elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
395,31527308,4263,255780.0
396,31531544,4236,254160.0
397,31535825,4281,256860.0
398,31540054,4229,253740.0
399,31544318,4264,255840.0
400,31548581,4263,255780.0
401,31552841,4260,255600.0
402,31557131,4290,257400.0
404,31561397,4266,127980.0
405,31565750,4353,261180.0
406,31570050,4300,258000.0
407,31574344,4294,257640.0
408,31578574,4230,253800.0
409,31582836,4262,255720.0
410,31586994,4158,249480.0
411,31591385,4391,263460.0
412,31595743,4358,261480.0
414,31600089,4346,130380.0
415,31604380,4291,257460.0
416,31608702,4322,259320.0
417,31613001,4299,257940.0
418,31617216,4215,252900.0
419,31621488,4272,256320.0
420,31625772,4284,257040.0
421,31630033,4261,255660.0
422,31634423,4390,263400.0
424,31638721,4298,128940.0
425,31643002,4281,256860.0
426,31647386,4384,263040.0
427,31651564,4178,250680.0
428,31655809,4245,254700.0
429,31660100,4291,257460.0
430,31664367,4267,256020.0
431,31668629,4262,255720.0
433,31672914,4285,128550.0
434,31677122,4208,252480.0
435,31681385,4263,255780.0
436,31685720,4335,260100.0
437,31690051,4331,259860.0
438,31694382,4331,259860.0
439,31698626,4244,254640.0
440,31702801,4175,250500.0
441,31707031,4230,253800.0
443,31711243,4212,126360.0
444,31715549,4306,258360.0
445,31719835,4286,257160.0
446,31724054,4219,253140.0
447,31728337,4283,256980.0
448,31732619,4282,256920.0
449,31736913,4294,257640.0
450,31741151,4238,254280.0
451,31745489,4338,260280.0
453,31749757,4268,128040.0
454,31754129,4372,262320.0
455,31758382,4253,255180.0
456,31762662,4280,256800.0
457,31766950,4288,257280.0
458,31771223,4273,256380.0
459,31775527,4304,258240.0
460,31779787,4260,255600.0
461,31784071,4284,257040.0
463,31788352,4281,128430.0
464,31792639,4287,257220.0
465,31796971,4332,259920.0
466,31801169,4198,251880.0
467,31805385,4216,252960.0
468,31809610,4225,253500.0
469,31813915,4305,258300.0
470,31818121,4206,252360.0
471,31822424,4303,258180.0
473,31826838,4414,132420.0
474,31831154,4316,258960.0
475,31835392,4238,254280.0
476,31839747,4355,261300.0
477,31844025,4278,256680.0
478,31848315,4290,257400.0
479,31852578,4263,255780.0
480,31856858,4280,256800.0
482,31861258,4400,132000.0
483,31865576,4318,259080.0
484,31869898,4322,259320.0
485,31874137,4239,254340.0
486,31878371,4234,254040.0
487,31882779,4408,264480.0
488,31887081,4302,258120.0
489,31891301,4220,253200.0
490,31895616,4315,258900.0
492,31899957,4341,130230.0
493,31904324,4367,262020.0
494,31908598,4274,256440.0
495,31912828,4230,253800.0
496,31917135,4307,258420.0
497,31921383,4248,254880.0
498,31925626,4243,254580.0
499,31929832,4206,252360.0
500,31934067,4235,254100.0
501,31938260,4193,251580.0
503,31942474,4214,126420.0
504,31946870,4396,263760.0
505,31951255,4385,263100.0
506,31955562,4307,258420.0
507,31959846,4284,257040.0
508,31964142,4296,257760.0
509,31968468,4326,259560.0
510,31972822,4354,261240.0
512,31977078,4256,127680.0
513,31981390,4312,258720.0
514,31985703,4313,258780.0
515,31989866,4163,249780.0
516,31994073,4207,252420.0
517,31998418,4345,260700.0
518,32002742,4324,259440.0
519,32007087,4345,260700.0
520,32011360,4273,256380.0
522,32015604,4244,127320.0
523,32019807,4203,252180.0
524,32023963,4156,249360.0
525,32028274,4311,258660.0
526,32032522,4248,254880.0
527,32036861,4339,260340.0
528,32040982,4121,247260.0
529,32045156,4174,250440.0
531,32049211,4055,121650.0
532,32053031,3820,229200.0
533,32057044,4013,240780.0
534,32061094,4050,243000.0
535,32065129,4035,242100.0
536,32069123,3994,239640.0
538,32073230,4107,123210.0
539,32077364,4134,248040.0
540,32081516,4152,249120.0
541,32085719,4203,252180.0
542,32089964,4245,254700.0
543,32094107,4143,248580.0
544,32098215,4108,246480.0
546,32102396,4181,125430.0
547,32106641,4245,254700.0
548,32110975,4334,260040.0
549,32115285,4310,258600.0
550,32119625,4340,260400.0
551,32123975,4350,261000.0
552,32128360,4385,263100.0
554,32132657,4297,128910.0
555,32136972,4315,258900.0
556,32141304,4332,259920.0
557,32145125,3821,229260.0
558,32149186,4061,243660.0
559,32153295,4109,246540.0
560,32157500,4205,252300.0
562,32161709,4209,126270.0
563,32165864,4155,249300.0
564,32170060,4196,251760.0
565,32174241,4181,250860.0
566,32178453,4212,252720.0
567,32182649,4196,251760.0
568,32186806,4157,249420.0
570,32191060,4254,127620.0
571,32195244,4184,251040.0
572,32199449,4205,252300.0
573,32203702,4253,255180.0
574,32207832,4130,247800.0
575,32211863,4031,241860.0
576,32215625,3762,225720.0
577,32219483,3858,231480.0
579,32222976,3493,104790.0
580,32226821,3845,230700.0
581,32230653,3832,229920.0
582,32234537,3884,233040.0
583,32238181,3644,218640.0
584,32241765,3584,215040.0
586,32245549,3784,113520.0
587,32249374,3825,229500.0
588,32253232,3858,231480.0
589,32256924,3692,221520.0
590,32260591,3667,220020.0
591,32264290,3699,221940.0
593,32268164,3874,116220.0
594,32271936,3772,226320.0
595,32275863,3927,235620.0
596,32279643,3780,226800.0
597,32283534,3891,233460.0
598,32287254,3720,223200.0
600,32291037,3783,113490.0
601,32294861,3824,229440.0
602,32298869,4008,240480.0
603,32302804,3935,236100.0
604,32306830,4026,241560.0
605,32310641,3811,228660.0
606,32314328,3687,221220.0
608,32318072,3744,112320.0
609,32321932,3860,231600.0
610,32325751,3819,229140.0
611,32329571,3820,229200.0
612,32333289,3718,223080.0
614,32337123,3834,115020.0
615,32340930,3807,228420.0
616,32344808,3878,232680.0
617,32348570,3762,225720.0
618,32352387,3817,229020.0
619,32356291,3904,234240.0
621,32360083,3792,113760.0
622,32363903,3820,229200.0
623,32367597,3694,221640.0
624,32371423,3826,229560.0
625,32375168,3745,224700.0
626,32378930,3762,225720.0
628,32382672,3742,112260.0
629,32386449,3777,226620.0
630,32390159,3710,222600.0
631,32393967,3808,228480.0
632,32397836,3869,232140.0
633,32401909,4073,244380.0
635,32406024,4115,123450.0
636,32410050,4026,241560.0
637,32414118,4068,244080.0
638,32418269,4151,249060.0
639,32422497,4228,253680.0
640,32426621,4124,247440.0
642,32431025,4404,132120.0
643,32435352,4327,259620.0
644,32439568,4216,252960.0
645,32443753,4185,251100.0
646,32448092,4339,260340.0
647,32452281,4189,251340.0
649,32456391,4110,123300.0
650,32460658,4267,256020.0
651,32464902,4244,254640.0
652,32469076,4174,250440.0
653,32473288,4212,252720.0
654,32477543,4255,255300.0
656,32481777,4234,127020.0
657,32486054,4277,256620.0
658,32490232,4178,250680.0
659,32494504,4272,256320.0
660,32498646,4142,248520.0
661,32502961,4315,258900.0
663,32507231,4270,128100.0
664,32511391,4160,249600.0
665,32515582,4191,251460.0
666,32519903,4321,259260.0
667,32524144,4241,254460.0
668,32528392,4248,254880.0
670,32532771,4379,131370.0
671,32537077,4306,258360.0
672,32541330,4253,255180.0
673,32545552,4222,253320.0
674,32549817,4265,255900.0
675,32554182,4365,261900.0
677,32558383,4201,126030.0
678,32562724,4341,260460.0
679,32566933,4209,252540.0
680,32571263,4330,259800.0
681,32575547,4284,257040.0
682,32579838,4291,257460.0
684,32584101,4263,127890.0
685,32588430,4329,259740.0
686,32592768,4338,260280.0
687,32597136,4368,262080.0
688,32601560,4424,265440.0
689,32605924,4364,261840.0
691,32610035,4111,123330.0
692,32614248,4213,252780.0
693,32618565,4317,259020.0
694,32622965,4400,264000.0
695,32627421,4456,267360.0
696,32631634,4213,252780.0
698,32635826,4192,125760.0
699,32640227,4401,264060.0
700,32644465,4238,254280.0
701,32648712,4247,254820.0
702,32653053,4341,260460.0
703,32657516,4463,267780.0
705,32661837,4321,129630.0
706,32666163,4326,259560.0
707,32670459,4296,257760.0
708,32674866,4407,264420.0
709,32679203,4337,260220.0
711,32683540,4337,130110.0
712,32687747,4207,252420.0
713,32692007,4260,255600.0
714,32696291,4284,257040.0
715,32700638,4347,260820.0
716,32705010,4372,262320.0
718,32709423,4413,132390.0
719,32713658,4235,254100.0
720,32718049,4391,263460.0
721,32722313,4264,255840.0
722,32726581,4268,256080.0
723,32730851,4270,256200.0
725,32735079,4228,126840.0
726,32739373,4294,257640.0
727,32743657,4284,257040.0
728,32747991,4334,260040.0
729,32752299,4308,258480.0
730,32756631,4332,259920.0
732,32760862,4231,126930.0
733,32765179,4317,259020.0
734,32769559,4380,262800.0
735,32773911,4352,261120.0
736,32778121,4210,252600.0
737,32782547,4426,265560.0
739,32786871,4324,129720.0
740,32791226,4355,261300.0
741,32795496,4270,256200.0
742,32799769,4273,256380.0
743,32804121,4352,261120.0
744,32808417,4296,257760.0
746,32812661,4244,127320.0
747,32816849,4188,251280.0
748,32821060,4211,252660.0
749,32825309,4249,254940.0
750,32829630,4321,259260.0
751,32833991,4361,261660.0
753,32838259,4268,128040.0
754,32842534,4275,256500.0
755,32846867,4333,259980.0
756,32851281,4414,264840.0
757,32855569,4288,257280.0
758,32859835,4266,255960.0
760,32864039,4204,126120.0
761,32868336,4297,257820.0
762,32872612,4276,256560.0
763,32876935,4323,259380.0
764,32881284,4349,260940.0
765,32885638,4354,261240.0
767,32889894,4256,127680.0
768,32894193,4299,257940.0
769,32898499,4306,258360.0
770,32902782,4283,256980.0
771,32907027,4245,254700.0
772,32911262,4235,254100.0
774,32915672,4410,132300.0
775,32919969,4297,257820.0
776,32924163,4194,251640.0
777,32928386,4223,253380.0
778,32932677,4291,257460.0
779,32937165,4488,269280.0
780,32941464,4299,257940.0
782,32945766,4302,129060.0
783,32950060,4294,257640.0
784,32954205,4145,248700.0
785,32958422,4217,253020.0
786,32962764,4342,260520.0
787,32967024,4260,255600.0
789,32971313,4289,128670.0
790,32975660,4347,260820.0
791,32979940,4280,256800.0
792,32984254,4314,258840.0
793,32988501,4247,254820.0
795,32992851,4350,130500.0
796,32997166,4315,258900.0
797,33001383,4217,253020.0
798,33005641,4258,255480.0
799,33009965,4324,259440.0
800,33014324,4359,261540.0
802,33018682,4358,130740.0
803,33023094,4412,264720.0
804,33027425,4331,259860.0
805,33031717,4292,257520.0
806,33036035,4318,259080.0
807,33040357,4322,259320.0
809,33044694,4337,130110.0
810,33049042,4348,260880.0
811,33053332,4290,257400.0
812,33057620,4288,257280.0
813,33061961,4341,260460.0
815,33066208,4247,127410.0
816,33070467,4259,255540.0
817,33074862,4395,263700.0
818,33079211,4349,260940.0
819,33083473,4262,255720.0
820,33087802,4329,259740.0
822,33092113,4311,129330.0
823,33096498,4385,263100.0
824,33100799,4301,258060.0
825,33105010,4211,252660.0
826,33109208,4198,251880.0
827,33113425,4217,253020.0
829,33117600,4175,125250.0
830,33122048,4448,266880.0
831,33126343,4295,257700.0
832,33130652,4309,258540.0
833,33134932,4280,256800.0
834,33139238,4306,258360.0
836,33143671,4433,132990.0
