second,tpm
0,0
1,2940
2,16980
3,29400
4,38040
5,54960
6,66060
7,81600
8,97140
9,117540
10,133560
11,152940
12,164640
13,184320
14,189840
15,206640
16,214080
17,226320
18,230400
19,238620
20,259560
21,261900
22,266400
23,285360
24,280500
25,290640
26,294300
27,303240
28,297900
29,297900
30,305100
31,301260
32,305460
33,318420
34,314460
35,321060
36,325620
37,324960
38,328800
39,336720
40,333360
41,337260
42,336780
43,334560
44,343980
45,342840
46,340620
47,344940
48,348540
49,352200
50,352740
51,334260
52,346080
53,357900
54,353220
55,357420
56,356820
57,354000
58,348600
59,357240
60,356340
61,364920
62,361020
63,365280
64,366660
65,365760
66,368100
67,372600
68,372240
69,379620
70,374760
71,379860
72,382020
73,372660
74,382440
75,369720
76,378540
77,382020
78,387840
79,392400
80,385260
81,387540
82,393900
83,393360
84,393420
85,394680
86,395880
87,399360
88,398820
89,400920
90,396900
91,398460
92,397920
93,405300
94,395100
95,402960
96,401820
97,405840
98,398880
99,403860
100,396120
101,407640
102,410040
103,410820
104,410400
105,409980
106,413520
107,419940
108,412080
109,414420
110,417840
111,415800
112,411120
113,417180
114,423120
115,414780
116,419940
117,418740
118,413280
119,419040
120,411120
121,424800
122,429240
123,424560
124,427560
125,422760
126,425280
127,420180
128,429300
129,424920
130,421740
131,430800
132,430500
133,434280
134,426720
135,435780
136,437880
137,446880
138,438420
139,420780
140,439020
141,440040
142,445080
143,433440
144,448200
145,440520
146,447420
147,441600
148,433860
149,441480
150,438300
151,441000
152,446220
153,447660
154,439860
155,453660
156,445620
157,449820
158,449100
159,445500
160,440700
161,459900
162,448140
163,443880
164,451080
165,456960
166,449700
167,455100
168,444840
169,442500
170,454680
171,453360
172,456780
173,459420
174,450660
175,455100
176,460500
177,470220
178,442920
179,443880
180,451800
181,448980
182,448620
183,437520
184,452940
185,447660
186,445800
187,448020
188,431640
189,441000
190,435300
191,441960
192,452040
193,444060
194,441780
195,442800
196,436860
197,440880
198,439020
199,444660
200,439320
201,440100
202,439980
203,440760
204,430980
205,442980
206,442320
207,438000
208,433800
209,439740
210,441360
211,442920
212,442140
213,449820
214,456600
215,444000
216,453480
217,463200
218,453420
219,462900
220,465420
221,464100
222,463980
223,465720
224,461580
225,472920
226,449280
227,475500
228,470220
229,461400
230,445560
231,458820
232,450420
233,449220
234,456960
235,450480
236,447180
237,463860
238,461460
239,460800
240,462480
241,453660
242,438180
243,454020
244,458820
245,450000
246,449400
247,456120
248,453300
249,455940
250,449880
251,465720
252,468900
253,456420
254,456540
255,457020
256,467760
257,476520
258,430440
259,410580
260,453120
261,467040
262,465120
263,455400
264,458100
265,460920
266,462420
267,466260
268,466260
269,463320
270,474720
271,477240
272,480120
273,473640
274,466260
275,474480
276,449640
277,470160
278,470100
279,464160
280,461400
281,471840
282,479820
283,461760
284,472320
285,481140
286,479160
287,474480
288,468900
289,469860
290,461520
291,478500
292,447120
293,442200
294,424800
295,452520
296,460020
297,465840
298,465900
299,444600
300,467040
301,453780
302,447660
303,453600
304,440820
305,451140
306,472080
307,467580
308,454980
309,466320
310,428700
311,442260
312,467820
313,457380
314,453960
315,469080
316,459180
317,450060
318,446520
319,457200
320,451440
321,432360
322,448440
323,426060
324,454620
325,444600
326,444540
327,371640
328,434760
329,407760
330,450060
331,417840
332,423180
333,442380
334,432960
335,464460
336,469800
337,465660
338,466800
339,475920
340,475620
341,474300
342,450300
343,455940
344,429360
345,450120
346,461040
347,473040
348,476580
349,466260
350,454680
351,466260
352,441480
353,443040
354,472500
355,472980
356,458280
357,463500
358,475140
359,461100
360,469560
361,455940
362,431400
363,451860
364,465120
365,462780
366,460860
367,470400
368,457740
369,462780
370,464220
371,467940
372,473760
373,476820
374,465060
375,476520
376,477840
377,461760
378,458100
379,466260
380,442020
381,465000
382,469800
383,475740
384,466380
385,472140
386,456300
387,467400
388,459480
389,476220
390,479460
391,469320
392,478980
393,472560
394,474240
395,463740
396,471960
397,436140
398,452460
399,456360
400,470580
401,458460
402,473280
403,473100
404,450420
405,474240
406,468240
407,473460
408,472320
409,485400
410,481920
411,474900
412,480360
413,473400
414,476520
415,441000
416,479280
417,487500
418,487320
419,489840
420,497400
421,479700
422,473160
423,468360
424,472620
425,491760
426,489000
427,482880
428,492720
429,492960
430,494100
431,479340
432,489060
433,454080
434,465000
435,465540
436,481020
437,479460
438,480360
439,485880
440,475500
441,470940
442,476880
443,478260
444,485580
445,489120
446,478800
447,491880
448,480720
449,483900
450,483360
451,485280
452,459240
453,477840
454,479040
455,486780
456,484080
457,482700
458,489240
459,470700
460,483180
461,460920
462,471060
463,486120
464,491580
465,484680
466,487920
467,481260
468,483900
469,489180
470,468840
471,453420
472,482520
473,468000
474,482940
475,469080
476,467460
477,467100
478,469140
479,465240
480,474000
481,474780
482,478980
483,474540
484,489300
485,470760
486,466560
487,467100
488,474240
489,462600
490,490920
491,485820
492,480240
493,477000
494,476940
495,481080
496,450360
497,475080
498,482880
499,482040
500,473280
501,483900
502,489480
503,492660
504,481920
505,480000
506,484680
507,481680
508,461220
509,463440
510,487440
511,481920
512,480960
513,484380
514,490800
515,462420
516,490020
517,485760
518,484320
519,484260
520,491160
521,501300
522,496500
523,485580
524,482340
525,478080
526,492360
527,471480
528,478740
529,484260
530,497400
531,493440
532,481740
533,490140
534,465600
535,469080
536,485880
537,479100
538,492660
539,491580
540,484500
541,495120
542,494580
543,486540
544,482160
545,489600
546,469620
547,493800
548,483360
549,494700
550,501120
551,493680
552,493620
553,463140
554,482100
555,487680
556,496320
557,499800
558,489360
559,490740
560,478500
561,477300
562,474960
563,467640
564,482040
565,472920
566,467580
567,476160
568,475980
569,471120
570,477720
571,482160
572,455880
573,455820
574,472980
575,455640
576,460560
577,463380
578,461700
579,452640
580,463020
581,454440
582,449280
583,445860
584,459180
585,457440
586,467940
587,465060
588,483360
589,462300
590,459720
591,483960
592,451740
593,476640
594,474660
595,469140
596,480120
597,470040
598,476280
599,480780
600,475620
601,477420
602,472140
603,469620
604,463800
605,460680
606,489240
607,481140
608,471360
609,470820
610,477000
611,468360
612,472380
613,468420
614,475500
615,476100
616,491280
617,481920
618,477000
619,489960
620,476280
621,484800
622,464100
623,460560
624,468360
625,482340
626,477960
627,484020
628,485220
629,478440
630,473820
631,456300
632,480900
633,468000
634,474240
635,464640
636,464520
637,469860
638,472320
639,470040
640,479940
641,469620
642,475080
643,464280
644,476880
645,463140
646,471300
647,468900
648,479220
649,465240
650,460860
651,465300
652,477000
653,476160
654,480900
655,479340
656,478560
657,473580
658,463200
659,473280
660,481980
661,480060
662,481980
663,472860
664,471660
665,474720
666,466980
667,480300
668,459060
669,450720
670,468060
671,473040
672,472980
673,475200
674,466200
675,477960
676,466440
677,466860
678,469020
679,480120
680,477540
681,454200
682,466380
683,485280
684,471600
685,493920
686,481140
687,478140
688,461880
689,456420
690,464160
691,477840
692,477900
693,470220
694,492960
695,476100
696,466920
697,476040
698,465000
699,471180
700,465900
701,467520
702,482580
703,487380
704,482220
705,468900
706,481020
707,469800
708,460020
709,464460
710,476580
711,466620
712,474960
713,469440
714,481020
715,468180
716,471060
717,464400
718,462660
719,464100
720,460680
721,459600
722,479220
723,474180
724,484080
725,474780
726,481860
727,476940
728,450540
729,463800
730,473580
731,468900
732,471960
733,491220
734,492660
735,475500
736,478860
737,467040
738,468240
739,473880
740,481800
741,447240
742,470640
743,486600
744,486960
745,483900
746,468120
747,484380
748,453360
749,471960
750,467160
751,465240
752,479280
753,480240
754,475620
755,470160
756,481260
757,485280
758,472680
759,475200
760,486240
761,450420
762,476940
763,467520
764,476220
765,472740
766,476400
767,483900
768,469080
769,466260
770,471540
771,467160
772,471120
773,477060
774,483780
775,480960
776,488460
777,482760
778,473640
779,477180
780,466800
781,459180
782,448140
783,471300
784,486240
785,485340
786,482880
787,486180
788,455400
789,472140
790,470820
791,482700
792,479760
793,481680
794,483600
795,495360
796,482460
797,488580
798,477600
799,497160
800,486600
801,470100
802,471840
803,482220
804,481140
805,484560
806,493500
807,462300
808,474420
809,482640
810,483420
811,489000
812,499380
813,469080
814,473040
815,476220
816,480060
817,486000
818,473400
819,467220
820,468480
821,456240
822,448560
823,480600
824,465240
825,477960
826,476640
827,458160
828,470820
829,470700
830,485400
831,487020
832,498300
833,501300
834,487080
835,498960
836,466860
837,477780
838,487260
839,482640
840,495300
841,475500
842,477180
843,471960
844,483240
845,496500
846,495900
847,484440
848,481320
849,486840
850,487560
851,477660
852,485520
853,483900
854,471360
855,470160
856,484740
857,481800
858,478320
859,471420
860,479280
861,463320
862,450480
863,480840
864,468300
865,468840
866,480600
867,469020
868,469260
869,464400
870,477900
871,469200
872,482280
873,479520
874,476040
875,476340
876,478320
877,482760
878,479400
879,461520
880,490560
881,454200
882,445620
883,455640
884,450840
885,477960
886,479580
887,470580
888,469380
889,478500
890,491820
891,480840
892,491100
893,498840
894,484380
895,488220
896,495540
897,482820
898,486480
899,489900
900,498960
901,477900
902,506520
903,494280
904,491460
905,490140
906,502020
907,484620
908,498900
909,494160
910,496380
911,496560
912,493500
913,493740
914,499200
915,495600
916,502560
917,498000
918,493560
919,509580
920,469860
921,492600
922,492060
923,503160
924,489540
925,499980
926,499680
927,473700
928,482940
929,483300
930,473520
931,500940
932,494100
933,487920
934,497400
935,480360
936,482760
937,482220
938,485460
939,502680
940,472500
941,475560
942,481500
943,490680
944,491700
945,477720
946,494640
947,462000
948,470520
949,474120
950,471900
951,483060
952,486240
953,486840
954,493680
955,484440
956,473220
957,483960
958,473220
959,480720
960,454440
961,477180
962,481440
963,490020
964,480000
965,488280
966,475320
967,467940
968,486240
969,500160
970,486060
971,500640
972,506040
973,507600
974,490740
975,479820
976,481620
977,490260
978,493560
979,480540
980,472200
981,477600
982,485220
983,498360
984,492600
985,478020
986,483720
987,463140
988,496200
989,488340
990,502620
991,501240
992,497820
993,491100
994,483240
995,483300
996,476700
997,497760
998,490620
999,490380
1000,479520
1001,496080
1002,486960
1003,478140
1004,488640
1005,481920
1006,492780
1007,465420
1008,480480
1009,493200
1010,487080
1011,486360
1012,499980
1013,493140
1014,490200
1015,478860
1016,477540
1017,463080
1018,474780
1019,468900
1020,484680
1021,481080
1022,493740
1023,474960
1024,474960
1025,474960
1026,503820
1027,446940
1028,471180
1029,477360
1030,472260
1031,477840
1032,482880
1033,490860
1034,470160
1035,460380
1036,460860
1037,459360
1038,469020
1039,468840
1040,462360
1041,471900
1042,481620
1043,493440
1044,465240
1045,488340
1046,463800
1047,456660
1048,479520
1049,476220
1050,482820
1051,485700
1052,495660
1053,478740
1054,483420
1055,492360
1056,477840
1057,481320
1058,481380
1059,473820
1060,461100
1061,483000
1062,480540
1063,469020
1064,479340
1065,491940
1066,463380
1067,450540
1068,478740
1069,473040
1070,465660
1071,481320
1072,492480
1073,480900
1074,487380
1075,472860
1076,463920
1077,472200
1078,479760
1079,458460
1080,476940
1081,489720
1082,478020
1083,478860
1084,476520
1085,497880
1086,446580
1087,471180
1088,476460
1089,480480
1090,481020
1091,481620
1092,496500
1093,492960
1094,480480
1095,481740
1096,484080
1097,486540
1098,487980
1099,466980
1100,468060
1101,488400
1102,481740
1103,480360
1104,464340
1105,466740
1106,463320
1107,468900
1108,482220
1109,482220
1110,481980
1111,478440
1112,485280
1113,496320
1114,477480
1115,486360
1116,485400
1117,487680
1118,478620
1119,478920
1120,466020
1121,478260
1122,488220
1123,480780
1124,470220
1125,487680
1126,468780
1127,448980
1128,487800
1129,460440
1130,474480
1131,500880
1132,498840
1133,496320
1134,495960
1135,491400
1136,492720
1137,491100
1138,488880
1139,496140
1140,493020
1141,495240
1142,492060
1143,482280
1144,486180
1145,477840
1146,468720
1147,490260
1148,497580
1149,481680
1150,480300
1151,482160
1152,490980
1153,496500
1154,475380
1155,485280
1156,477600
1157,487020
1158,484740
1159,470700
1160,464700
1161,498480
1162,492240
1163,476280
1164,479400
1165,500340
1166,463560
1167,492780
1168,491700
1169,477060
1170,480840
1171,493680
1172,494880
1173,490380
1174,478980
1175,493320
1176,489240
1177,484500
1178,480840
1179,469020
1180,483420
1181,478440
1182,489300
1183,491640
1184,488760
1185,500580
1186,471540
1187,470220
1188,477000
1189,476340
1190,472860
1191,483720
1192,498000
1193,480600
1194,481080
1195,480960
1196,483000
1197,472860
1198,474120
1199,465720
1200,485580
1201,478680
1202,473400
1203,480360
1204,476760
1205,469860
1206,447660
1207,447300
1208,481980
1209,482640
1210,467880
1211,484080
1212,484080
1213,477360
1214,484440
1215,468900
1216,485460
1217,507420
1218,495900
1219,500040
1220,508620
1221,502500
1222,495120
1223,490500
1224,490800
1225,488700
1226,505620
1227,489960
1228,469320
1229,493800
1230,495300
1231,499440
1232,484380
1233,495060
1234,491040
1235,490920
1236,485280
1237,469860
1238,465780
1239,464280
1240,464880
1241,465420
1242,450840
1243,457920
1244,456540
1245,445620
1246,489360
1247,506880
1248,514200
1249,516540
1250,510120
1251,497880
1252,513660
1253,513240
1254,520560
1255,510720
1256,520980
1257,521100
1258,522540
1259,509160
1260,508860
