second,tpm
0,0
1,2700
2,15840
3,33480
4,52620
5,75600
6,97200
7,118320
8,137520
9,160680
10,175800
11,203880
12,231480
13,249120
14,276180
15,286200
16,320460
17,337740
18,354060
19,362220
20,386580
21,409500
22,422100
23,440340
24,441720
25,449640
26,466440
27,470280
28,504060
29,506280
30,501120
31,509640
32,515460
33,540840
34,537000
35,537180
36,561540
37,566460
38,568020
39,510000
40,602880
41,606780
42,619620
43,569700
44,544980
45,554400
46,537000
47,531780
48,536160
49,558660
50,567180
51,562980
52,567960
53,554880
54,526680
55,509040
56,529920
57,546060
58,566940
59,567240
60,575820
61,549180
62,537000
63,539100
64,548160
65,539820
66,584700
67,587340
68,571320
69,564180
70,553020
71,549360
72,546840
73,532260
74,531120
75,535980
76,533460
77,547980
78,542520
79,537420
80,545520
81,535920
82,541860
83,537780
84,526740
85,530700
86,528780
87,524640
88,514680
89,545580
90,553800
91,552540
92,535860
93,540960
94,544080
95,555840
96,552300
97,560700
98,565500
99,562680
100,545700
101,550080
102,548820
103,557340
104,545100
105,568320
106,562680
107,557580
108,555420
109,557340
110,561060
111,550860
112,555840
113,562800
114,567000
115,560940
116,552780
117,540000
118,550620
119,549300
120,554520
121,543840
122,555720
123,559980
124,557100
125,563460
126,557760
127,560700
128,549180
129,548460
130,560940
131,547140
132,557820
133,564660
134,541200
135,557160
136,551580
137,555840
138,560400
139,535440
140,544800
141,545520
142,547920
143,533820
144,554760
145,561960
146,562020
147,554040
148,555540
149,549420
150,548160
151,550620
152,545880
153,547080
154,550260
155,550320
156,560220
157,556440
158,552720
159,553320
160,552540
161,547920
162,557520
163,560940
164,552360
165,550080
166,547980
167,552180
168,532440
169,558720
170,545280
171,552120
172,549120
173,552600
174,534780
175,549720
176,541620
177,557640
178,558360
179,554940
180,557340
181,552540
182,554400
183,548820
184,545040
185,555720
186,545760
187,548040
188,555180
189,557340
190,560340
191,543420
192,549180
193,562860
194,554100
195,548880
196,559260
197,562200
198,553680
199,549420
200,549660
201,530700
202,519420
203,533880
204,535740
205,553800
206,544260
207,532260
208,538920
209,538260
210,544500
211,561300
212,551880
213,553320
214,549600
215,543180
216,545100
217,550200
218,554580
219,544560
220,547680
221,555900
222,551880
223,540900
224,541500
225,548220
226,553560
227,554220
228,558180
229,556920
230,558240
231,555300
232,551640
233,554220
234,545940
235,551580
236,561240
237,541440
238,562620
239,552360
240,558420
241,559140
242,561300
243,558300
244,559140
245,557340
246,564660
247,546720
248,546840
249,533520
250,545760
251,557280
252,558360
253,561780
254,544860
255,559080
256,550920
257,551220
258,548520
259,549300
260,542280
261,523680
262,523020
263,520560
264,493740
265,480000
266,512160
267,532980
268,547980
269,536040
270,537540
271,530940
272,538200
273,538500
274,538920
275,546480
276,543540
277,532980
278,546360
279,541140
280,549180
281,523620
282,528120
283,524700
284,533220
285,537600
286,527520
287,532620
288,525960
289,520680
290,533700
291,521220
292,529980
293,525180
294,528660
295,526560
296,517380
297,525660
298,489540
299,436440
300,455280
301,461160
302,494220
303,451920
304,484140
305,409320
306,490320
307,543420
308,525600
309,531720
310,537960
311,537720
312,531780
313,538140
314,544260
315,527220
316,523080
317,519780
318,518700
319,538800
320,541080
321,533760
322,511500
323,526440
324,452580
325,466560
326,484440
327,407760
328,563520
329,549420
330,551520
331,555000
332,541440
333,556320
334,551520
335,550620
336,545100
337,566880
338,555780
339,555480
340,549300
341,545880
342,542160
343,555300
344,549540
345,559620
346,553440
347,549720
348,547680
349,542580
350,559380
351,553620
352,540780
353,549240
354,555780
355,559860
356,544500
357,544320
358,554820
359,561480
360,552780
361,556380
362,557700
363,547980
364,548400
365,547740
366,547740
367,561840
368,564180
369,557520
370,537360
371,512400
372,513960
373,515100
374,506580
375,539040
376,549660
377,544200
378,547740
379,545100
380,551700
381,543960
382,540360
383,548880
384,552840
385,544800
386,549420
387,546360
388,539100
389,523380
390,523620
391,526020
392,510660
393,494760
394,489900
395,493380
396,493320
397,527280
398,522960
399,537120
400,552060
401,544620
402,547200
403,546240
404,508680
405,512100
406,462480
407,491220
408,501900
409,510960
410,497880
411,505560
412,496680
413,509340
414,508740
415,468540
416,490920
417,512460
418,506820
419,506340
420,518160
421,501180
422,523620
423,498900
424,495780
425,483180
426,511020
427,490680
428,501420
429,507960
430,509760
431,500100
432,485340
433,500520
434,502620
435,517860
436,500880
437,489720
438,492720
439,495420
440,489840
441,472020
442,498180
443,502320
444,507960
445,463740
446,464700
447,468480
448,451620
449,437280
450,418200
451,385500
