elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
0,30010000,0,0
1,30010000,0,0.0
2,30010092,92,5520.0
3,30010348,256,15360.0
4,30010750,402,24120.0
5,30011283,533,31980.0
6,30011967,684,41040.0
7,30012799,832,49920.0
8,30013761,962,57720.0
9,30014873,1112,66720.0
10,30016080,1207,72420.0
11,30017397,1317,79020.0
12,30018839,1442,86520.0
13,30020425,1586,95160.0
14,30022093,1668,100080.0
15,30023858,1765,105900.0
16,30025766,1908,114480.0
17,30027789,2023,121380.0
18,30029931,2142,128520.0
19,30032186,2255,135300.0
20,30034469,2283,136980.0
21,30036870,2401,144060.0
22,30039359,2489,149340.0
23,30041940,2581,154860.0
24,30044616,2676,160560.0
25,30047350,2734,164040.0
26,30050196,2846,170760.0
27,30053071,2875,172500.0
28,30056013,2942,176520.0
29,30059106,3093,185580.0
30,30062171,3065,183900.0
31,30065438,3267,196020.0
32,30068691,3253,195180.0
33,30072021,3330,199800.0
34,30075373,3352,201120.0
35,30078792,3419,205140.0
36,30082222,3430,205800.0
37,30085737,3515,210900.0
39,30089349,3612,108360.0
40,30092919,3570,214200.0
41,30096422,3503,210180.0
42,30100065,3643,218580.0
43,30103746,3681,220860.0
44,30107414,3668,220080.0
45,30111241,3827,229620.0
46,30115048,3807,228420.0
47,30118884,3836,230160.0
48,30122755,3871,232260.0
49,30126592,3837,230220.0
50,30130493,3901,234060.0
51,30134452,3959,237540.0
52,30138386,3934,236040.0
53,30142395,4009,240540.0
54,30146446,4051,243060.0
55,30150531,4085,245100.0
56,30154496,3965,237900.0
57,30158492,3996,239760.0
58,30162559,4067,244020.0
59,30166645,4086,245160.0
60,30170782,4137,248220.0
61,30174900,4118,247080.0
62,30178991,4091,245460.0
63,30183138,4147,248820.0
64,30187198,4060,243600.0
65,30191375,4177,250620.0
66,30195510,4135,248100.0
68,30199537,4027,120810.0
69,30203596,4059,243540.0
70,30207649,4053,243180.0
71,30211747,4098,245880.0
72,30215913,4166,249960.0
73,30220079,4166,249960.0
74,30224243,4164,249840.0
75,30228435,4192,251520.0
76,30232622,4187,251220.0
77,30236825,4203,252180.0
78,30241014,4189,251340.0
79,30245230,4216,252960.0
80,30249500,4270,256200.0
81,30253718,4218,253080.0
82,30258019,4301,258060.0
83,30262283,4264,255840.0
84,30266536,4253,255180.0
85,30270773,4237,254220.0
86,30275027,4254,255240.0
87,30279319,4292,257520.0
88,30283571,4252,255120.0
89,30287912,4341,260460.0
90,30292237,4325,259500.0
91,30296592,4355,261300.0
92,30300971,4379,262740.0
94,30305279,4308,129240.0
95,30309602,4323,259380.0
96,30313959,4357,261420.0
97,30318318,4359,261540.0
98,30322703,4385,263100.0
99,30327125,4422,265320.0
100,30331488,4363,261780.0
101,30335838,4350,261000.0
102,30340164,4326,259560.0
103,30344512,4348,260880.0
104,30348901,4389,263340.0
105,30353322,4421,265260.0
106,30357740,4418,265080.0
107,30362234,4494,269640.0
108,30366636,4402,264120.0
109,30371002,4366,261960.0
110,30375377,4375,262500.0
111,30379804,4427,265620.0
112,30384218,4414,264840.0
113,30388578,4360,261600.0
114,30392939,4361,261660.0
115,30397416,4477,268620.0
116,30401735,4319,259140.0
117,30406122,4387,263220.0
118,30410491,4369,262140.0
120,30414844,4353,130590.0
121,30419233,4389,263340.0
122,30423630,4397,263820.0
123,30428024,4394,263640.0
124,30432501,4477,268620.0
125,30436920,4419,265140.0
126,30441298,4378,262680.0
127,30445716,4418,265080.0
128,30450164,4448,266880.0
129,30454592,4428,265680.0
130,30459002,4410,264600.0
131,30463490,4488,269280.0
132,30467906,4416,264960.0
133,30472346,4440,266400.0
134,30476813,4467,268020.0
135,30481284,4471,268260.0
136,30485798,4514,270840.0
137,30490287,4489,269340.0
138,30494774,4487,269220.0
139,30499249,4475,268500.0
140,30503693,4444,266640.0
141,30508111,4418,265080.0
142,30512527,4416,264960.0
143,30516952,4425,265500.0
144,30521464,4512,270720.0
146,30525947,4483,134490.0
147,30530324,4377,262620.0
148,30534788,4464,267840.0
149,30539330,4542,272520.0
150,30543825,4495,269700.0
151,30548304,4479,268740.0
152,30552796,4492,269520.0
153,30557338,4542,272520.0
154,30561857,4519,271140.0
155,30566319,4462,267720.0
156,30570758,4439,266340.0
157,30575272,4514,270840.0
158,30579794,4522,271320.0
159,30584308,4514,270840.0
160,30588834,4526,271560.0
