second,tpm
0,0
1,3060
2,18240
3,36540
4,55920
5,79740
6,110160
7,136020
8,161820
9,187200
10,213360
11,252360
12,279120
13,319980
14,349080
15,383580
16,415260
17,437460
18,466020
19,496320
20,524940
21,539340
22,544920
23,567660
24,589740
25,616200
26,642900
27,671940
28,634560
29,675300
30,684900
31,702240
32,735180
33,739980
34,761100
35,774540
36,799860
37,816960
38,840540
39,854820
40,866100
41,881640
42,888120
43,899340
44,922380
45,918540
46,922020
47,938100
48,925560
49,939720
50,948960
51,945900
52,947520
53,950760
54,966420
55,971100
56,959760
57,964260
58,871200
59,871920
60,880740
61,872040
62,875580
63,890280
64,903600
65,890460
66,883440
67,870840
68,870240
69,847860
70,893100
71,899040
72,905460
73,909120
74,915360
75,910560
76,920460
77,903420
78,888840
79,900600
80,878820
81,881880
82,896040
83,873780
84,883560
85,894480
86,880560
87,886440
88,833760
89,816060
90,820440
91,830400
92,844440
93,833820
94,861840
95,850920
96,813360
97,814860
98,828120
99,849180
100,826800
101,845940
102,837180
103,832260
104,844560
105,847980
106,848340
107,866820
108,797880
109,788460
110,797640
111,806820
112,820320
113,870840
114,877920
115,861300
116,891300
117,884820
118,871860
119,873540
120,874200
121,848700
122,851400
123,862140
124,866040
125,857340
126,886080
127,872160
128,876360
129,864780
130,890280
131,873000
132,869100
133,870060
134,874740
135,841740
136,885900
137,873180
138,866820
139,883320
140,894240
141,871200
142,891300
143,881460
144,887280
145,894900
146,877440
147,886140
148,857760
149,875700
150,883320
151,881100
152,892740
153,891060
154,878460
155,890460
156,888840
157,910680
158,876180
159,885360
160,887640
161,850260
162,897600
163,864960
164,880380
165,887760
166,879300
167,885000
168,895440
169,876180
170,888660
171,879180
172,875880
173,899160
174,866340
175,901680
176,894720
177,901080
178,888720
179,895980
180,863940
181,897900
182,904020
183,900780
184,902400
185,909240
186,876660
187,871620
188,906780
189,908580
190,899940
191,910140
192,907440
193,885420
194,911100
195,896280
196,916560
197,895800
198,901320
199,874440
200,892980
201,915780
202,924240
203,905760
204,917340
205,927120
206,887460
207,885120
208,876360
209,887460
210,881760
211,915120
212,887880
213,895560
214,914880
215,906480
216,916740
217,922020
218,918300
219,908100
220,916560
221,920340
222,921300
223,923340
224,929460
225,903960
226,911520
227,907200
228,924120
229,921240
230,931860
231,935880
232,936420
233,903660
234,944400
235,937620
236,935820
237,934320
238,933780
239,925680
240,930180
241,904020
242,925440
243,921420
244,917820
245,941220
246,917280
247,912540
248,916380
249,916500
250,935220
251,926880
252,918780
253,913260
254,921900
255,893580
256,927780
257,922980
258,919560
259,919020
260,925440
261,915060
262,925320
263,920220
264,937800
265,926340
266,946800
267,925920
268,938340
269,895620
270,910620
271,922380
272,928020
273,922560
274,936120
275,942000
276,930240
277,924120
278,918900
279,936660
280,922500
281,953220
282,917820
283,914760
284,889560
285,929160
286,939780
287,923280
288,936660
289,929700
290,931380
291,925260
292,941820
293,924360
294,936420
295,937500
296,937020
297,939420
298,893280
299,919740
300,932940
301,927780
302,919380
303,928020
304,931920
305,915480
306,933660
307,943260
308,923400
309,927300
310,935160
311,931320
312,934500
313,902520
314,948000
315,900360
316,954300
317,942300
318,945300
319,939480
320,926880
321,943500
322,942000
323,941700
324,936960
325,937020
326,918600
327,909660
328,922440
329,937380
330,937920
331,938280
332,941280
333,936420
334,933000
335,930600
336,935580
337,947700
338,940680
339,935820
340,941220
341,927480
342,923580
343,915480
344,932280
345,936600
346,943440
347,934800
348,933540
349,915900
350,920580
351,930060
352,934320
353,936360
354,937800
355,937620
356,890580
357,911700
358,936600
359,925680
360,948180
361,934740
362,945660
363,945600
364,933180
365,946500
366,941400
367,938940
368,944700
369,951060
370,926100
371,928080
372,923280
373,927360
374,938880
375,938760
376,955800
377,939480
378,934140
379,942360
380,943080
381,951240
382,946560
383,947460
384,951360
385,900240
386,945660
387,915060
388,935880
389,934200
390,933840
391,929040
392,928860
393,937140
394,940860
395,951480
396,938520
397,939780
398,933720
399,927000
400,928260
401,928800
402,919500
403,934200
404,949440
405,933060
406,940620
407,948120
408,943800
409,941160
410,939240
411,941760
412,940260
413,946500
414,938040
415,932160
416,959520
417,934800
418,944940
419,945060
420,948180
421,946440
422,944040
423,930060
424,931140
425,949200
426,948480
427,949140
428,941820
429,922320
430,941760
431,936180
432,921420
433,947820
434,948120
435,943620
436,945240
437,952620
438,951000
439,952620
440,951780
441,946140
442,948120
443,943080
444,923160
445,942720
446,947220
447,928800
448,946200
449,962820
450,944760
451,931860
452,951960
453,954060
454,959580
455,959280
456,956640
457,943380
458,947820
459,937260
460,936360
461,950880
