second,tpm
0,0
1,2460
2,16080
3,29880
4,48480
5,72960
6,87780
7,118800
8,135420
9,155760
10,168480
11,198120
12,221760
13,244320
14,266160
15,292680
16,308880
17,331080
18,352200
19,359100
20,385680
21,397140
22,405960
23,411780
24,437040
25,441960
26,454440
27,452820
28,492120
29,505680
30,497400
31,521400
32,533820
33,530700
34,544440
35,560580
36,569460
37,577440
38,571380
39,587820
40,530520
41,609480
42,612060
43,617040
44,641400
45,650100
46,658500
47,673920
48,668760
49,680340
50,679260
51,682080
52,668100
53,666960
54,651180
55,661020
56,661680
57,673620
58,664140
59,661680
60,659460
61,662220
62,653820
63,648540
64,669720
65,657660
66,641220
67,642780
68,647460
69,637560
70,627180
71,630180
72,636240
73,630960
74,643500
75,641280
76,646920
77,651780
78,649020
79,645180
80,647100
81,650880
82,632760
83,633300
84,645180
85,646440
86,651240
87,650280
88,632880
89,634500
90,639600
91,637080
92,637920
93,650640
94,644040
95,650340
96,652680
97,661680
98,662520
99,650400
100,657060
101,648240
102,652800
103,658800
104,655440
105,659220
106,651480
107,665280
108,660240
109,666900
110,671220
111,661740
112,652320
113,654720
114,658260
115,661440
116,663480
117,668880
118,661320
119,660420
120,650700
121,660000
122,664140
123,664020
124,667680
125,672120
126,655320
127,649440
128,666720
129,659100
130,671400
131,665160
132,671760
133,665640
134,667440
135,669840
136,671580
137,661080
138,664440
139,668880
140,674040
141,673380
142,676860
143,663900
144,669360
145,665100
146,674340
147,656220
148,675120
149,665400
150,667200
151,669540
152,672420
153,675240
154,665880
155,676860
156,678900
157,678900
158,676260
159,669000
160,678180
161,667200
162,671160
163,676920
164,679920
165,678420
166,672120
167,673920
168,675060
169,664440
170,672240
171,671880
172,678360
173,679320
174,672780
175,679620
176,682140
177,674760
178,677580
179,677460
180,681000
181,688020
182,691920
183,680400
184,689160
185,677460
186,687180
187,691500
188,678900
189,680340
190,676380
191,675120
192,680040
193,682380
194,685440
195,691740
196,682920
197,682020
198,684660
199,685680
200,683520
201,687180
202,696960
203,683820
204,681840
205,683700
206,680040
207,687780
208,686880
209,691080
210,677520
211,678240
212,687540
213,696600
214,687720
215,685560
216,684240
217,693780
218,690540
219,690600
220,684480
221,694800
222,688620
223,683160
224,690780
225,686580
226,690360
227,691380
228,687060
229,689880
230,691440
231,674580
232,685680
233,695340
234,687000
235,684840
236,692700
237,678000
238,685680
239,678960
240,668160
241,683820
242,683220
243,695520
244,692460
245,694020
246,689400
247,693120
248,688860
249,694380
250,694200
251,681600
252,706140
253,682080
254,696240
255,685740
256,703140
257,687780
258,690240
259,700560
260,696300
261,686940
262,693180
263,687660
264,693060
265,693540
266,693480
267,687720
268,686220
269,694440
270,689640
271,679740
272,686160
273,688800
274,681240
275,678840
276,693780
277,694560
278,688860
279,689880
280,690120
281,695940
282,688320
283,689820
284,694320
285,682680
286,687900
287,696300
288,690600
289,698520
290,695820
291,688200
292,685680
293,684900
294,695280
295,696540
296,692460
297,685380
298,684240
299,684720
300,695460
301,696420
302,679320
303,686700
304,693060
305,698580
306,690780
307,690000
308,689700
309,696600
310,686340
311,698940
312,689700
313,680760
314,689220
315,697320
316,692160
317,691980
318,694500
319,695820
320,697140
321,685680
322,685740
323,693000
324,691500
325,697800
326,688800
327,685200
328,697800
329,694620
330,690180
331,687660
332,686100
333,685140
334,698400
335,687960
336,686340
337,687540
338,695160
339,693660
340,693240
341,680640
342,688080
343,696420
344,690960
345,685920
346,694500
347,688800
348,689100
349,686220
350,686520
351,685320
352,684540
353,675600
354,684480
355,700080
356,690060
357,694200
358,685440
359,693900
360,692700
361,690900
362,687180
363,678180
364,697800
365,691140
366,700800
367,686880
368,700020
369,687900
370,693000
371,697800
372,689820
373,684660
374,672720
375,689520
376,687840
377,689400
378,693480
379,692700
380,691080
381,693180
382,688140
383,696300
384,689280
385,694560
386,689760
387,685620
388,692700
389,687060
390,683100
391,698400
392,695760
393,675780
394,667380
395,681840
396,675420
397,640620
398,696600
399,681180
400,683160
401,685800
402,682500
403,680220
404,682560
405,696960
406,684360
407,696780
408,681960
409,694920
410,686220
411,684840
412,705360
413,687720
414,695520
415,681120
416,693600
417,691740
418,696240
419,693900
420,695160
421,702540
422,693720
423,694080
424,682380
425,689220
426,698280
427,702720
428,699420
429,699540
430,700380
431,702780
432,699000
433,707400
434,696960
435,677520
436,698640
437,698040
438,689220
439,701280
440,689460
441,687720
442,692040
443,700320
444,696900
445,694980
446,697020
447,687840
448,661620
449,697860
450,703680
