second,tpm
0,0
1,2640
2,16200
3,32820
4,48720
5,67320
6,92400
7,113520
8,133560
9,155640
10,173820
11,190140
12,222360
13,245520
14,260100
15,293880
16,310200
17,329880
18,348240
19,363840
20,381420
21,398700
22,403980
23,426480
24,429060
25,449220
26,464580
27,465660
28,506760
29,509580
30,501960
31,520800
32,544380
33,546540
34,556560
35,562800
36,573000
37,579720
38,587820
39,520440
40,608880
41,601500
42,620640
43,624180
44,621660
45,656220
46,657360
47,675840
48,671700
49,680160
50,666660
51,665100
52,676260
53,670500
54,672660
55,679200
56,672240
57,680280
58,683220
59,689100
60,678300
61,683040
62,680580
63,715200
64,692460
65,687900
66,669840
67,671100
68,657180
69,632820
70,639600
71,635820
72,647040
73,632280
74,631860
75,648300
76,641040
77,629040
78,634140
79,644460
80,631860
81,626940
82,622020
83,626940
84,614040
85,627720
86,638700
87,654420
88,651420
89,649320
90,652200
91,640920
92,654840
93,651720
94,655740
95,663960
96,656640
97,669720
98,651540
99,652500
100,650880
101,643740
102,641760
103,643020
104,642180
105,642360
106,642540
107,664080
108,667020
109,655800
110,661320
111,657660
112,669600
113,652920
114,668700
115,660120
116,664440
117,660000
118,659580
119,668700
120,664380
121,673320
122,657720
123,667860
124,662940
125,665160
126,667020
127,645600
128,661200
129,668640
130,659640
131,672900
132,660900
133,673980
134,677580
135,674160
136,666480
137,667860
138,659640
139,670500
140,673320
141,671880
142,672120
143,664800
144,671400
145,668880
146,670500
147,666420
148,664920
149,674220
150,665820
151,675180
152,653760
153,671520
154,670980
155,673980
156,674580
157,667560
158,680520
159,672960
160,672780
161,672120
162,676140
163,674100
164,676260
165,673440
166,672960
167,681180
168,686160
169,665820
170,670080
171,665640
172,671520
173,675300
174,675300
175,675420
176,669900
177,683100
178,679080
179,681600
180,672600
181,677760
182,676680
183,673680
184,676080
185,676380
186,663720
187,677640
188,687060
189,677040
190,688200
191,686040
192,684360
193,684240
194,686880
195,685980
196,687120
197,685500
198,677640
199,682860
200,688200
201,682680
202,681960
203,683220
204,676680
205,683940
206,671880
207,669600
208,670680
209,655380
210,668580
211,675600
212,688080
213,684540
214,682020
215,682200
216,686400
217,686520
218,688860
219,685920
220,668880
221,685980
222,687900
223,692220
224,682260
225,686700
226,684780
227,680040
228,685440
229,681840
230,688380
231,682920
232,682440
233,681120
234,664380
235,672660
236,674460
237,672900
238,673440
239,676020
240,688140
241,688080
242,681960
243,691500
244,692700
245,690360
246,699660
247,689460
248,690780
249,693540
250,694500
251,678060
252,693180
253,695880
254,697440
255,691560
256,684540
257,685440
258,693480
259,695040
260,690120
261,683280
262,687960
263,702180
264,693960
265,691380
266,696360
267,700320
268,700140
269,694200
270,698820
271,689040
272,694320
273,691380
274,686580
275,690120
276,689760
277,690240
278,693960
279,697200
280,686220
281,695640
282,681420
283,687300
284,683520
285,694440
286,696600
287,696480
288,695220
289,686280
290,684060
291,689940
292,685380
293,690300
294,689820
295,684240
296,689100
297,688800
298,698340
299,693840
300,699420
301,695580
302,686280
303,690960
304,690480
305,691980
306,684600
307,691680
308,693720
309,698280
310,687660
311,692760
312,681420
313,693720
314,692340
315,694860
316,689280
317,683280
318,687540
319,697620
320,702180
321,696120
322,695880
323,697440
324,684360
325,693720
326,700800
327,685380
328,697140
329,694020
330,692100
331,697500
332,687360
333,686460
334,689760
335,689700
336,689580
337,691560
338,682440
339,691440
340,699060
341,688620
342,692460
343,698220
344,688740
345,690660
346,697440
347,695460
348,694980
349,701100
350,701100
351,705600
352,703920
353,693180
354,691860
355,697260
356,702960
357,698460
358,707760
359,697740
360,695880
361,700560
362,705480
363,694980
364,699180
365,680700
366,669420
367,697140
368,702480
369,688500
370,699420
371,694860
372,692700
373,694800
374,697620
375,699840
376,694260
377,699300
378,689580
379,698580
380,698580
381,689040
382,661800
383,637140
384,690660
385,695280
386,687420
387,697320
388,701400
389,700260
390,689280
391,690360
392,694500
393,697260
394,694680
395,693900
396,708840
397,705660
398,683340
399,688320
400,661320
401,650400
402,681720
403,689880
404,690840
405,685980
406,699120
407,683100
408,690120
409,675300
410,684360
411,691440
412,694440
413,692400
414,680700
415,698040
416,693060
417,684120
418,682560
419,665880
420,681780
421,680520
422,685260
423,686040
424,693900
425,682260
426,674760
427,668880
428,690300
429,688980
430,690720
431,710160
432,692520
433,694140
434,680040
435,679080
436,661500
437,654900
438,672420
439,683280
440,678780
441,672060
442,681180
443,670560
444,684900
445,671700
446,657240
447,658920
448,675720
449,670080
450,680820
451,680880
452,683880
453,682560
454,686940
455,638100
456,674820
457,686580
458,660540
459,670980
460,677460
461,676200
462,690360
463,674460
464,657300
465,685320
466,672420
467,682260
468,668400
469,670260
470,685080
471,680040
472,679620
473,654180
474,629400
475,667380
476,659400
477,691020
478,678120
479,705480
480,695880
481,678660
482,677400
483,675960
484,686160
485,693960
486,686040
487,699240
488,689040
489,686700
490,685560
491,673320
492,658680
493,659220
494,661500
495,670080
496,663780
497,667560
498,688260
499,662280
500,645300
501,657240
502,651240
503,676200
504,673260
505,692520
506,695280
507,688380
508,704760
509,686160
510,693060
511,690120
512,667080
513,690540
514,704760
515,693300
516,704340
517,691200
518,699420
519,698040
520,688320
521,702240
522,696900
523,715020
524,708960
525,695880
526,690540
527,697800
528,701460
529,701340
530,688080
531,686400
532,700620
533,700440
534,693360
535,711120
536,697800
537,695460
538,696480
539,684480
540,702900
541,708060
542,701580
543,699420
544,696780
545,703140
546,695280
547,701100
548,698280
549,705840
550,710400
551,692820
552,702180
553,705720
554,702420
555,700740
556,698280
557,694500
558,684900
559,697200
560,694380
561,701520
562,695340
563,700680
564,706440
565,693720
566,700020
567,678300
568,668280
569,691020
570,697980
571,709380
572,695460
573,696960
574,704220
575,702180
576,692160
577,690000
578,693600
579,688620
580,689700
581,694260
582,701640
583,700980
584,690720
585,693360
586,668100
587,690480
588,673140
589,711540
590,702360
591,698760
592,699060
593,696060
594,699780
595,702180
596,709260
597,688560
598,703500
599,696720
600,702360
601,697680
602,698580
603,702000
604,693600
605,701760
606,681900
607,677220
608,694020
609,706740
610,694980
611,703860
612,700920
613,701940
614,691440
615,699180
616,686940
617,700440
618,697560
619,695700
620,700200
621,711300
622,693540
623,686100
624,687960
625,681420
626,682380
627,701400
628,702600
629,703500
630,709200
631,694740
632,711480
633,701340
634,697320
635,700800
636,706380
637,698880
638,702480
639,697980
640,698880
641,699540
642,695580
643,701160
644,704280
645,703620
646,702120
647,698760
648,692100
649,709500
650,694440
651,705180
652,698160
653,704340
654,695820
655,708420
656,683100
657,712440
658,698160
659,697620
660,685200
661,673200
662,697560
663,695400
664,698760
665,705540
666,707280
667,701880
668,703860
669,700140
670,702240
671,695760
672,700140
673,708540
674,712080
675,703680
676,693420
677,702180
678,698640
679,694620
680,692880
681,695820
682,704940
683,706680
684,698820
685,713040
686,700260
687,705180
688,696420
