timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-24 22:36:15,17,0,0,0,0,1,1,0,0,0,0,0
2026-04-24 22:36:16,19,2,0,0,0,1,1,0,0,0,0,0
2026-04-24 22:36:17,21,2,0,0,0,1,1,0,0,0,0,0
2026-04-24 22:36:19,283,262,82,0,82,3,5,0,0,0,0,42
2026-04-24 22:36:20,2150,1867,728,2,648,5,7,0,0,0,0,254
2026-04-24 22:36:21,6272,4122,2161,9,1440,7,9,0,0,0,0,696
2026-04-24 22:36:22,12859,6587,4433,21,2284,10,12,0,0,0,0,1281
2026-04-24 22:36:23,21908,9049,7561,31,3138,12,14,0,0,0,0,2096
2026-04-24 22:36:24,33497,11589,11582,46,4036,13,16,0,0,0,0,3140
2026-04-24 22:36:26,47862,14365,16546,70,4988,16,18,0,0,0,0,955
2026-04-24 22:36:27,64795,16933,22409,97,5890,19,21,0,0,0,0,1257
2026-04-24 22:36:28,84721,19926,29318,130,6942,21,23,0,0,0,0,2532
2026-04-24 22:36:29,106887,22166,37004,165,7721,23,25,0,0,0,0,3888
2026-04-24 22:36:30,131022,24135,45383,201,8415,26,28,0,0,0,0,5084
2026-04-24 22:36:31,157959,26937,54716,255,9387,28,30,0,0,0,0,6796
2026-04-24 22:36:32,186872,28913,64757,301,10087,30,32,0,0,0,0,9240
2026-04-24 22:36:34,218518,31646,75707,343,10992,33,35,0,0,0,0,5314
2026-04-24 22:36:35,251790,33272,87282,394,11626,32,37,0,0,0,0,4752
2026-04-24 22:36:36,288101,36311,99852,462,12638,35,39,0,0,0,0,14495
2026-04-24 22:36:37,325841,37740,112942,502,13130,39,42,0,0,0,0,16286
2026-04-24 22:36:38,366190,40349,126955,562,14073,42,44,0,0,0,0,28405
2026-04-24 22:36:39,408701,42511,141712,618,14813,41,46,0,0,0,0,40237
2026-04-24 22:36:41,452632,43931,156930,669,15269,46,49,0,0,0,0,50700
2026-04-24 22:36:42,499044,46412,173037,737,16175,48,51,0,0,0,0,61167
2026-04-24 22:36:43,546486,47442,189506,803,16535,48,53,0,0,0,0,70198
2026-04-24 22:36:44,596829,50343,206968,876,17535,50,56,0,0,0,0,78996
2026-04-24 22:36:45,649360,52531,225123,981,18260,56,58,0,0,0,0,88640
2026-04-24 22:36:46,704613,55253,244271,1066,19233,57,60,0,0,0,0,98980
2026-04-24 22:36:48,761498,56885,264002,1141,19806,58,63,0,0,0,0,104579
2026-04-24 22:36:49,819920,58422,284247,1217,20321,61,65,0,0,0,0,110487
2026-04-24 22:36:50,880312,60392,305228,1303,21067,63,67,0,0,0,0,117567
2026-04-24 22:36:51,942740,62428,326853,1408,21730,65,70,0,0,0,0,120837
2026-04-24 22:36:52,1006287,63547,348876,1490,22105,65,72,0,0,0,0,127241
2026-04-24 22:36:54,1071934,65647,371663,1589,22886,68,74,0,0,0,0,124275
2026-04-24 22:36:55,1138719,66785,394813,1688,23249,72,77,0,0,0,0,117320
2026-04-24 22:36:56,1206684,67965,418375,1792,23666,73,79,0,0,0,0,123041
2026-04-24 22:36:57,1276026,69342,442422,1890,24145,75,82,0,0,0,0,125724
2026-04-24 22:36:58,1346446,70420,466800,1987,24475,75,84,0,0,0,0,131786
2026-04-24 22:37:00,1417508,71062,491462,2094,24769,77,86,0,0,0,0,132851
2026-04-24 22:37:01,1488821,71313,516239,2214,24897,77,89,0,0,0,0,124554
2026-04-24 22:37:02,1561873,73052,541612,2343,25502,88,91,0,0,0,0,130195
2026-04-24 22:37:03,1635052,73179,566946,2471,25462,86,94,0,0,0,0,143195
2026-04-24 22:37:04,1709292,74240,592665,2612,25860,89,96,0,0,0,0,153129
2026-04-24 22:37:06,1783712,74420,618440,2745,25908,88,98,0,0,0,0,152335
2026-04-24 22:37:07,1858453,74741,644388,2868,26071,97,101,0,0,0,0,142438
2026-04-24 22:37:08,1934664,76211,670801,2981,26526,94,103,0,0,0,0,146794
2026-04-24 22:37:09,2010976,76312,697249,3107,26574,100,106,0,0,0,0,150102
2026-04-24 22:37:10,2086822,75846,723607,3208,26459,97,108,0,0,0,0,157661
2026-04-24 22:37:12,2161602,74780,749595,3313,26093,103,111,0,0,0,0,147252
2026-04-24 22:37:13,2238298,76696,776170,3431,26693,109,113,0,0,0,0,146477
2026-04-24 22:37:14,2315142,76844,802825,3537,26761,109,115,0,0,0,0,151901
2026-04-24 22:37:15,2392111,76969,829519,3649,26806,110,118,0,0,0,0,157451
2026-04-24 22:37:17,2468467,76356,855993,3781,26606,113,120,0,0,0,0,157679
2026-04-24 22:37:18,2545298,76831,882606,3906,26738,117,123,0,0,0,0,159393
2026-04-24 22:37:19,2622983,77685,909562,4031,27081,119,125,0,0,0,0,170213
2026-04-24 22:37:20,2699853,76870,936235,4143,26785,122,128,0,0,0,0,176549
2026-04-24 22:37:21,2777487,77634,963123,4264,27009,123,130,0,0,0,0,183504
2026-04-24 22:37:23,2853899,76412,989649,4390,26652,124,133,0,0,0,0,183909
2026-04-24 22:37:24,2930055,76156,1016067,4506,26534,127,135,0,0,0,0,182438
2026-04-24 22:37:25,3006977,76922,1042780,4631,26838,130,138,0,0,0,0,186205
2026-04-24 22:37:26,3081714,74737,1068691,4744,26024,134,140,0,0,0,0,192325
2026-04-24 22:37:28,3156624,74910,1094633,4875,26073,139,143,0,0,0,0,196742
2026-04-24 22:37:29,3231994,75370,1120805,4989,26286,141,145,0,0,0,0,205070
2026-04-24 22:37:30,3303674,71680,1145692,5101,24999,144,148,0,0,0,0,210275
2026-04-24 22:37:31,3377009,73335,1171101,5218,25526,139,150,0,0,0,0,223178
2026-04-24 22:37:33,3449259,72250,1196166,5323,25170,148,153,0,0,0,0,224840
2026-04-24 22:37:34,3522272,73013,1221491,5427,25429,146,155,0,0,0,0,231229
2026-04-24 22:37:35,3595251,72979,1246835,5533,25450,149,158,0,0,0,0,249296
2026-04-24 22:37:36,3667122,71871,1271776,5639,25047,153,160,0,0,0,0,250272
2026-04-24 22:37:38,3739936,72814,1296941,5737,25263,160,163,0,0,0,0,257663
2026-04-24 22:37:39,3812385,72449,1322111,5853,25286,156,165,0,0,0,0,261853
2026-04-24 22:37:40,3886677,74292,1347848,5967,25851,156,168,0,0,0,0,271730
2026-04-24 22:37:41,3959188,72511,1372989,6079,25253,167,170,0,0,0,0,286491
2026-04-24 22:37:43,4030527,71339,1397782,6189,24903,159,173,0,0,0,0,287007
2026-04-24 22:37:44,4103582,73055,1423062,6283,25374,167,175,0,0,0,0,287841
2026-04-24 22:37:45,4176722,73140,1448400,6395,25450,168,178,0,0,0,0,296953
2026-04-24 22:37:46,4249345,72623,1473591,6525,25321,172,180,0,0,0,0,303186
2026-04-24 22:37:48,4320952,71607,1498439,6633,24956,179,183,0,0,0,0,311647
2026-04-24 22:37:49,4392950,71998,1523370,6745,25043,181,185,0,0,0,0,329103
2026-04-24 22:37:50,4465488,72538,1548552,6856,25293,182,188,0,0,0,0,343706
2026-04-24 22:37:52,4538356,72868,1573857,6951,25400,182,190,0,0,0,0,352896
2026-04-24 22:37:53,4611107,72751,1599079,7056,25327,185,193,0,0,0,0,354009
2026-04-24 22:37:54,4682109,71002,1623629,7175,24669,191,195,0,0,0,0,369560
2026-04-24 22:37:55,4753290,71181,1648354,7289,24839,193,198,0,0,0,0,381339
2026-04-24 22:37:57,4820597,67307,1671706,7385,23448,195,200,0,0,0,0,384623
2026-04-24 22:37:58,4891810,71213,1696395,7484,24788,199,203,0,0,0,0,394873
2026-04-24 22:37:59,4962980,71170,1721056,7581,24758,201,205,0,0,0,0,407696
2026-04-24 22:38:00,5032771,69791,1745308,7697,24368,201,208,0,0,0,0,419735
2026-04-24 22:38:02,5104276,71505,1770066,7821,24882,208,210,0,0,0,0,426998
