second,tpm
0,0
1,3000
2,18360
3,38640
4,63540
5,91200
6,117960
7,143820
8,173220
9,203580
10,229320
11,251520
12,288540
13,334920
14,366360
15,403020
16,431400
17,445200
18,480120
19,507600
20,540060
21,568620
22,556740
23,544920
24,592260
25,628140
26,635220
27,673140
28,688680
29,729540
30,754740
31,771480
32,772800
33,688620
34,812340
35,827880
36,844080
37,866340
38,880620
39,884460
40,926880
41,919680
42,948720
43,943080
44,943020
45,953220
46,962460
47,985140
48,1033260
49,1030860
50,1044720
51,1050960
52,999360
53,1007520
54,1029540
55,1016940
56,1016160
57,1011480
58,1019220
59,1023600
60,1019100
61,1009080
62,1027980
63,1003920
64,1022820
65,1039380
66,1047120
67,1038720
68,1047840
69,1060920
70,1049940
71,1042800
72,1040220
73,1056120
74,1030500
75,1026660
76,1055040
77,1081440
78,1079100
79,1089480
80,1071480
81,1098360
82,1060740
83,1058040
84,1066140
85,1068660
86,1072920
87,1062300
88,1070640
89,1024020
90,1034040
91,1032840
92,1026480
93,1003020
94,1050720
95,1065360
96,1060140
97,1069920
98,1086600
99,1076880
100,1076460
101,1068360
102,1063380
103,1081260
104,1091400
105,1097100
106,1084380
107,1090020
108,1089900
109,1089240
110,1089900
111,1081620
112,1082400
113,1076580
114,1089000
115,1061280
116,1088700
117,1059240
118,1096380
119,1082760
120,1101720
121,1084560
122,1089180
123,1089720
124,1077600
125,1097400
126,1085760
127,1075980
128,1089900
129,1079880
130,1086120
131,1082700
132,1081140
133,1091040
134,1080240
135,1081080
136,1079700
137,1078860
138,1083360
139,1087200
140,1086180
141,1070460
142,1098480
143,1090140
144,1106280
145,1086540
146,1092180
147,1101480
148,1098060
149,1092480
150,1084980
151,1094160
152,1093680
153,1098480
154,1094820
155,1105500
156,1106160
157,1087500
158,1114800
159,1108500
160,1094460
161,1091220
162,1108320
163,1109220
164,1104480
165,1109700
166,1106220
167,1100100
168,1111140
169,1108800
170,1120920
171,1115280
172,1099560
173,1109700
174,1106760
175,1102680
176,1110720
177,1095360
178,1116180
179,1103760
180,1095600
181,1105500
182,1126320
183,1115760
184,1103700
185,1112760
186,1113660
187,1102620
188,1107840
189,1112820
190,1118100
191,1113060
192,1108680
193,1098960
194,1093080
195,1097880
196,1097460
197,1096440
198,1109040
199,1098660
200,1096140
201,1118700
202,1114440
203,1101960
204,1071360
205,1127160
206,1124460
207,1113720
208,1113720
209,1090020
210,1104840
211,1104480
212,1105740
213,1108260
214,1120320
215,1094040
216,1115460
217,1113240
218,1125960
219,1106340
220,1128300
221,1116780
222,1120980
223,1137120
224,1125480
225,1123800
226,1126380
227,1103160
228,1121520
229,1123800
230,1119360
231,1114500
232,1111200
233,1115340
234,1131300
235,1131240
236,1125120
237,1138620
238,1123200
239,1114260
240,1101540
241,1119840
242,1114140
243,1143000
244,1139640
245,1131600
246,1131840
247,1131540
248,1142700
249,1136160
250,1134360
251,1107720
252,1142820
253,1138620
254,1112760
255,1143900
256,1111920
257,1130880
258,1104660
259,1130280
260,1129140
261,1134180
262,1109580
263,1134780
264,1133940
265,1109820
266,1117440
267,1120920
