second,tpm
0,0
1,3540
2,26520
3,59100
4,90720
5,130920
6,163080
7,197400
8,236160
9,276120
10,304740
11,343980
12,371700
13,424200
14,455820
15,490260
16,516600
17,550740
18,578220
19,604080
20,616380
21,650760
22,678000
23,710280
24,725700
25,742620
26,740460
27,761160
28,809940
29,836400
30,839400
31,879600
32,873840
33,894060
34,911040
35,924420
36,919380
37,955800
38,966780
39,969660
40,916440
41,943260
42,934380
43,947100
44,993780
45,1024260
46,1033140
47,1045800
48,1044840
49,1057560
50,1054980
51,1064640
52,1072740
53,1071420
54,1075320
55,1076040
56,1078020
57,1076580
58,1071060
59,1078380
60,1080060
61,1077840
62,1087980
63,1091880
64,1095360
65,1057560
66,1050240
67,1060980
68,1059540
69,1065000
70,1069560
71,1079100
72,1074000
73,1070940
74,1077780
75,1044180
76,1042140
77,1030200
78,1054560
79,1053120
80,1047420
81,1047420
82,1056060
83,1061460
84,1054680
85,1059720
86,1050180
87,1047840
88,1057680
89,1054680
90,1057140
91,1033260
92,1027500
93,1030260
94,1030200
95,1017120
96,1038000
97,1037760
98,1036620
99,1037040
100,1036620
101,1051440
102,1021920
103,1062120
104,1049820
105,1034100
106,1035360
107,1046820
108,1033980
109,1028820
110,1046160
111,1047600
112,1034940
113,1027680
114,1018920
115,1046100
116,1036440
117,1035000
118,1032720
119,1036500
120,1018260
121,1040700
122,1024560
123,1022340
124,1039920
125,1026780
126,1033800
127,1021500
128,1019040
129,1037100
130,1036860
131,1047900
132,1045440
133,1041000
134,1049580
135,1030440
136,1058400
137,1054080
138,1045560
139,1052520
140,1054200
141,1035780
142,1048920
143,1048860
144,1036500
145,1032480
146,1060740
147,1049040
148,1055280
149,1053360
150,1042440
151,1041420
152,1048260
153,1054020
154,1062240
155,1040400
156,1050420
157,1041120
158,1047420
159,1052520
160,1045200
161,1067880
162,1053180
163,1054200
164,1061760
165,1055760
166,1068540
167,1051140
168,1062720
169,1054620
170,1045020
171,1050600
172,1061100
173,1073220
174,1067040
175,1056060
176,1056420
177,1063320
178,1054920
179,1058520
180,1065300
181,1064040
182,1051500
183,1052820
184,1067280
185,1063860
186,1070400
187,1046760
188,1076220
189,1064220
190,1071180
191,1071240
192,1065780
193,1054320
194,1062300
195,1066920
196,1050660
197,1067700
198,1058340
199,1051920
200,1072500
201,1073220
202,1053360
203,1065840
204,1069260
205,1075440
206,1070760
207,1064340
208,1060740
209,1073880
210,1074960
211,1064760
212,1078080
213,1077180
214,1074000
215,1082100
216,1082100
217,1077360
218,1072080
219,1097100
220,1079280
221,1078560
222,1096080
223,1074120
224,1085280
225,1070700
226,1104480
227,1071060
228,1088160
229,1080660
230,1080720
231,1083840
232,1090860
233,1067160
234,1065000
235,1092360
236,1085760
237,1076820
238,1085280
239,1087980
240,1076460
241,1088640
242,1082700
243,1086420
244,1075380
245,1082700
246,1083840
247,1084020
248,1086420
249,1086180
250,1090560
251,1087680
252,1073220
253,1089060
254,1080960
255,1085100
256,1065240
257,1063440
258,1082220
259,1084320
260,1101960
261,1083540
262,1090860
263,1074600
264,1084740
265,1082700
266,1072920
267,1091280
268,1089600
269,1067340
270,1093920
271,1095000
272,1088460
273,1080060
274,1097280
275,1083540
276,1073280
277,1074300
278,1100940
279,1080420
280,1090980
281,1093560
282,1079400
283,1078500
284,1089540
285,1085160
286,1089540
287,1090560
288,1089180
289,1087380
290,1091640
291,1083780
292,1087620
293,1057500
294,1079880
295,1077300
296,1082880
297,1090620
298,1092780
299,1082160
300,1080120
301,1081740
302,1075200
303,1089600
304,1071540
305,1076280
306,1072140
307,1107660
308,1090260
309,1089600
310,1088100
311,1083660
312,1103040
313,1079100
314,1080660
315,1078380
316,1080300
317,1089600
318,1077000
319,1065360
320,1089480
321,1070760
322,1087440
323,1078620
324,1081800
325,1090680
326,1070880
327,1106340
328,1084560
329,1085160
330,1085460
331,1088760
332,1091100
333,1084980
334,1096620
335,1080360
336,1095240
337,1103940
338,1090620
339,1082700
340,1092780
341,1088340
342,1083900
343,1079340
344,1067100
345,1072500
346,1085160
347,1071180
348,1082460
349,1084620
350,1086240
351,1102800
352,1077420
353,1088820
354,1101120
355,1081200
356,1097160
357,1087680
358,1083180
359,1085820
360,1092420
361,1085880
362,1081380
363,1080540
364,1084020
365,1086900
366,1090980
367,1087320
368,1087680
369,1088220
370,1091940
371,1079160
372,1087260
373,1071660
374,1087200
375,1078920
376,1080240
377,1091400
378,1094100
379,1066560
380,1105920
381,1080120
382,1101540
383,1080960
384,1077540
385,1092360
386,1082220
387,1089780
388,1090500
389,1090860
390,1082460
391,1090020
392,1093560
393,1084800
394,1089300
395,1083300
396,1102080
397,1098360
398,1109700
399,1092420
400,1095060
401,1098540
402,1097460
403,1086600
404,1091220
405,1084560
406,1099740
407,1084860
408,1095900
409,1095900
410,1077240
411,1101960
412,1090320
413,1109280
414,1088760
415,1082460
416,1095540
417,1096680
418,1107600
419,1097520
420,1082940
421,1071720
422,1100040
423,1081980
424,1089960
425,1084800
426,1090020
427,1087620
428,1094580
429,1097460
430,1094040
431,1099200
432,1077000
433,1070040
434,1109760
435,1101420
436,1092240
437,1086060
438,1091700
439,1106400
440,1101180
441,1105560
442,1074600
443,1095960
444,1105440
445,1097700
446,1111200
447,1090620
448,1104960
449,1107540
450,1100340
451,1094340
452,1095960
453,1082040
454,1111860
455,1094520
456,1104000
457,1109160
458,1093200
459,1091580
460,1099380
461,1104360
462,1098660
463,1083000
464,1087260
465,1098300
466,1105740
467,1098840
468,1100220
469,1102680
470,1104540
471,1106400
472,1101240
473,1099080
474,1098000
475,1074720
476,1083120
477,1088340
478,1102920
479,1111140
480,1086600
481,1102680
482,1096140
483,1079700
484,1111500
485,1100220
486,1123680
487,1079160
488,1085880
489,1101360
490,1089480
491,1097940
492,1103220
493,1102020
494,1087320
495,1093140
496,1104480
497,1100820
498,1091340
499,1094640
500,1098060
501,1084920
502,1084380
503,1103340
504,1086720
505,1098060
506,1107180
507,1099260
508,1100700
509,1087140
510,1097640
511,1108920
512,1089780
513,1101060
514,1106160
515,1098180
516,1092480
517,1095180
518,1094520
519,1101780
520,1094160
521,1086540
522,1108740
523,1087920
524,1084740
525,1103400
526,1090980
527,1089900
528,1095240
529,1094280
530,1097520
531,1092120
532,1100820
533,1099380
534,1089960
535,1109220
536,1108620
537,1108860
538,1103460
539,1091820
540,1103340
541,1114200
542,1119420
543,1104900
544,1117320
545,1113600
546,1110720
547,1115220
548,1112700
549,1117860
550,1106160
551,1100340
552,1109520
553,1096080
554,1101060
555,1107060
556,1114800
557,1108320
558,1108140
559,1106820
560,1098660
561,1099080
562,1093500
563,1117980
564,1100820
565,1126500
566,1117740
567,1106940
568,1112280
569,1110300
570,1113660
571,1107000
572,1096740
573,1109040
574,1098240
575,1087680
576,1106040
577,1104060
578,1108200
579,1095540
580,1096200
581,1109760
582,1101120
583,1101840
584,1092900
585,1103220
586,1104060
587,1107180
588,1115400
589,1111380
590,1085040
591,1104060
592,1114680
593,1108800
594,1126200
595,1111980
596,1105440
597,1115520
598,1111620
599,1101300
600,1099380
601,1109940
602,1108560
603,1099920
604,1100940
605,1102500
606,1120800
607,1114440
608,1118160
609,1123080
610,1100640
611,1109040
612,1094220
613,1108140
614,1104060
615,1096140
616,1109160
617,1112100
618,1093740
619,1108020
620,1108140
621,1096020
622,1111620
623,1103460
624,1117020
625,1110180
626,1112100
627,1117560
