second,tpm
0,0
1,2340
2,15300
3,31980
4,45840
5,61500
6,78660
7,95040
8,115080
9,141120
10,159480
11,189600
12,217200
13,246000
14,283380
15,307020
16,324720
17,352200
18,380460
19,401520
20,411240
21,440700
22,447120
23,459660
24,470700
25,479760
26,492060
27,506340
28,487380
29,504420
30,520680
31,525360
32,520800
33,528660
34,539880
35,544740
36,551700
37,552420
38,550980
39,560760
40,567840
41,572040
42,568860
43,574260
44,569820
45,591000
46,586380
47,585300
48,594000
49,594180
50,600180
51,608100
52,621000
53,621720
54,630600
55,626940
56,642060
57,630060
58,603720
59,621300
60,616140
61,625860
62,633900
63,638760
64,628320
65,635640
66,641940
67,642360
68,643440
69,652980
70,647280
71,671940
72,666360
73,650820
74,645120
75,656760
76,648720
77,645420
78,646500
79,644280
80,665040
81,654120
82,666780
83,661860
84,663780
85,651780
86,653520
87,652500
88,644880
89,644340
90,658320
91,648300
92,659160
93,648900
94,665220
95,666720
96,671340
97,689760
98,673140
99,685080
100,682500
101,697980
102,689520
103,679680
104,672240
105,669540
106,673860
107,664140
108,674340
109,673740
110,676440
111,689460
112,683280
113,708540
114,699600
115,690900
116,683640
117,697440
118,685620
119,684300
120,697860
121,682620
122,691260
123,702900
124,693060
125,699060
126,695640
127,688380
128,684900
129,692880
130,685080
131,696240
132,699900
133,700380
134,678960
135,698760
136,699600
137,697320
138,710160
139,711780
140,712680
141,711660
142,705240
143,705060
144,692880
145,704520
146,699540
147,711180
148,716760
149,714420
150,726120
151,715080
152,722760
153,709560
154,716820
155,718200
156,717240
157,727140
158,719040
159,731280
160,737100
161,739980
162,738720
163,735840
164,732960
165,749880
166,731940
167,748320
168,739860
169,721020
170,723600
171,727440
172,723600
173,722640
174,732420
175,732000
176,733020
177,732120
178,728940
179,738900
180,733440
181,731040
182,735900
183,745500
184,747660
185,746940
186,747600
187,743280
188,746940
189,744660
190,739980
191,738600
192,739740
193,730500
194,726000
195,734700
196,742080
197,735600
198,748140
199,741420
200,748560
201,731400
202,751560
203,745980
204,743700
205,732960
206,737820
207,747660
208,741720
209,751620
210,744900
211,750540
212,739800
213,739380
214,727440
215,726960
216,738120
217,709080
218,735780
219,724800
220,721980
221,703620
222,733980
223,723300
224,732060
225,739860
226,728100
227,731580
228,715860
229,731700
230,739560
231,735300
232,728460
233,736380
234,731340
235,729240
236,735180
237,742260
238,738420
239,745380
240,749820
241,752940
242,747180
243,749640
244,753360
245,733680
246,745560
247,755520
248,719580
249,742800
250,736080
251,753900
252,748260
253,752220
254,747480
255,747480
256,762420
257,751920
258,745440
259,758940
260,763080
261,764220
262,748200
263,745380
264,760440
265,752820
266,753180
267,761280
268,753840
269,758160
270,756000
271,757440
272,763920
273,749400
274,757680
275,766500
276,760920
277,778440
278,766200
279,774660
280,764580
281,773580
282,760500
283,767520
284,779100
285,769140
286,776760
287,774780
288,766980
289,768420
290,750240
291,765960
