second,tpm
0,0
1,3000
2,19680
3,36360
4,64620
5,89940
6,122100
7,147300
8,179280
9,201960
10,232680
11,262260
12,296700
13,333660
14,379320
15,402780
16,421920
17,453000
18,489300
19,506580
20,529440
21,552600
22,564360
23,568260
24,620280
25,637140
26,648900
27,704880
28,736320
29,731700
30,757500
31,769020
32,792900
33,712440
34,821160
35,836580
36,869640
37,892260
38,890640
39,898260
40,899820
41,928200
42,937140
43,958500
44,1021560
45,1034940
46,1044420
47,1050480
48,1042020
49,1061580
50,1023120
51,1027260
52,1019340
53,1031280
54,1040400
55,1046340
56,1054260
57,1057140
58,1067400
59,1063320
60,1064400
61,1080540
62,1074360
63,1097640
64,1082520
65,1090680
66,1113240
67,1109220
68,1102680
69,1120800
70,1117560
71,1076640
72,1067160
73,1070280
74,1064160
75,1035000
76,1061880
77,1073220
78,1072020
79,1083120
80,1054500
81,1052280
82,1049340
83,1035660
84,1043280
85,1051200
86,1029180
87,1030980
88,999960
89,1022460
90,1035660
91,1038900
92,1019040
93,1032000
94,1032420
95,1070700
96,1070880
97,1067460
98,1068060
99,1073280
100,1065960
101,1063380
102,1070100
103,1085640
104,1067340
105,1080480
106,1083120
107,1090500
108,1103040
109,1073040
110,1068900
111,1079340
112,1031280
113,1023360
114,1021200
115,1019400
116,1044720
117,1079460
118,1081020
119,1095960
120,1080780
121,1085400
122,1087740
123,1106820
124,1087680
125,1092900
126,1091820
127,1097940
128,1090980
129,1098060
130,1108560
131,1088400
132,1097160
133,1096260
134,1096980
135,1095060
136,1099860
137,1079160
138,1088400
139,1086840
140,1080720
141,1085640
142,1095960
143,1091760
144,1103820
145,1107240
146,1096620
147,1084320
148,1092120
149,1097760
150,1089060
151,1083420
152,1095420
153,1061700
154,1094520
155,1108080
156,1091820
157,1105080
158,1090800
159,1106460
160,1087140
161,1100040
162,1092900
163,1097100
164,1100640
165,1110240
166,1102500
167,1105860
168,1123140
169,1115400
170,1097580
171,1102620
172,1106160
173,1110600
174,1094700
175,1094880
176,1099680
177,1103400
178,1084440
179,1105080
180,1086900
181,1111200
182,1112580
183,1106220
184,1102920
185,1096080
186,1119660
187,1110660
188,1103040
189,1091520
190,1103880
191,1106760
192,1103520
193,1116120
194,1112640
195,1121880
196,1113600
197,1109040
198,1106160
199,1107660
200,1106280
201,1119540
202,1105440
203,1094340
204,1095180
205,1109940
206,1122360
207,1102440
208,1115520
209,1103220
210,1119420
211,1123860
212,1131240
213,1131960
214,1116600
215,1125180
216,1106400
217,1138140
218,1127280
219,1122720
220,1126980
221,1122960
222,1132320
223,1136040
224,1122960
225,1122060
226,1123860
227,1130340
228,1134480
229,1121760
230,1123800
231,1124160
232,1142520
233,1123560
234,1135860
235,1133220
236,1129560
237,1127700
238,1135800
239,1093200
240,1135860
241,1120440
242,1126440
243,1136580
244,1132560
245,1134960
246,1148580
247,1138860
248,1139940
249,1135740
250,1122300
251,1140420
252,1127460
253,1103280
254,1143360
255,1136520
256,1133640
257,1143900
258,1131600
259,1133040
260,1138440
261,1146960
262,1128960
263,1130940
264,1043580
265,1142820
266,1120500
