second,tpm
0,0
1,2460
2,15180
3,35700
4,55620
5,82080
6,103920
7,131400
8,155160
9,184680
10,212340
11,233940
12,267120
13,305640
14,331140
15,378120
16,391320
17,427680
18,456180
19,480360
20,507420
21,523020
22,538860
23,553440
24,582600
25,595800
26,626760
27,648600
28,646920
29,665760
30,680940
31,691440
32,718920
33,733440
34,762240
35,783960
36,796500
37,809040
38,819720
39,826440
40,840360
41,856200
42,862380
43,876540
44,874320
45,878460
46,915780
47,914460
48,929580
49,923160
50,931140
51,931380
52,931080
53,950880
54,955380
55,967440
56,967860
57,972600
58,920580
59,926160
60,930420
61,930060
62,924060
63,922320
64,912780
65,932580
66,927660
67,952380
68,952860
69,970320
70,962220
71,931080
72,942540
73,942420
74,930720
75,933240
76,961020
77,947100
78,964020
79,970260
80,965340
81,965520
82,971220
83,967740
84,973500
85,953820
86,939300
87,946560
88,930360
89,941520
90,929760
91,911760
92,917940
93,923220
94,911700
95,930720
96,896040
97,918660
98,910740
99,916560
100,920220
101,904680
102,907140
103,901560
104,900660
105,918720
106,916560
107,908220
108,917220
109,904740
110,912660
111,913200
112,922620
113,910740
114,914880
115,872160
116,868080
117,874800
118,874560
119,887580
120,941940
121,953220
122,946920
123,948000
124,951900
125,946140
126,947940
127,954480
128,954780
129,967260
130,951840
131,952860
132,962220
133,960960
134,970080
135,953340
136,975240
137,979980
138,967380
139,975000
140,968940
141,980700
142,962520
143,975600
144,975900
145,977940
146,969540
147,978180
148,975420
149,971880
150,976080
151,977880
152,969180
153,967740
154,982200
155,979320
156,965940
157,977700
158,977400
159,964080
160,961860
161,975480
162,973260
163,990720
164,978900
165,975660
166,969120
167,978600
168,979800
169,967680
170,967920
171,965640
172,976260
173,969000
174,964140
175,973320
176,974160
177,968520
178,963180
179,951360
180,954180
181,940620
182,977040
183,963900
184,960960
185,963660
186,967560
187,970860
188,960840
189,965760
190,966420
191,968700
192,965040
193,951540
194,971040
195,971760
196,955620
197,966960
198,959640
199,962640
200,970020
201,963000
202,969960
203,981780
204,964560
205,967620
206,964740
207,968040
208,958560
209,969780
210,967200
211,975420
212,979740
213,983760
214,988320
215,978840
216,994800
217,986160
218,983760
219,990420
220,995340
221,990720
222,983280
223,991200
224,994200
225,987960
226,1006380
227,1007640
228,994380
229,998640
230,1003860
231,1000860
232,991680
233,990180
234,950160
235,947640
236,955140
237,957540
238,959220
239,989940
240,989340
241,990060
242,997980
243,997320
244,995460
245,1001520
246,1008720
247,1008060
248,997980
249,985800
250,990480
251,991620
252,1015860
253,1010880
254,986580
255,990360
256,1006920
257,999120
258,999840
259,995220
260,993780
261,998280
262,995760
263,996000
264,1000080
265,1009560
266,1005420
267,1001160
268,1006560
269,994080
270,994740
271,991740
272,1002600
273,994620
274,998640
275,1000740
276,1009380
277,1009260
278,1004700
279,998400
280,989460
281,997560
282,995820
283,999300
284,1004400
285,985440
286,996420
287,994080
288,995340
289,984960
290,991320
291,993900
292,1005420
293,999120
294,994560
295,992220
296,998280
297,991920
298,1003320
299,999360
300,1009500
301,1008300
302,1003980
303,989880
304,992700
305,1004220
306,1001940
307,986940
308,981660
309,998940
310,984720
311,997680
312,999300
313,993960
314,1002660
315,1006860
316,1009560
317,995400
318,999000
319,993660
320,997320
321,995220
322,991260
323,987300
324,998340
325,1003200
326,995760
327,1004580
328,992640
329,1000020
330,999180
331,996300
332,990780
333,998760
334,999660
335,1000680
336,993060
337,990540
338,993300
339,998280
340,998820
341,997920
342,995820
343,997740
344,996540
345,999240
346,1006500
347,1000920
348,999420
349,1001280
350,991080
351,1002540
352,1003080
353,1007160
354,1008960
355,988920
356,994020
357,1012320
358,999300
359,990840
360,999660
361,1008720
362,991260
363,1006260
364,1006560
365,1004400
366,995820
367,997680
368,1013460
369,986340
370,1005000
371,998760
372,992880
373,1005180
374,1000920
375,983880
376,993420
377,996420
378,996360
379,1008840
380,996960
381,1003140
382,1003020
383,995640
384,995160
385,992940
386,996000
387,996780
388,1008660
389,988560
390,982200
391,1005060
392,1003560
393,994140
394,1010820
395,1011180
396,1009200
397,1008480
398,997200
399,1009500
400,1013520
401,1007820
402,1014900
403,1003980
404,1004460
405,1013220
406,1016460
407,1011480
408,1015080
409,1019040
410,1011480
411,1019220
412,1008180
413,1002240
414,1003500
415,1003320
416,1005720
417,991140
418,991140
419,995580
420,1006680
421,1013460
422,1015140
423,1005000
424,1002300
425,1013400
426,1017900
427,1019040
428,1004100
429,980580
430,1000740
431,1023180
432,1008960
