second,tpm
0,0
1,2400
2,15480
3,32520
4,54000
5,74160
6,96060
7,119280
8,138660
9,155760
10,181800
11,202800
12,222180
13,250320
14,270300
15,297720
16,314400
17,340680
18,353760
19,368640
20,392280
21,402420
22,427680
23,446400
24,458040
25,472020
26,484500
27,469140
28,503280
29,510360
30,502380
31,525300
32,535020
33,534960
34,560220
35,580200
36,585960
37,578580
38,581160
39,534540
40,604080
41,622380
42,627060
43,637080
44,648060
45,647040
46,647340
47,644760
48,642960
49,648720
50,653820
51,641520
52,643380
53,645300
54,660000
55,677220
56,678720
57,686820
58,678120
59,682260
60,666360
61,677280
62,675840
63,680340
64,692880
65,673380
66,667680
67,669960
68,665280
69,648120
70,655140
71,648060
72,648660
73,635760
74,644700
75,639240
76,643560
77,641040
78,632460
79,631200
80,617400
81,625260
82,628740
83,626640
84,632100
85,634140
86,629340
87,632940
88,631380
89,632460
90,625080
91,620400
92,630960
93,646500
94,652620
95,643440
96,652380
97,653880
98,654360
99,656280
100,658800
101,653400
102,661080
103,661740
104,654240
105,653520
106,661560
107,645180
108,640560
109,645240
110,645900
111,646500
112,642480
113,644520
114,656100
115,659580
116,667440
117,655620
118,668280
119,663480
120,657000
121,667080
122,664440
123,665160
124,663060
125,656520
126,670440
127,655320
128,661080
129,670560
130,673140
131,672060
132,668520
133,672060
134,671340
135,671280
136,667920
137,680880
138,669300
139,661500
140,671700
141,673260
142,667320
143,666540
144,672660
145,656760
146,677880
147,669900
148,660720
149,665040
150,677340
151,671280
152,671640
153,661020
154,666780
155,667680
156,671100
157,667080
158,670800
159,672300
160,668400
161,678120
162,672960
163,674340
164,673980
165,672300
166,673560
167,669780
168,670740
169,665400
170,675900
171,674880
172,677700
173,667020
174,674100
175,675120
176,670380
177,681900
178,667500
179,689700
180,677700
181,674820
182,673980
183,677520
184,674580
185,673440
186,679380
187,670680
188,663180
189,670440
190,671040
191,674520
192,675420
193,683520
194,679140
195,669540
196,675660
197,682260
198,678900
199,676320
200,674280
201,675480
202,681720
203,678780
204,664800
205,672780
206,684360
207,678000
208,666960
209,683400
210,678120
211,683220
212,676260
213,682020
214,682800
215,684660
216,680760
217,686340
218,685440
219,685560
220,691320
221,689040
222,683820
223,682320
224,686160
225,693660
226,694140
227,680820
228,686340
229,693840
230,687660
231,680760
232,688140
233,689880
234,694500
235,687180
236,690120
237,690600
238,691740
239,690720
240,682320
241,692400
242,692700
243,692640
244,687000
245,693900
246,692520
247,696720
248,690960
249,684960
250,697920
251,682080
252,697440
253,697080
254,689820
255,692220
256,688380
257,686640
258,684060
259,690660
260,681780
261,681900
262,683700
263,685980
264,688020
265,678240
266,693180
267,695760
268,686580
269,690120
270,682680
271,689160
272,699300
273,689460
274,689100
275,679560
276,698040
277,693420
278,687300
279,688560
280,699240
281,698880
282,697680
283,694140
284,699720
285,694260
286,697920
287,700680
288,696480
289,694320
290,698340
291,695100
292,688320
293,691380
294,684660
295,689160
296,691500
297,690240
298,696780
299,702540
300,697320
301,683880
302,695520
303,694320
304,694560
305,694320
306,696540
307,689220
308,692880
309,689820
310,692760
311,692460
312,698220
313,683220
314,677220
315,684600
316,683760
317,681900
318,696540
319,679860
320,699900
321,691500
322,691500
323,690120
324,682380
325,685560
326,690060
327,702600
328,695400
329,692340
330,689340
331,655740
332,692100
333,681420
334,692100
335,681600
336,694140
337,684000
338,688860
339,687240
340,683100
341,694380
342,687720
343,687120
344,685620
345,694320
346,682800
347,683520
348,668820
349,668700
350,685320
351,692280
352,695100
353,685260
354,693720
355,684780
356,689280
357,683340
358,682140
359,694380
360,691620
361,693840
362,696660
363,693600
364,681900
365,650880
366,683700
367,672360
368,691980
369,690600
370,686940
371,682200
372,685560
373,683040
374,678300
375,700920
376,677220
377,678300
378,682320
379,673740
380,680460
381,677040
382,676860
383,687420
384,692280
385,692100
386,698040
387,694620
388,687240
389,701100
390,697260
391,686100
392,690240
393,698940
394,688080
395,701400
396,692700
397,700440
398,688740
399,692220
400,692700
401,699060
402,701280
403,691860
404,697560
405,708480
406,697920
407,692700
408,694320
409,685560
410,677400
411,689400
412,692580
413,702600
414,696840
415,690360
416,693540
417,690180
418,689100
419,687840
420,695760
421,688080
422,694680
423,692880
424,696840
425,701100
426,694800
427,690540
428,665640
429,699060
430,687660
431,692520
432,692580
433,689940
434,689640
435,690480
436,692400
437,689280
438,690300
439,694680
440,696300
441,698160
442,698160
443,698160
444,691500
445,666300
446,687360
447,691680
448,695820
449,687840
450,691500
451,691620
452,702840
453,696780
454,692760
455,686940
456,691020
457,699780
458,692340
459,688620
460,698280
461,692640
462,701820
463,656400
464,692280
465,698280
466,692580
467,697320
468,696600
469,690240
470,697500
471,701460
472,688080
473,687960
474,689460
475,701460
476,686940
477,703860
478,691380
479,690660
480,696240
481,670620
482,665040
483,691200
484,693720
485,703080
486,702900
487,699840
488,701340
489,704760
490,693720
491,693060
492,709860
493,708540
494,701460
495,693600
496,689880
497,707340
498,671340
499,655320
500,660600
501,680880
502,673860
503,687000
504,691440
505,683040
506,689100
507,686520
508,669000
509,684660
510,686100
511,686340
512,681900
513,697620
514,695820
515,680700
516,678900
517,660480
518,613980
519,634080
520,644400
521,649380
522,652860
523,653580
524,680040
525,698400
526,705540
527,689340
528,689400
529,701100
530,708600
531,704040
532,704940
533,692880
534,693540
535,706800
536,703440
537,686520
538,700200
539,709800
540,692520
541,697260
542,703860
543,703860
544,694380
545,699300
546,698640
547,699840
548,703740
549,708000
550,709200
551,697740
552,700140
553,704220
554,700140
555,697920
556,694380
557,696480
558,704340
559,699660
560,698220
561,702060
562,704820
563,699300
564,698580
565,704580
566,709020
567,706080
568,709140
569,695580
570,698220
571,706980
572,697200
573,698520
574,701160
575,705720
576,699720
577,700740
578,688320
579,698040
580,712020
581,699120
582,707700
583,682680
584,694860
585,699660
586,701700
587,706260
588,703620
589,691860
590,700080
591,692520
592,700620
593,682800
594,699660
595,702180
596,691320
597,696480
598,699720
599,696000
600,707700
601,691680
602,674640
603,690120
604,685740
605,679440
606,695160
607,686640
608,698100
609,686820
610,696600
611,700920
612,690120
613,698340
614,695400
615,694080
616,696900
617,701280
618,690300
619,703080
620,687360
621,683880
622,702720
623,709740
624,704040
625,708720
626,691020
627,697320
628,693480
629,692400
630,681540
631,687600
632,695760
633,696900
634,706440
635,718140
636,702300
637,701220
638,685260
639,687900
640,689580
641,699780
642,705240
643,698460
644,707340
645,700860
646,702780
647,701700
648,699720
649,679980
650,702660
651,706260
652,699180
653,698760
654,708360
655,705180
656,703140
657,666240
658,690300
659,695640
660,700500
661,704520
662,696180
663,703740
664,713340
665,695820
666,703080
667,710040
668,692040
669,698760
670,699060
671,701340
672,705060
673,696480
674,707820
675,690240
676,667860
677,692580
678,684240
679,709140
680,702000
681,716520
682,694080
683,695700
684,702120
685,687780
686,695820
687,704700
688,703980
689,698280
690,693720
691,706740
692,710820
693,697260
694,688500
695,696720
696,705120
697,704520
698,705780
699,689820
700,695580
701,710640
702,695520
703,695400
704,687120
705,700320
706,701280
707,702060
708,704040
709,699780
710,701820
711,703920
712,710640
713,690480
714,699240
715,705120
716,699420
717,697140
718,701940
719,688920
720,707820
721,694140
722,679920
723,672900
724,684420
725,685080
726,673380
727,674880
728,681960
729,692640
730,676260
731,691200
732,673200
733,674700
734,681600
735,694740
736,695880
737,698520
738,714540
739,687000
740,688320
741,678060
742,696540
743,694140
744,689760
745,687240
746,705000
747,699780
748,696120
749,691740
750,689100
751,663120
752,694380
753,701280
754,697080
755,688560
756,700980
757,693900
758,693960
759,691500
760,664380
761,680700
762,694320
763,684900
764,690360
765,683400
766,673200
767,689760
768,678060
769,668580
770,654480
771,671220
772,652620
773,664860
774,684720
775,688320
776,682320
777,664080
778,663960
779,635820
780,652320
781,650880
782,667500
783,653040
784,681120
785,674580
786,659760
787,673440
788,660300
789,658560
790,679680
791,687120
792,689160
793,680100
794,694560
795,671100
796,667320
797,691560
798,658560
799,661260
800,660480
801,668880
802,671460
803,681900
804,677040
805,682920
806,651780
807,655980
808,666240
809,670680
810,692760
811,705660
812,705000
813,728880
814,710100
815,702900
816,704100
817,698880
818,648000
819,712800
820,692340
821,721140
822,690000
823,717540
824,698940
825,709620
826,707460
827,698700
828,688440
829,723780
830,713640
831,708120
832,730200
833,724680
834,727860
835,729360
836,720120
837,724320
