second,tpm
0,0
1,3000
2,17820
3,31800
4,50460
5,73920
6,93720
7,116040
8,141540
9,162420
10,178380
11,199080
12,229260
13,253500
14,272280
15,298200
16,317760
17,337920
18,353340
19,368400
20,394680
21,400380
22,404040
23,409740
24,417180
25,452760
26,466080
27,447780
28,487920
29,501780
30,497580
31,521280
32,524820
33,534600
34,534540
35,536100
36,557040
37,563220
38,579540
39,589680
40,534420
41,610320
42,633720
43,636240
44,637620
45,639240
46,648180
47,653220
48,649200
49,653940
50,658440
51,661560
52,658200
53,630120
54,637680
55,634860
56,662460
57,661200
58,661500
59,651900
60,665220
61,673860
62,668100
63,661020
64,663180
65,671580
66,659100
67,642840
68,654960
69,625560
70,616980
71,626940
72,623700
73,635880
74,640980
75,639480
76,641640
77,645120
78,643440
79,658740
80,659040
81,648960
82,643200
83,634740
84,637260
85,642300
86,643080
87,642480
88,645000
89,644820
90,656760
91,651060
92,640080
93,645900
94,642060
95,641640
96,652920
97,658380
98,653340
99,657540
100,641040
101,637680
102,646140
103,646800
104,634680
105,635940
106,628860
107,638160
108,635100
109,628500
110,643800
111,638220
112,636540
113,623280
114,630660
115,633420
116,637500
117,642960
118,637920
119,637200
120,631440
121,644520
122,653700
123,641160
124,654000
125,654480
126,641160
127,646200
128,640020
129,643440
130,648240
131,651900
132,643620
133,649680
134,641520
135,652440
136,653520
137,651660
138,650820
139,646320
140,647220
141,657900
142,657900
143,649440
144,651000
145,650100
146,651600
147,649560
148,658620
149,654660
150,650160
151,660180
152,665940
153,656400
154,662040
155,663540
156,661380
157,657960
158,661260
159,656040
160,664140
161,655500
162,660840
163,660720
164,653700
165,659820
166,656580
167,669240
168,653760
169,656700
170,655020
171,660240
172,659160
173,662940
174,657720
175,660120
176,651660
177,657600
178,657180
179,653820
180,665700
181,657240
182,657600
183,664380
184,661500
185,661140
186,659700
187,674340
188,659700
189,656280
190,646500
191,657240
192,651960
193,641760
194,650820
195,648360
196,643980
197,641160
198,654480
199,649140
200,658740
201,658440
202,667800
203,655380
204,659940
205,660720
206,649680
207,655440
208,658680
209,665880
210,661500
211,649500
212,661560
213,658080
214,643980
215,663540
216,654960
217,648060
218,654720
219,656220
220,666420
221,661980
222,663840
223,667440
224,649560
225,648900
226,663060
227,660720
228,658260
229,656580
230,652260
231,661500
232,659400
233,657480
234,659940
235,649080
236,637200
237,656220
238,648900
239,651660
240,652500
241,651600
242,658200
243,657480
244,657660
245,651300
246,660000
247,659880
248,663000
249,674280
250,666960
251,655320
252,666120
253,654660
254,662220
255,657660
256,659640
257,653820
258,663600
259,661860
260,661980
261,664380
262,643320
263,664200
264,654420
265,658260
266,639480
267,663540
268,656580
269,653400
270,659100
271,659520
272,654900
273,665640
274,653580
275,642720
276,654960
277,658800
278,662520
279,649680
280,657600
281,655800
282,652800
283,650700
284,656340
285,652860
286,651720
287,666480
288,665280
289,665640
290,659040
291,652500
292,671940
293,657720
294,668700
295,656100
296,657720
297,661860
298,655020
299,649140
300,648240
301,662280
302,660900
303,656580
304,660780
305,663840
306,663960
307,650580
308,659460
309,656820
310,656280
311,664380
