second,tpm
0,0
1,2400
2,14580
3,39180
4,56880
5,78720
6,104760
7,133320
8,158340
9,186960
10,214680
11,240960
12,268500
13,303120
14,342060
15,364440
16,398580
17,424980
18,458580
19,478140
20,502860
21,516600
22,519540
23,547020
24,570900
25,602160
26,616320
27,605700
28,633600
29,652440
30,664740
31,677820
32,691020
33,709860
34,734160
35,740160
36,753600
37,778860
38,779460
39,796440
40,810240
41,848160
42,835140
43,857880
44,859800
45,873660
46,890700
47,895620
48,900360
49,900120
50,904500
51,913740
52,909180
53,906300
54,912540
55,912900
56,910200
57,909360
58,856320
59,850980
60,871380
61,851880
62,873120
63,904620
64,918780
65,921660
66,918120
67,936960
68,925980
69,931500
70,927780
71,934920
72,913620
73,893580
74,898740
75,904440
76,828060
77,853140
78,847560
79,871320
80,874320
81,863160
82,875580
83,881160
84,863520
85,896460
86,912060
87,892320
88,887880
89,865920
90,849120
91,854220
92,859500
93,857700
94,858360
95,878820
96,870480
97,851220
98,831540
99,828900
100,817980
101,824400
102,854880
103,875340
104,874980
105,861900
106,862800
107,851280
108,865800
109,863880
110,866220
111,872040
112,862080
113,862020
114,859980
115,861120
116,876180
117,875400
118,870120
119,869700
120,856920
121,853980
122,868860
123,902220
124,911040
125,914100
126,919500
127,920400
128,913500
129,922260
130,912180
131,907800
132,900900
133,912840
134,902820
135,900540
136,902400
137,902160
138,898320
139,895020
140,892320
141,885120
142,891360
143,883500
144,886920
145,886020
146,912900
147,905040
148,914820
149,906660
150,894000
151,903960
152,912540
153,907980
154,900960
155,909060
156,918780
157,932040
158,920820
159,910860
160,896760
161,900840
162,901860
163,916260
164,914280
165,919980
166,918060
167,929880
168,911640
169,910320
170,901020
171,907140
172,907860
173,910140
174,917880
175,911100
176,928020
177,926520
178,909240
179,917520
180,903360
181,908640
182,915480
183,915240
184,922320
185,923940
186,916980
187,921420
188,905700
189,907140
190,907800
191,908040
192,914040
193,919020
194,928200
195,922080
196,925740
197,904740
198,910500
199,911820
200,902280
201,914460
202,918300
203,907620
204,915720
205,914940
206,907200
207,913440
208,896520
209,917220
210,912720
211,916380
212,919860
213,916140
214,916980
215,915060
216,907320
217,900300
218,898080
219,916200
220,906240
221,910560
222,918420
223,917880
224,917820
225,906840
226,923460
227,912300
228,908400
229,910440
230,922920
231,917100
232,920640
233,918480
234,913920
235,900840
236,901380
237,906000
238,911820
239,907920
240,928260
241,929460
242,914520
243,908520
244,907800
245,899340
246,906060
247,915000
248,918000
249,924000
250,927300
251,914940
252,909300
253,913260
254,906420
255,919860
256,913560
257,925200
258,936300
259,937680
260,937320
261,912180
262,903120
263,911100
264,908340
265,931800
266,930240
267,931260
268,934380
269,933600
270,888360
271,920700
272,917520
273,914160
274,936660
275,937500
276,929280
277,937800
278,942360
279,924300
280,906780
281,909840
282,914700
283,932220
284,933060
285,931920
286,932580
287,937440
288,921480
289,913680
290,915000
291,920460
292,918000
293,923160
294,932160
295,930780
296,934620
297,928560
298,924720
299,922680
300,921480
301,922200
302,920400
303,923760
304,933060
305,920640
306,936780
307,904080
308,893160
309,903000
310,901440
311,901860
312,914700
313,926760
314,926820
315,913380
316,931500
317,917580
318,897360
319,888480
320,894960
321,928200
322,910380
323,924180
324,920280
325,909900
326,914100
327,902460
328,908640
329,911400
330,917880
331,912720
332,913740
333,915360
334,909600
335,915300
336,915300
337,898140
338,912660
339,914760
340,908040
341,912660
342,905820
343,885420
344,913320
345,922020
346,911940
347,920640
348,914460
349,913380
350,913380
351,909900
352,904620
353,895920
354,886920
355,903540
356,909660
357,906540
358,909720
359,907500
360,918000
361,911880
362,897060
363,908160
364,915480
365,916260
366,911640
367,902160
368,913560
369,913320
370,923460
371,910080
372,906360
373,905580
374,896880
375,909540
376,909240
377,917880
378,918540
379,911160
380,914160
381,926460
382,922620
383,923400
384,933240
385,921480
386,913980
387,915780
388,930960
389,925620
390,915240
391,911580
392,923100
393,904320
394,911160
395,918120
396,922080
397,913320
398,904440
399,893940
400,909240
401,911280
402,913440
403,919020
404,907260
405,917220
406,913980
407,925380
408,913200
409,915060
410,926280
411,925500
412,929880
413,900840
414,919200
415,920760
416,902340
417,907920
418,924240
419,907740
420,909840
421,920040
422,877800
423,909480
424,925740
425,909240
426,923880
427,926400
428,911460
429,887160
430,903300
431,889620
432,883620
433,918720
434,916980
435,908340
436,914460
437,901500
438,921120
439,917340
440,906180
441,913320
442,915600
443,920280
444,904140
445,916800
446,911100
447,914580
448,914880
449,911160
450,900480
451,907320
452,917160
453,922020
454,931620
455,921840
456,920400
457,913200
458,919200
459,922620
460,918300
461,902100
462,911940
463,924960
464,919560
465,920820
466,914760
467,922200
468,912060
469,903720
470,915480
471,918480
472,908340
473,910020
474,911880
475,909300
476,904080
477,913200
478,918600
479,904260
480,925080
481,925260
482,905460
483,931020
484,922560
485,919920
486,921720
487,915660
488,918540
489,931800
490,930360
491,913920
492,923400
493,913440
494,922980
495,922920
496,929160
497,917340
498,925140
499,925560
500,923580
501,930180
502,929460
503,930660
504,929160
505,936840
506,921540
507,929760
508,930060
509,923400
510,917160
511,912180
512,918300
513,914160
514,919020
515,930180
516,919140
517,920820
518,917340
519,925200
520,918960
521,922800
522,933660
523,936300
524,925680
525,923580
526,927600
527,938880
528,917940
529,927480
530,913260
531,911940
532,932820
533,919740
534,932100
535,927180
536,918000
537,916980
538,917880
539,917880
540,936840
541,914640
542,935040
543,933060
544,927240
545,932820
546,924240
547,934860
548,938040
549,926700
550,946200
551,930960
552,920820
553,923040
554,927120
555,936180
556,919560
557,928140
558,926400
559,915840
560,930300
561,914760
562,934920
563,926100
564,902280
565,910440
566,905340
567,914460
568,875640
569,895260
570,889320
571,862260
572,892740
573,905040
574,891300
575,876060
576,845940
577,881400
578,913860
579,930180
580,920100
581,927120
582,930780
583,928140
584,935400
585,922380
586,933780
587,917700
588,925200
589,942540
590,923220
591,923820
592,930480
593,919200
594,916560
595,927180
596,899640
597,867420
598,889860
599,873300
600,897060
601,915480
602,911820
603,885600
604,928200
605,933960
606,927780
607,930420
608,926160
609,912600
610,932940
611,918660
612,929700
613,908820
614,913080
615,896160
616,911100
617,926040
618,910560
619,906060
620,912180
621,930720
622,929100
623,926280
624,930120
625,927840
626,921060
627,927480
628,924480
629,923580
630,915000
631,915300
632,944040
633,966420
634,959580
635,965940
636,968580
637,960060
638,963720
639,956760
640,964800
641,957840
642,964980
643,966120
644,938880
645,974880
646,968400
647,963120
648,967080
649,965880
650,962340
651,962400
652,976860
653,964140
654,966060
655,964080
656,967740
657,969480
658,963540
659,949200
660,969300
661,972240
662,971520
663,966360
664,958740
665,961440
666,955200
667,960240
668,974760
669,965880
670,963000
671,958260
672,968460
673,960840
674,965340
675,961980
676,963840
677,959520
678,968520
679,955500
680,958080
681,949980
682,961020
683,950220
684,963000
685,967380
686,962460
687,965580
688,960540
689,926160
690,888600
691,847320
692,898800
693,929460
694,943320
695,955560
696,941220
697,953520
698,961140
699,950220
700,963300
701,931980
702,895680
703,958740
704,935940
705,925260
706,902640
707,945420
708,960900
709,921120
710,922260
711,921180
712,837240
713,900540
714,906240
715,925140
716,958980
717,966180
718,961200
719,938400
720,920160
721,926820
722,903720
723,877020
724,884040
725,942300
726,931380
727,913620
728,924240
729,902880
730,944400
731,943260
732,953460
733,931500
734,942960
735,959340
736,967140
737,964200
738,962580
739,969300
740,942600
741,948900
742,961740
743,966480
744,946980
745,962220
746,963120
747,963120
748,964920
749,959160
750,967980
751,966300
752,949920
753,965700
754,955500
755,969840
756,964080
757,945240
758,958260
759,950040
760,958680
761,962460
762,938820
763,960780
764,960000
765,960180
766,967980
767,952500
768,964260
769,951540
770,963300
771,960540
772,959460
773,957000
774,954840
775,960540
776,963960
777,955320
778,960660
779,962580
780,951360
781,964620
782,949860
783,961800
784,969720
785,967920
786,966240
787,968160
788,950700
789,967740
790,958140
791,966060
792,953820
793,964560
794,945480
795,962220
796,962580
797,941160
798,955920
799,962640
800,933540
801,940980
802,918900
803,922860
804,939240
805,934620
806,941640
807,941100
808,953040
809,913020
810,936540
811,913380
812,916260
813,910260
814,952200
815,953040
816,941400
817,935520
818,928440
819,892260
820,871380
821,882180
822,923880
823,937080
824,945420
825,945540
826,950820
827,954180
828,955320
829,963480
830,953340
831,957900
832,955560
833,940980
834,958860
835,964800
836,958560
837,953700
