elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
162,30594545,4455,267300.0
163,30599037,4492,269520.0
164,30603549,4512,270720.0
165,30607989,4440,266400.0
166,30612486,4497,269820.0
167,30616903,4417,265020.0
168,30621354,4451,267060.0
169,30625754,4400,264000.0
170,30630154,4400,264000.0
171,30634638,4484,269040.0
172,30639112,4474,268440.0
173,30643610,4498,269880.0
174,30648068,4458,267480.0
175,30652579,4511,270660.0
176,30657092,4513,270780.0
177,30661627,4535,272100.0
178,30666063,4436,266160.0
179,30670537,4474,268440.0
180,30674995,4458,267480.0
181,30679485,4490,269400.0
182,30683890,4405,264300.0
183,30688355,4465,267900.0
184,30692877,4522,271320.0
186,30697285,4408,132240.0
187,30701722,4437,266220.0
188,30706146,4424,265440.0
189,30710593,4447,266820.0
190,30715018,4425,265500.0
191,30719458,4440,266400.0
192,30723907,4449,266940.0
193,30728376,4469,268140.0
194,30732848,4472,268320.0
195,30737261,4413,264780.0
196,30741672,4411,264660.0
197,30746106,4434,266040.0
198,30750511,4405,264300.0
199,30754969,4458,267480.0
200,30759425,4456,267360.0
201,30763870,4445,266700.0
202,30768274,4404,264240.0
203,30772694,4420,265200.0
204,30777150,4456,267360.0
205,30781625,4475,268500.0
206,30786081,4456,267360.0
207,30790547,4466,267960.0
208,30794945,4398,263880.0
209,30799336,4391,263460.0
210,30803728,4392,263520.0
212,30808188,4460,133800.0
213,30812642,4454,267240.0
214,30817041,4399,263940.0
215,30821415,4374,262440.0
216,30825887,4472,268320.0
217,30830342,4455,267300.0
218,30834754,4412,264720.0
219,30839218,4464,267840.0
220,30843633,4415,264900.0
221,30848106,4473,268380.0
222,30852581,4475,268500.0
223,30857046,4465,267900.0
224,30861513,4467,268020.0
225,30865940,4427,265620.0
226,30870422,4482,268920.0
227,30874890,4468,268080.0
228,30879326,4436,266160.0
229,30883686,4360,261600.0
230,30888066,4380,262800.0
231,30892551,4485,269100.0
232,30896913,4362,261720.0
233,30901268,4355,261300.0
234,30905721,4453,267180.0
235,30910130,4409,264540.0
236,30914539,4409,264540.0
238,30918756,4217,126510.0
239,30922750,3994,239640.0
240,30926811,4061,243660.0
241,30930873,4062,243720.0
242,30935054,4181,250860.0
243,30939196,4142,248520.0
244,30943477,4281,256860.0
245,30947808,4331,259860.0
246,30952048,4240,254400.0
247,30956349,4301,258060.0
248,30960737,4388,263280.0
249,30965150,4413,264780.0
251,30969661,4511,135330.0
252,30974076,4415,264900.0
253,30978454,4378,262680.0
254,30982799,4345,260700.0
255,30987160,4361,261660.0
256,30991478,4318,259080.0
257,30995866,4388,263280.0
258,31000256,4390,263400.0
259,31004641,4385,263100.0
260,31009092,4451,267060.0
261,31013475,4383,262980.0
262,31017893,4418,265080.0
264,31022345,4452,133560.0
265,31026526,4181,250860.0
266,31030744,4218,253080.0
267,31035105,4361,261660.0
268,31039528,4423,265380.0
269,31043882,4354,261240.0
270,31048400,4518,271080.0
271,31052791,4391,263460.0
272,31057232,4441,266460.0
273,31061647,4415,264900.0
274,31066086,4439,266340.0
276,31070445,4359,130770.0
277,31074865,4420,265200.0
278,31079298,4433,265980.0
279,31083863,4565,273900.0
280,31088241,4378,262680.0
281,31092643,4402,264120.0
282,31097133,4490,269400.0
283,31101656,4523,271380.0
284,31105995,4339,260340.0
285,31110432,4437,266220.0
286,31114746,4314,258840.0
287,31119059,4313,258780.0
289,31123408,4349,130470.0
290,31127748,4340,260400.0
291,31132107,4359,261540.0
292,31136548,4441,266460.0
293,31140996,4448,266880.0
294,31145499,4503,270180.0
295,31149918,4419,265140.0
296,31154361,4443,266580.0
297,31158735,4374,262440.0
298,31163224,4489,269340.0
299,31167652,4428,265680.0
300,31172175,4523,271380.0
302,31176676,4501,135030.0
303,31181054,4378,262680.0
304,31185531,4477,268620.0
305,31190013,4482,268920.0
306,31194490,4477,268620.0
307,31198988,4498,269880.0
308,31203440,4452,267120.0
309,31207900,4460,267600.0
310,31212427,4527,271620.0
311,31216908,4481,268860.0
312,31221407,4499,269940.0
314,31225852,4445,133350.0
315,31230392,4540,272400.0
316,31234865,4473,268380.0
317,31239373,4508,270480.0
318,31243836,4463,267780.0
319,31248317,4481,268860.0
320,31252809,4492,269520.0
321,31257263,4454,267240.0
322,31261867,4604,276240.0
323,31266401,4534,272040.0
324,31270989,4588,275280.0
325,31275499,4510,270600.0
327,31280008,4509,135270.0
328,31284622,4614,276840.0
329,31289124,4502,270120.0
330,31293551,4427,265620.0
331,31298020,4469,268140.0
332,31302466,4446,266760.0
333,31306993,4527,271620.0
334,31311343,4350,261000.0
335,31315831,4488,269280.0
336,31320335,4504,270240.0
337,31324793,4458,267480.0
338,31329212,4419,265140.0
340,31333833,4621,138630.0
341,31338357,4524,271440.0
342,31342791,4434,266040.0
343,31347304,4513,270780.0
344,31351817,4513,270780.0
345,31356330,4513,270780.0
346,31360747,4417,265020.0
347,31365206,4459,267540.0
348,31369772,4566,273960.0
349,31374333,4561,273660.0
350,31378832,4499,269940.0
352,31383332,4500,135000.0
353,31387844,4512,270720.0
354,31392342,4498,269880.0
355,31396822,4480,268800.0
356,31401312,4490,269400.0
357,31405730,4418,265080.0
358,31410242,4512,270720.0
359,31414707,4465,267900.0
360,31419207,4500,270000.0
361,31423775,4568,274080.0
362,31428285,4510,270600.0
363,31432736,4451,267060.0
365,31437252,4516,135480.0
366,31441693,4441,266460.0
367,31446229,4536,272160.0
368,31450724,4495,269700.0
369,31455255,4531,271860.0
370,31459833,4578,274680.0
371,31464327,4494,269640.0
372,31468810,4483,268980.0
373,31473386,4576,274560.0
374,31477867,4481,268860.0
375,31482444,4577,274620.0
377,31486952,4508,135240.0
378,31491531,4579,274740.0
379,31496039,4508,270480.0
380,31500651,4612,276720.0
381,31505210,4559,273540.0
382,31509741,4531,271860.0
383,31514307,4566,273960.0
384,31518793,4486,269160.0
385,31523228,4435,266100.0
386,31527713,4485,269100.0
387,31532152,4439,266340.0
388,31536704,4552,273120.0
390,31541204,4500,135000.0
391,31545666,4462,267720.0
392,31550173,4507,270420.0
393,31554737,4564,273840.0
394,31559156,4419,265140.0
395,31563743,4587,275220.0
396,31568266,4523,271380.0
397,31572851,4585,275100.0
398,31577449,4598,275880.0
399,31582058,4609,276540.0
400,31586576,4518,271080.0
402,31591092,4516,135480.0
403,31595675,4583,274980.0
404,31600157,4482,268920.0
405,31604642,4485,269100.0
406,31609091,4449,266940.0
407,31613581,4490,269400.0
408,31618068,4487,269220.0
409,31622575,4507,270420.0
410,31627168,4593,275580.0
411,31631718,4550,273000.0
412,31636308,4590,275400.0
413,31640789,4481,268860.0
415,31645249,4460,133800.0
416,31649726,4477,268620.0
417,31654226,4500,270000.0
418,31658765,4539,272340.0
419,31663262,4497,269820.0
420,31667738,4476,268560.0
421,31672240,4502,270120.0
422,31676724,4484,269040.0
423,31681261,4537,272220.0
424,31685832,4571,274260.0
425,31690368,4536,272160.0
426,31694972,4604,276240.0
428,31699416,4444,133320.0
429,31703860,4444,266640.0
430,31708320,4460,267600.0
431,31712730,4410,264600.0
432,31717200,4470,268200.0
433,31721640,4440,266400.0
434,31726082,4442,266520.0
435,31730568,4486,269160.0
436,31734960,4392,263520.0
437,31739418,4458,267480.0
438,31743894,4476,268560.0
440,31748343,4449,133470.0
441,31752920,4577,274620.0
442,31757352,4432,265920.0
443,31761839,4487,269220.0
444,31766358,4519,271140.0
445,31770789,4431,265860.0
446,31775269,4480,268800.0
447,31779647,4378,262680.0
448,31783979,4332,259920.0
449,31788583,4604,276240.0
450,31792997,4414,264840.0
452,31797401,4404,132120.0
453,31801686,4285,257100.0
454,31805799,4113,246780.0
455,31809996,4197,251820.0
456,31814142,4146,248760.0
457,31818279,4137,248220.0
458,31822562,4283,256980.0
459,31826859,4297,257820.0
461,31831216,4357,130710.0
462,31835671,4455,267300.0
463,31840023,4352,261120.0
464,31844516,4493,269580.0
465,31848917,4401,264060.0
466,31853406,4489,269340.0
467,31857937,4531,271860.0
468,31862473,4536,272160.0
470,31866965,4492,134760.0
471,31871467,4502,270120.0
472,31875939,4472,268320.0
473,31880541,4602,276120.0
474,31885098,4557,273420.0
475,31889510,4412,264720.0
476,31894045,4535,272100.0
478,31898471,4426,132780.0
479,31902973,4502,270120.0
480,31907041,4068,244080.0
481,31911492,4451,267060.0
482,31916113,4621,277260.0
483,31920602,4489,269340.0
484,31925170,4568,274080.0
486,31929772,4602,138060.0
487,31934444,4672,280320.0
488,31938920,4476,268560.0
489,31943465,4545,272700.0
490,31947995,4530,271800.0
491,31952606,4611,276660.0
492,31957135,4529,271740.0
493,31961629,4494,269640.0
495,31966213,4584,137520.0
496,31970717,4504,270240.0
497,31975249,4532,271920.0
498,31979823,4574,274440.0
499,31984343,4520,271200.0
500,31988927,4584,275040.0
501,31993380,4453,267180.0
503,31997569,4189,125670.0
504,32001832,4263,255780.0
505,32006233,4401,264060.0
506,32010673,4440,266400.0
507,32015064,4391,263460.0
508,32019459,4395,263700.0
509,32023934,4475,268500.0
510,32028378,4444,266640.0
512,32032912,4534,136020.0
513,32037375,4463,267780.0
514,32041931,4556,273360.0
515,32046615,4684,281040.0
516,32051076,4461,267660.0
517,32055453,4377,262620.0
518,32059901,4448,266880.0
520,32064388,4487,134610.0
521,32068868,4480,268800.0
522,32073408,4540,272400.0
523,32077832,4424,265440.0
524,32082333,4501,270060.0
525,32086862,4529,271740.0
526,32091412,4550,273000.0
527,32095906,4494,269640.0
529,32100446,4540,136200.0
530,32104997,4551,273060.0
531,32109496,4499,269940.0
532,32113911,4415,264900.0
533,32118441,4530,271800.0
534,32122891,4450,267000.0
535,32127349,4458,267480.0
537,32131868,4519,135570.0
538,32136325,4457,267420.0
539,32140874,4549,272940.0
540,32145285,4411,264660.0
541,32149708,4423,265380.0
542,32154161,4453,267180.0
543,32158733,4572,274320.0
544,32163109,4376,262560.0
546,32167492,4383,131490.0
547,32172107,4615,276900.0
548,32176530,4423,265380.0
549,32180965,4435,266100.0
550,32185526,4561,273660.0
551,32189969,4443,266580.0
552,32194504,4535,272100.0
554,32198995,4491,134730.0
555,32203484,4489,269340.0
556,32207957,4473,268380.0
557,32212387,4430,265800.0
558,32216741,4354,261240.0
559,32221253,4512,270720.0
560,32225739,4486,269160.0
562,32230173,4434,133020.0
563,32234758,4585,275100.0
564,32239245,4487,269220.0
565,32243712,4467,268020.0
566,32248072,4360,261600.0
567,32252490,4418,265080.0
568,32256904,4414,264840.0
569,32261317,4413,264780.0
571,32265718,4401,132030.0
572,32270295,4577,274620.0
573,32274697,4402,264120.0
574,32279227,4530,271800.0
575,32283731,4504,270240.0
576,32288340,4609,276540.0
577,32292746,4406,264360.0
579,32297178,4432,132960.0
580,32301708,4530,271800.0
581,32306129,4421,265260.0
582,32310649,4520,271200.0
583,32315133,4484,269040.0
584,32319648,4515,270900.0
585,32324133,4485,269100.0
587,32328636,4503,135090.0
588,32333167,4531,271860.0
589,32337573,4406,264360.0
590,32342037,4464,267840.0
591,32346532,4495,269700.0
592,32350973,4441,266460.0
593,32355446,4473,268380.0
595,32359889,4443,133290.0
596,32364424,4535,272100.0
597,32368865,4441,266460.0
598,32373372,4507,270420.0
599,32377731,4359,261540.0
600,32382206,4475,268500.0
601,32386756,4550,273000.0
603,32391066,4310,129300.0
604,32395219,4153,249180.0
605,32399201,3982,238920.0
606,32403285,4084,245040.0
607,32407513,4228,253680.0
608,32411918,4405,264300.0
610,32416079,4161,124830.0
611,32420491,4412,264720.0
612,32424746,4255,255300.0
613,32428835,4089,245340.0
614,32433043,4208,252480.0
616,32437200,4157,124710.0
617,32441171,3971,238260.0
618,32445419,4248,254880.0
619,32449812,4393,263580.0
620,32454180,4368,262080.0
621,32458531,4351,261060.0
623,32462486,3955,118650.0
624,32466772,4286,257160.0
625,32471119,4347,260820.0
626,32475373,4254,255240.0
627,32479578,4205,252300.0
628,32483932,4354,261240.0
629,32488157,4225,253500.0
631,32492521,4364,130920.0
632,32496585,4064,243840.0
633,32500948,4363,261780.0
634,32505335,4387,263220.0
635,32509648,4313,258780.0
636,32514068,4420,265200.0
638,32518110,4042,121260.0
639,32522240,4130,247800.0
640,32526411,4171,250260.0
641,32530443,4032,241920.0
642,32534618,4175,250500.0
643,32538803,4185,251100.0
644,32542957,4154,249240.0
646,32547193,4236,127080.0
647,32551342,4149,248940.0
648,32555544,4202,252120.0
649,32559324,3780,226800.0
650,32563062,3738,224280.0
651,32567188,4126,247560.0
652,32571350,4162,249720.0
654,32575596,4246,127380.0
655,32579887,4291,257460.0
656,32584097,4210,252600.0
657,32588360,4263,255780.0
658,32592580,4220,253200.0
659,32596858,4278,256680.0
660,32601110,4252,255120.0
662,32605371,4261,127830.0
663,32609655,4284,257040.0
664,32613839,4184,251040.0
665,32618234,4395,263700.0
666,32622742,4508,270480.0
667,32627248,4506,270360.0
668,32631797,4549,272940.0
670,32636367,4570,137100.0
671,32640899,4532,271920.0
672,32645478,4579,274740.0
673,32649995,4517,271020.0
674,32654540,4545,272700.0
675,32659097,4557,273420.0
676,32663681,4584,275040.0
678,32668256,4575,137250.0
679,32672814,4558,273480.0
680,32677542,4728,283680.0
681,32682194,4652,279120.0
682,32686845,4651,279060.0
683,32691512,4667,280020.0
684,32696007,4495,269700.0
686,32700563,4556,136680.0
687,32705085,4522,271320.0
688,32709721,4636,278160.0
689,32714277,4556,273360.0
690,32718908,4631,277860.0
691,32723479,4571,274260.0
692,32728003,4524,271440.0
694,32732629,4626,138780.0
695,32737213,4584,275040.0
696,32741886,4673,280380.0
697,32746555,4669,280140.0
698,32751159,4604,276240.0
699,32755775,4616,276960.0
700,32760354,4579,274740.0
702,32764990,4636,139080.0
703,32769567,4577,274620.0
704,32774242,4675,280500.0
705,32778897,4655,279300.0
706,32783428,4531,271860.0
707,32787973,4545,272700.0
708,32792461,4488,269280.0
710,32797053,4592,137760.0
711,32801654,4601,276060.0
712,32806305,4651,279060.0
713,32810934,4629,277740.0
714,32815521,4587,275220.0
715,32820011,4490,269400.0
716,32824663,4652,279120.0
717,32829336,4673,280380.0
719,32833886,4550,136500.0
720,32838434,4548,272880.0
721,32843073,4639,278340.0
722,32847613,4540,272400.0
723,32852213,4600,276000.0
724,32856751,4538,272280.0
725,32861326,4575,274500.0
727,32866016,4690,140700.0
728,32870577,4561,273660.0
729,32875091,4514,270840.0
730,32879640,4549,272940.0
731,32884134,4494,269640.0
732,32888657,4523,271380.0
733,32893326,4669,280140.0
735,32897770,4444,133320.0
736,32902293,4523,271380.0
737,32906780,4487,269220.0
738,32911386,4606,276360.0
739,32915933,4547,272820.0
740,32920671,4738,284280.0
741,32925394,4723,283380.0
743,32930153,4759,142770.0
744,32934881,4728,283680.0
745,32939666,4785,287100.0
746,32944465,4799,287940.0
747,32949234,4769,286140.0
748,32953967,4733,283980.0
749,32958674,4707,282420.0
750,32963438,4764,285840.0
752,32968127,4689,140670.0
753,32972962,4835,290100.0
754,32977720,4758,285480.0
755,32982434,4714,282840.0
756,32987171,4737,284220.0
757,32991922,4751,285060.0
758,32996643,4721,283260.0
760,33001499,4856,145680.0
761,33006155,4656,279360.0
762,33010842,4687,281220.0
763,33015592,4750,285000.0
764,33020362,4770,286200.0
765,33025067,4705,282300.0
766,33029755,4688,281280.0
768,33034481,4726,141780.0
769,33039195,4714,282840.0
770,33043905,4710,282600.0
771,33048729,4824,289440.0
772,33053399,4670,280200.0
773,33058062,4663,279780.0
774,33062821,4759,285540.0
775,33067560,4739,284340.0
777,33072304,4744,142320.0
778,33077096,4792,287520.0
779,33081808,4712,282720.0
780,33086544,4736,284160.0
781,33091275,4731,283860.0
782,33095963,4688,281280.0
783,33100764,4801,288060.0
785,33105517,4753,142590.0
786,33110339,4822,289320.0
787,33115104,4765,285900.0
788,33119922,4818,289080.0
789,33124655,4733,283980.0
790,33129428,4773,286380.0
791,33134178,4750,285000.0
793,33138988,4810,144300.0
794,33143821,4833,289980.0
795,33148478,4657,279420.0
796,33153238,4760,285600.0
797,33158015,4777,286620.0
798,33162659,4644,278640.0
799,33167416,4757,285420.0
801,33172231,4815,144450.0
802,33176979,4748,284880.0
803,33181671,4692,281520.0
804,33186413,4742,284520.0
805,33191112,4699,281940.0
806,33195879,4767,286020.0
807,33200603,4724,283440.0
809,33205409,4806,144180.0
810,33210183,4774,286440.0
811,33214928,4745,284700.0
812,33219662,4734,284040.0
813,33224362,4700,282000.0
814,33229074,4712,282720.0
815,33233853,4779,286740.0
816,33238627,4774,286440.0
818,33243389,4762,142860.0
819,33248043,4654,279240.0
820,33252624,4581,274860.0
821,33257312,4688,281280.0
822,33261971,4659,279540.0
823,33266334,4363,261780.0
825,33270763,4429,132870.0
826,33275178,4415,264900.0
827,33279602,4424,265440.0
828,33284236,4634,278040.0
829,33288828,4592,275520.0
831,33293456,4628,138840.0
832,33298123,4667,280020.0
833,33302812,4689,281340.0
834,33307472,4660,279600.0
835,33312305,4833,289980.0
837,33317062,4757,142710.0
838,33321699,4637,278220.0
839,33326506,4807,288420.0
840,33331216,4710,282600.0
841,33335884,4668,280080.0
842,33340526,4642,278520.0
844,33345330,4804,144120.0
845,33350047,4717,283020.0
846,33354820,4773,286380.0
847,33359563,4743,284580.0
848,33364282,4719,283140.0
850,33368946,4664,139920.0
851,33373405,4459,267540.0
852,33377915,4510,270600.0
853,33382698,4783,286980.0
854,33387376,4678,280680.0
856,33392082,4706,141180.0
857,33396767,4685,281100.0
858,33401530,4763,285780.0
859,33406320,4790,287400.0
860,33411135,4815,288900.0
862,33415890,4755,142650.0
863,33420754,4864,291840.0
864,33425537,4783,286980.0
865,33430389,4852,291120.0
866,33435193,4804,288240.0
868,33439996,4803,144090.0
869,33444826,4830,289800.0
870,33449573,4747,284820.0
871,33454023,4450,267000.0
872,33458373,4350,261000.0
874,33462722,4349,130470.0
875,33466992,4270,256200.0
876,33471376,4384,263040.0
877,33475917,4541,272460.0
878,33480069,4152,249120.0
880,33484172,4103,123090.0
881,33488297,4125,247500.0
882,33492406,4109,246540.0
883,33496502,4096,245760.0
884,33500471,3969,238140.0
886,33504566,4095,122850.0
887,33508587,4021,241260.0
888,33512663,4076,244560.0
889,33516783,4120,247200.0
891,33520930,4147,124410.0
892,33524809,3879,232740.0
893,33528953,4144,248640.0
894,33533079,4126,247560.0
896,33537119,4040,121200.0
897,33541139,4020,241200.0
898,33545175,4036,242160.0
899,33549163,3988,239280.0
900,33553121,3958,237480.0
902,33557368,4247,127410.0
903,33561696,4328,259680.0
904,33565917,4221,253260.0
905,33570182,4265,255900.0
907,33574400,4218,126540.0
908,33578706,4306,258360.0
909,33582851,4145,248700.0
910,33586223,3372,202320.0
911,33590061,3838,230280.0
913,33594168,4107,123210.0
914,33598418,4250,255000.0
915,33602716,4298,257880.0
916,33606953,4237,254220.0
918,33611227,4274,128220.0
919,33615511,4284,257040.0
920,33619759,4248,254880.0
921,33623942,4183,250980.0
922,33628234,4292,257520.0
924,33632567,4333,129990.0
925,33636814,4247,254820.0
926,33641148,4334,260040.0
927,33645564,4416,264960.0
929,33649814,4250,127500.0
930,33654165,4351,261060.0
931,33658329,4164,249840.0
932,33662801,4472,268320.0
933,33667423,4622,277320.0
935,33672234,4811,144330.0
936,33676957,4723,283380.0
937,33681635,4678,280680.0
938,33686445,4810,288600.0
940,33691153,4708,141240.0
941,33695939,4786,287160.0
942,33700652,4713,282780.0
943,33705391,4739,284340.0
944,33710053,4662,279720.0
946,33714741,4688,140640.0
947,33719374,4633,277980.0
948,33724055,4681,280860.0
949,33728823,4768,286080.0
951,33733512,4689,140670.0
952,33738172,4660,279600.0
953,33742777,4605,276300.0
954,33747524,4747,284820.0
955,33752121,4597,275820.0
957,33756698,4577,137310.0
958,33761106,4408,264480.0
959,33765473,4367,262020.0
960,33769953,4480,268800.0
961,33774501,4548,272880.0
963,33778789,4288,128640.0
964,33783223,4434,266040.0
965,33787231,4008,240480.0
966,33791591,4360,261600.0
968,33795875,4284,128520.0
969,33800303,4428,265680.0
970,33804657,4354,261240.0
971,33809217,4560,273600.0
972,33813707,4490,269400.0
974,33818248,4541,136230.0
975,33822698,4450,267000.0
976,33827220,4522,271320.0
977,33831700,4480,268800.0
978,33836297,4597,275820.0
980,33840845,4548,136440.0
981,33845302,4457,267420.0
982,33849788,4486,269160.0
983,33854330,4542,272520.0
984,33858822,4492,269520.0
985,33863409,4587,275220.0
987,33867875,4466,133980.0
988,33872391,4516,270960.0
989,33876960,4569,274140.0
990,33881482,4522,271320.0
991,33886031,4549,272940.0
992,33890626,4595,275700.0
994,33895350,4724,141720.0
995,33900001,4651,279060.0
996,33904765,4764,285840.0
997,33909504,4739,284340.0
998,33914237,4733,283980.0
1000,33918927,4690,140700.0
1001,33923630,4703,282180.0
1002,33928329,4699,281940.0
1003,33933031,4702,282120.0
1004,33937769,4738,284280.0
1005,33942535,4766,285960.0
1007,33947270,4735,142050.0
1008,33951909,4639,278340.0
1009,33956607,4698,281880.0
1010,33961366,4759,285540.0
1011,33966163,4797,287820.0
1013,33970823,4660,139800.0
1014,33975459,4636,278160.0
1015,33980161,4702,282120.0
1016,33984739,4578,274680.0
1017,33989378,4639,278340.0
1018,33994105,4727,283620.0
1020,33998934,4829,144870.0
1021,34003713,4779,286740.0
1022,34008365,4652,279120.0
1023,34013117,4752,285120.0
1024,34017864,4747,284820.0
1026,34022686,4822,144660.0
1027,34027414,4728,283680.0
1028,34032265,4851,291060.0
1029,34036982,4717,283020.0
1030,34041744,4762,285720.0
1032,34046511,4767,143010.0
1033,34051220,4709,282540.0
1034,34056014,4794,287640.0
1035,34060718,4704,282240.0
1036,34065455,4737,284220.0
1038,34070229,4774,143220.0
1039,34074758,4529,271740.0
1040,34079440,4682,280920.0
1041,34084177,4737,284220.0
1042,34088909,4732,283920.0
1043,34093624,4715,282900.0
1045,34098340,4716,141480.0
1046,34103146,4806,288360.0
1047,34107912,4766,285960.0
1048,34112705,4793,287580.0
1049,34117438,4733,283980.0
1051,34122075,4637,139110.0
1052,34126762,4687,281220.0
1053,34131459,4697,281820.0
1054,34136244,4785,287100.0
1055,34140933,4689,281340.0
1056,34145561,4628,277680.0
1058,34150287,4726,141780.0
1059,34154907,4620,277200.0
1060,34159610,4703,282180.0
1061,34164404,4794,287640.0
1062,34169101,4697,281820.0
1064,34173846,4745,142350.0
1065,34178464,4618,277080.0
1066,34183263,4799,287940.0
1067,34188019,4756,285360.0
1068,34192639,4620,277200.0
1069,34197395,4756,285360.0
1071,34202103,4708,141240.0
1072,34206857,4754,285240.0
1073,34211539,4682,280920.0
1074,34216262,4723,283380.0
1075,34220951,4689,281340.0
1077,34225757,4806,144180.0
1078,34230547,4790,287400.0
1079,34235181,4634,278040.0
1080,34239930,4749,284940.0
1081,34244598,4668,280080.0
1083,34249287,4689,140670.0
1084,34253928,4641,278460.0
1085,34258625,4697,281820.0
1086,34263357,4732,283920.0
1087,34268118,4761,285660.0
1088,34272797,4679,280740.0
1090,34277463,4666,139980.0
1091,34282121,4658,279480.0
1092,34286671,4550,273000.0
1093,34291230,4559,273540.0
1094,34295955,4725,283500.0
1096,34300662,4707,141210.0
1097,34305309,4647,278820.0
1098,34310032,4723,283380.0
1099,34314742,4710,282600.0
1100,34319455,4713,282780.0
1102,34324108,4653,139590.0
1103,34328725,4617,277020.0
1104,34333344,4619,277140.0
1105,34338034,4690,281400.0
1106,34342442,4408,264480.0
1107,34346930,4488,269280.0
