second,tpm
0,0
1,2820
2,22140
3,37680
4,64260
5,87420
6,117420
7,144060
8,172380
9,203280
10,226740
11,254580
12,288600
13,328260
14,362640
15,391740
16,411060
17,450540
18,475800
19,493080
20,521700
21,547860
22,577200
23,573240
24,617280
25,645240
26,633000
27,661260
28,684780
29,702540
30,702960
31,725100
32,747840
33,692100
34,774720
35,787560
36,798600
37,814380
38,775080
39,630180
40,632160
41,620280
42,626820
43,639120
44,658800
45,671880
46,662760
47,713340
48,686640
49,672660
50,699180
51,702240
52,716580
53,731220
54,699360
55,652860
56,660720
57,712620
58,705900
59,689100
60,718440
61,721140
62,677880
63,665460
64,672240
65,687780
66,709560
67,727860
68,695820
69,687360
70,692220
71,698520
72,727740
73,704460
74,708420
75,708300
76,703680
77,719880
78,750540
79,739440
80,726360
81,694560
82,726180
83,699360
84,739500
85,747780
86,733320
87,721740
88,699420
89,701820
90,709680
91,735000
92,724800
93,712440
94,703740
95,701340
96,706260
97,729780
98,744960
99,734400
100,747120
101,724620
102,712680
103,745260
104,726960
105,722700
106,737340
107,719400
108,724020
109,723720
110,730740
111,739980
112,717480
113,710220
114,710340
115,702960
116,710160
117,736980
118,716520
119,710220
120,704700
121,693540
122,715200
123,741360
124,715020
125,701460
126,708540
127,704760
128,697560
129,705600
130,732720
131,719220
132,722520
133,723000
134,697560
135,729300
136,729420
137,721860
138,724980
139,725640
140,722280
141,726120
142,744300
143,728400
144,712800
145,704460
146,708000
147,694980
148,709500
149,716340
150,724980
151,722220
152,718440
153,712440
154,717720
155,728700
156,711000
157,721620
158,714600
159,712980
160,723240
161,717960
162,717000
163,719520
164,711600
165,709740
166,709860
167,666660
168,650160
169,668820
170,678060
171,661740
172,670560
173,682800
174,686100
175,673680
176,685740
177,694020
178,677100
179,699360
180,695280
181,702180
182,715500
183,713760
184,719880
185,732900
186,714000
187,704880
188,718740
189,737700
190,718800
191,734940
192,722160
193,737940
194,744540
195,739380
196,735780
197,729960
198,734760
199,731100
200,751920
201,759360
202,750000
203,657720
204,583320
205,572040
206,579000
207,615660
208,585240
209,593520
210,587340
211,603360
212,601500
213,528360
214,598080
215,560880
216,587700
217,557400
218,610380
219,609060
220,609600
221,576360
222,580260
223,608040
224,557100
225,538920
226,550020
227,559800
228,519060
229,534480
230,486720
231,549360
232,633780
233,721200
234,699900
235,664080
236,635460
237,633120
238,675420
239,579240
240,600060
241,576900
242,584700
243,592380
244,599100
245,562740
246,601500
247,582720
248,573840
249,619080
250,639780
251,647280
252,662160
253,691260
254,690960
255,698520
256,668640
257,660360
258,653400
259,664860
260,677460
261,680700
262,629700
263,561060
264,598740
265,606480
266,569400
267,571020
268,598380
269,584040
270,598740
271,553920
272,575340
273,590160
274,572880
275,569760
276,585000
277,578340
278,573960
279,529860
280,552180
281,578100
282,555600
283,546240
284,592260
285,597840
286,579540
287,558180
288,562380
289,581400
290,560820
291,545640
292,597720
293,580560
294,555240
295,551460
296,556380
297,594240
298,604380
299,605340
300,598020
301,612180
302,604980
303,547380
304,568680
305,566880
306,444420
307,463380
308,451320
309,547260
310,724680
311,705360
312,714060
313,725160
314,699660
315,702120
316,693180
317,687660
318,671100
319,700800
320,696720
321,675900
322,699840
323,696480
324,682860
325,694800
326,694320
327,692280
328,666540
329,709260
330,708000
331,681840
332,668520
333,628920
334,598500
335,581760
336,608340
337,607560
338,568500
339,587820
340,618360
341,611880
342,598860
343,584880
344,605220
345,599340
346,573300
347,586260
348,595980
349,573120
350,532980
351,539280
352,496560
353,508200
354,495960
355,470220
356,441480
357,544860
358,571440
359,544680
360,542280
361,605580
362,585360
363,550320
364,562080
365,533100
366,494040
367,461100
368,415140
369,436800
370,502920
371,696960
372,726840
373,737580
374,715020
375,717720
376,714780
377,702300
378,705000
379,711660
380,716940
381,715680
382,707280
383,712260
384,703500
385,710220
386,709980
387,690600
388,698880
389,694860
390,698100
391,687000
392,704940
393,660540
394,722580
395,710820
396,713280
397,720180
398,700620
399,716760
400,707520
401,689100
402,685500
403,707940
404,684120
405,699240
406,711660
407,705060
408,686280
409,700080
410,704880
411,700560
412,717720
413,706320
414,701760
415,673800
416,690600
417,583440
418,599820
419,603900
420,581220
421,599340
422,608700
423,558780
424,538140
425,534540
426,540900
427,561120
428,545880
429,545040
430,551160
431,523680
432,529860
433,500520
434,509100
435,526800
436,564960
437,448260
438,499620
439,519720
440,498120
441,508140
442,483540
443,516180
444,470460
445,501180
446,637140
447,663720
448,679260
449,678960
450,685740
451,694320
452,692820
453,690180
454,682260
455,690120
456,658680
457,686520
458,693720
459,696360
460,684240
461,688980
462,696900
463,681660
464,684720
465,689460
466,702540
467,685140
468,712980
469,694740
470,700200
471,702660
472,694380
473,705000
474,681900
475,703500
476,688620
477,695880
478,694680
