second,tpm
0,0
1,3000
2,18840
3,47820
4,77700
5,110160
6,147360
7,188340
8,228900
9,254400
10,288540
11,324900
12,354300
13,388740
14,431880
15,462600
16,489960
17,540720
18,588480
19,586560
20,605820
21,606960
22,669780
23,690720
24,713700
25,748560
26,751080
27,825540
28,840840
29,854280
30,764820
31,880380
32,919440
33,944040
34,962640
35,979980
36,989040
37,1011840
38,974640
39,985200
40,985020
41,1008480
42,1082940
43,1098660
44,1100100
45,1090920
46,1117080
47,1121340
48,1125960
49,1117080
50,1108980
51,1119000
52,1128840
53,1139280
54,1134120
55,1140240
56,1150680
57,1137540
58,1157220
59,1157400
60,1170240
61,1163880
62,1164000
63,1160520
64,1183980
65,1193340
66,1193880
67,1200540
68,1205340
69,1156080
70,1166880
71,1180860
72,1168920
73,1169760
74,1144740
75,1188060
76,1150680
77,1140300
78,1123080
79,1108620
80,1118400
81,1104000
82,1134060
83,1113420
84,1128480
85,1126380
86,1117080
87,1113240
88,1124640
89,1129620
90,1135620
91,1138680
92,1153200
93,1129740
94,1127460
95,1141920
96,1157820
97,1141080
98,1159560
99,1160880
100,1164060
101,1163820
102,1167060
103,1155780
104,1179360
105,1162980
106,1168560
107,1189380
108,1184940
109,1177620
110,1178100
111,1176780
112,1187580
113,1179780
114,1180200
115,1180500
116,1190940
117,1180740
118,1173780
119,1189020
120,1203420
121,1196820
122,1200840
123,1192320
124,1152900
125,1191900
126,1183980
127,1184160
128,1197660
129,1078320
130,1068240
131,1081380
132,1095300
133,1187460
134,1202160
135,1201320
136,1191180
137,1197120
138,1186200
139,1184820
140,1188480
141,1205400
142,1167780
143,1196280
144,1187580
145,1196940
146,1180380
147,1168140
148,1186440
149,1212060
150,1186140
151,1199160
152,1201020
153,1196340
154,1196820
155,1194780
156,1187880
157,1200300
158,1180800
159,1181520
160,1186800
161,1184040
162,1196760
163,1216680
164,1190040
165,1162800
166,1210260
167,1195320
168,1180620
169,1188600
170,1177200
171,1189680
172,1214100
173,1179960
174,1195020
175,1198440
176,1201380
177,1171800
178,1181040
179,1197120
180,1183920
181,1201380
182,1187700
183,1176360
184,1186200
185,1202340
186,1184340
187,1183440
188,1190700
189,1181280
190,1201260
191,1190640
192,1191780
193,1196700
194,1204920
195,1209180
196,1198980
197,1166160
198,1164600
199,1190160
200,1157100
201,1184400
202,1180740
203,1160700
204,1176480
205,1185180
206,1197060
207,1187460
208,1176540
209,1208700
210,1197060
211,1174440
212,1178520
213,1201380
214,1179900
215,1209780
216,1208280
217,1192080
218,1168200
219,1198320
220,1182720
221,1201080
222,1184520
223,1198020
224,1178940
225,1188120
226,1206180
227,1214100
228,1203720
229,1182600
230,1193880
231,1194600
232,1195560
233,1180560
234,1200000
235,1198440
236,1177380
237,1209360
238,1195260
239,1194360
240,1187460
241,1187400
242,1199280
243,1195560
244,1196400
245,1172100
246,1168560
247,1181040
248,1198260
249,1176240
250,1186380
251,1198140
252,1209480
253,1199640
254,1183740
255,1204320
256,1209420
257,1203240
258,1187280
259,1181940
260,1206780
261,1193640
262,1185060
263,1192980
264,1227660
265,1176480
