second,tpm
0,0
1,2820
2,17520
3,40920
4,62220
5,92040
6,121200
7,154980
8,179040
9,200040
10,228600
11,266400
12,292500
13,330780
14,364500
15,394200
16,422880
17,454500
18,484200
19,503880
20,538800
21,571560
22,581760
23,570480
24,614220
25,638880
26,657720
27,690120
28,708960
29,731340
30,751260
31,784980
32,789480
33,694020
34,771780
35,843480
36,835680
37,847800
38,841200
39,867660
40,894420
41,912540
42,927720
43,942660
44,957060
45,986340
46,959760
47,975900
48,961740
49,946020
50,955920
51,986880
52,1026660
53,958140
54,972300
55,984000
56,982320
57,971460
58,971220
59,988080
60,1002360
61,988920
62,998820
63,999780
64,1022160
65,1005600
66,1041540
67,998100
68,996120
69,985380
70,1000800
71,1038240
72,1040460
73,1034280
74,951900
75,945960
76,954360
77,953340
78,943260
79,945000
80,933360
81,955860
82,937080
83,946740
84,931800
85,934080
86,925980
87,943500
88,930780
89,951300
90,923160
91,966240
92,940080
93,943200
94,954660
95,937740
96,949800
97,952800
98,944820
99,951120
100,952080
101,963180
102,973020
103,964380
104,975840
105,961020
106,968160
107,949680
108,974820
109,985620
110,997140
111,988260
112,996300
113,983280
114,959820
115,966480
116,970320
117,978900
118,984060
119,984240
120,969540
121,945780
122,984840
123,982260
124,969060
125,960300
126,976980
127,981300
128,980460
129,989760
130,989460
131,991500
132,984780
133,981780
134,1006200
135,1009200
136,977700
137,1002240
138,991020
139,996300
140,979680
141,989760
142,1007700
143,1013760
144,1011720
145,996540
146,1002120
147,996720
148,1012260
149,1008240
150,1008480
151,1011600
152,1005540
153,1007880
154,1002780
155,1026000
156,1007640
157,1003020
158,1008600
159,1005840
160,1027860
161,1027200
162,1009020
163,1003680
164,1016040
165,1024860
166,1023240
167,1011540
168,1027920
169,1036560
170,1028460
171,1011780
172,1025160
173,1023360
174,1013280
175,1021260
176,1026240
177,1016160
178,1022100
179,1012320
180,1029540
181,1027440
182,1023720
183,1008360
184,1029840
185,1014900
186,1026240
187,1033860
188,1012860
189,1029900
190,1015620
191,1010640
192,1026480
193,1018620
194,1027920
195,1032960
196,1025820
197,1012080
198,1020060
199,1024200
200,1028040
201,1032300
202,1035780
203,1029480
204,1023540
205,1016460
206,1012560
207,1026360
208,1026900
209,1023840
210,1026360
211,1017600
212,1020360
213,1010880
214,1011000
215,1018560
216,1018200
217,1005480
218,1008540
219,1006560
220,1013640
221,1033200
222,1030620
223,1024140
224,1019640
225,1014780
226,1031160
227,1027980
228,1019460
229,1019460
230,1009620
231,1032600
232,1007400
233,1020180
234,1031040
235,1037880
236,1029780
237,1028100
238,1035540
239,1031160
240,1037580
241,1023660
242,1035180
243,1029960
244,1010820
245,1016700
246,1032360
247,1022580
248,1016520
249,1003260
250,998460
251,1010940
252,1025400
253,1034460
254,1030740
255,1025820
256,1021860
257,1029240
258,1021380
259,1017060
260,1028820
261,1035600
262,1038240
263,1024860
264,1021860
265,1016340
266,1044420
267,1014600
268,1023660
269,1029420
270,1021980
271,1025280
272,1018140
273,1018560
274,1022940
275,1000440
276,992880
277,1016220
278,1028400
279,1030740
280,1029360
281,1023900
282,1023720
283,1007280
284,990480
285,989880
286,1009800
287,1025580
288,1027740
289,1036200
290,1012920
291,1019040
292,1016100
293,1030860
294,1011660
295,1027200
296,1018980
297,1034100
298,1032480
299,1028760
300,1012740
301,1026420
302,1027560
303,1028820
304,1024500
305,1022460
306,1034340
307,1031820
308,1015740
309,987420
310,972780
311,972840
312,975240
313,1023180
314,997920
315,1014480
316,1017540
317,1013700
318,1012980
319,1021080
320,1010280
321,1007520
322,1017120
323,1023000
324,1026420
325,1014960
326,1011960
327,1021980
328,1007340
329,1025160
330,1018620
331,1015920
332,1001820
333,1017360
334,1017600
335,1023600
336,1011300
337,996840
338,1009860
339,1017720
340,1005720
341,1000260
342,1023540
343,1011780
344,1008420
345,1023600
346,999360
347,1025760
348,1001940
349,1005000
350,1004700
351,1015260
352,1011840
353,1019880
354,1018140
355,979920
356,1015020
357,1005780
358,1004400
359,1010100
360,1014900
361,1009740
362,1004760
363,1021800
364,996180
365,1020900
366,1010880
367,1005240
368,1016940
369,1003380
370,1018320
371,1010160
372,1017720
373,988920
374,1020900
375,1014360
376,1015800
377,1005840
378,996960
379,1021320
380,1017900
381,1030440
382,1004340
383,1006380
384,1012620
385,1009440
386,1010400
387,1018440
388,1020300
389,1018980
390,1018560
391,1024740
392,1015380
393,1023660
394,1013880
395,1024800
396,1011300
397,1015860
398,1022820
399,1012440
400,1026480
401,1035720
402,1027440
403,1029780
404,1018200
405,1032540
406,1032480
407,1023060
408,1025100
409,1019820
410,1001220
411,1042980
412,1035720
413,1036980
414,1015740
415,1034400
416,1023420
417,1027260
418,1021200
419,1020300
420,1027140
421,1018080
422,861660
423,881400
