elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
313,31217597,4486,269160.0
314,31222090,4493,269580.0
315,31226460,4370,262200.0
316,31230966,4506,270360.0
317,31235402,4436,266160.0
318,31239898,4496,269760.0
319,31244460,4562,273720.0
321,31248956,4496,134880.0
322,31253474,4518,271080.0
323,31257919,4445,266700.0
324,31262410,4491,269460.0
325,31266857,4447,266820.0
326,31271398,4541,272460.0
327,31275924,4526,271560.0
328,31280395,4471,268260.0
329,31284836,4441,266460.0
330,31289285,4449,266940.0
331,31293772,4487,269220.0
333,31298249,4477,134310.0
334,31302742,4493,269580.0
335,31307227,4485,269100.0
336,31311612,4385,263100.0
337,31316130,4518,271080.0
338,31320556,4426,265560.0
339,31324915,4359,261540.0
340,31329328,4413,264780.0
341,31333802,4474,268440.0
342,31338358,4556,273360.0
343,31342807,4449,266940.0
344,31347210,4403,264180.0
346,31351634,4424,132720.0
347,31356148,4514,270840.0
348,31360584,4436,266160.0
349,31365119,4535,272100.0
350,31369641,4522,271320.0
351,31374145,4504,270240.0
352,31378719,4574,274440.0
353,31383241,4522,271320.0
354,31387738,4497,269820.0
355,31392180,4442,266520.0
356,31396709,4529,271740.0
358,31401202,4493,134790.0
359,31405646,4444,266640.0
360,31410170,4524,271440.0
361,31414661,4491,269460.0
362,31419213,4552,273120.0
363,31423717,4504,270240.0
364,31428204,4487,269220.0
365,31432700,4496,269760.0
366,31437163,4463,267780.0
367,31441625,4462,267720.0
368,31446138,4513,270780.0
370,31450586,4448,133440.0
371,31455092,4506,270360.0
372,31459625,4533,271980.0
373,31464184,4559,273540.0
374,31468675,4491,269460.0
375,31473175,4500,270000.0
376,31477726,4551,273060.0
377,31482296,4570,274200.0
378,31486888,4592,275520.0
379,31491459,4571,274260.0
380,31495925,4466,267960.0
381,31500439,4514,270840.0
383,31504931,4492,134760.0
384,31509409,4478,268680.0
385,31513893,4484,269040.0
386,31518404,4511,270660.0
387,31522883,4479,268740.0
388,31527351,4468,268080.0
389,31531803,4452,267120.0
390,31536261,4458,267480.0
391,31540813,4552,273120.0
392,31545266,4453,267180.0
393,31549707,4441,266460.0
395,31554151,4444,133320.0
396,31558637,4486,269160.0
397,31563176,4539,272340.0
398,31567682,4506,270360.0
399,31572045,4363,261780.0
400,31576548,4503,270180.0
401,31580947,4399,263940.0
402,31584983,4036,242160.0
403,31589539,4556,273360.0
404,31594049,4510,270600.0
405,31598480,4431,265860.0
406,31603009,4529,271740.0
408,31607564,4555,136650.0
409,31612016,4452,267120.0
410,31616546,4530,271800.0
411,31621068,4522,271320.0
412,31625627,4559,273540.0
413,31630115,4488,269280.0
414,31634565,4450,267000.0
415,31639072,4507,270420.0
416,31643572,4500,270000.0
