timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-29 19:38:09,32,0,41,0,0,2,1,1415,0,0,0,0
2026-04-29 19:38:10,42,10,41,0,0,2,3,1415,0,0,0,0
2026-04-29 19:38:11,529,487,204,0,163,5,6,4118,2703,0,0,0
2026-04-29 19:38:12,1972,1443,696,2,494,7,8,4118,0,0,0,0
2026-04-29 19:38:13,4535,2563,1576,4,882,9,10,4118,0,0,0,0
2026-04-29 19:38:14,8325,3790,2883,10,1313,11,12,4118,0,0,0,0
2026-04-29 19:38:15,13452,5127,4663,16,1786,13,14,4118,0,0,0,0
2026-04-29 19:38:16,19937,6485,6899,30,2250,15,17,4118,0,0,0,0
2026-04-29 19:38:17,28063,8126,9697,47,2815,18,19,4118,0,0,0,0
2026-04-29 19:38:19,37529,9466,12969,61,3286,20,21,4118,0,0,0,0
2026-04-29 19:38:20,48364,10835,16720,71,3761,22,23,4118,0,0,0,0
2026-04-29 19:38:21,60873,12509,21042,95,4346,23,25,4118,0,0,0,0
2026-04-29 19:38:22,74993,14120,25924,116,4903,26,28,4118,0,0,0,0
2026-04-29 19:38:23,91285,16292,31571,141,5672,29,30,4118,0,0,0,0
2026-04-29 19:38:24,109138,17853,37787,166,6241,29,32,4118,0,0,0,0
2026-04-29 19:38:25,128722,19584,44565,201,6813,32,34,4118,0,0,0,0
2026-04-29 19:38:26,149843,21121,51875,245,7354,35,36,4118,0,0,0,0
2026-04-29 19:38:27,172330,22487,59680,283,7843,35,39,4118,0,0,0,0
2026-04-29 19:38:29,196491,24161,68034,322,8393,40,41,4486,368,0,0,0
2026-04-29 19:38:30,221704,25213,76765,358,8767,42,43,4888,402,0,0,0
2026-04-29 19:38:31,248322,26618,86000,393,9270,42,45,5322,434,0,0,0
2026-04-29 19:38:32,275242,26920,95336,438,9381,45,48,8862,3540,0,0,0
2026-04-29 19:38:33,303535,28293,105145,480,9851,48,50,12376,3514,0,0,0
2026-04-29 19:38:34,332955,29420,115358,525,10258,50,52,15856,3480,0,0,0
2026-04-29 19:38:35,363461,30506,125925,577,10619,50,54,19364,3508,0,0,0
2026-04-29 19:38:36,393841,30380,136480,610,10588,56,57,22874,3510,0,0,0
2026-04-29 19:38:37,425151,31310,147336,653,10899,56,59,29918,7044,0,0,0
2026-04-29 19:38:39,457975,32824,158730,697,11438,59,61,33504,3586,0,0,0
2026-04-29 19:38:40,493022,35047,170859,756,12188,60,63,37076,3572,0,0,0
2026-04-29 19:38:41,528740,35718,183251,806,12442,63,66,40710,3634,0,0,0
2026-04-29 19:38:42,565308,36568,195913,871,12727,64,68,44416,3706,0,0,0
2026-04-29 19:38:43,603033,37725,208997,934,13147,67,70,48158,3742,0,0,0
2026-04-29 19:38:44,641856,38823,222453,1000,13522,71,72,51918,3760,0,0,0
2026-04-29 19:38:45,681567,39711,236254,1059,13860,40,75,55788,3870,0,0,0
2026-04-29 19:38:46,721731,40164,250188,1103,13978,73,77,63556,7768,0,0,0
2026-04-29 19:38:48,763604,41873,264687,1168,14564,76,79,67466,3910,0,0,0
2026-04-29 19:38:49,806541,42937,279561,1239,14945,78,81,71340,3874,0,0,0
2026-04-29 19:38:50,849472,42931,294412,1315,14927,75,83,75278,3938,0,0,0
2026-04-29 19:38:51,893406,43934,309636,1373,15282,74,83,79252,3974,0,0,0
2026-04-29 19:38:52,938677,45271,325310,1441,15742,77,83,83292,4040,0,0,0
2026-04-29 19:38:53,982701,44024,340594,1509,15352,77,83,87314,4022,0,0,0
2026-04-29 19:38:54,1026818,44117,355906,1586,15389,81,83,91408,4094,0,0,0
2026-04-29 19:38:56,1071470,44652,371403,1655,15566,80,83,99610,8202,0,0,0
2026-04-29 19:38:57,1116704,45234,387147,1715,15804,78,83,103734,4124,0,0,0
2026-04-29 19:38:58,1163756,47052,403516,1798,16452,71,83,107910,4176,0,0,0
2026-04-29 19:38:59,1212953,49197,420538,1861,17085,79,83,112076,4166,0,0,0
2026-04-29 19:39:00,1261405,48452,437343,1938,16882,78,83,116352,4276,0,0,0
2026-04-29 19:39:01,1309869,48464,454156,2006,16881,76,83,120680,4328,0,0,0
2026-04-29 19:39:02,1355895,46026,470160,2064,16062,82,83,133262,12582,0,0,0
