second,tpm
1562,636900
1563,609180
1564,586320
1565,616620
1566,637740
1567,609000
1568,584100
1569,609660
1570,620760
1571,607140
1572,602580
1573,623100
1574,625620
1575,614280
1576,606300
1577,623460
1578,638340
1579,598560
1580,586560
1581,633000
1582,632520
1583,588660
1584,624540
1585,626460
1586,603600
1587,613260
1588,609000
1589,626640
1590,619020
1591,587040
1592,629940
1593,618900
1594,617520
1595,580740
1596,618900
1597,624060
1598,614280
1599,592320
1600,627600
1601,629100
1602,598320
1603,610260
1604,623220
1605,635040
1606,586260
1607,613680
1608,639780
1609,616620
1610,614400
1611,603480
1612,633660
1613,594300
1614,607620
1615,610620
1616,626400
1617,605040
1618,619380
1619,619380
1620,631740
1621,602760
1622,610020
1623,587400
1624,614700
1625,545400
1626,587700
1627,537660
1628,579720
1629,565740
1630,567240
1631,595140
1632,535440
1633,508140
1634,548220
1635,526020
1636,532440
1637,520560
1638,523980
1639,514260
1640,555360
1641,520980
1642,496980
1643,557400
1644,541440
1645,523560
1646,536100
1647,499560
1648,537600
1649,525900
1650,548460
1651,507360
1652,522660
1653,551340
1654,530280
1655,538500
1656,505800
1657,554700
1658,536580
1659,509580
1660,562740
1661,550560
1662,529500
1663,566160
1664,519060
1665,518460
1666,559200
1667,555720
1668,519480
1669,551880
1670,551040
1671,556620
1672,527280
1673,526260
1674,538020
1675,578820
1676,527100
1677,553200
1678,561660
1679,564600
1680,547260
1681,554700
1682,517260
1683,552060
1684,530580
1685,561900
1686,560280
1687,596940
1688,549360
1689,528360
1690,573600
1691,561840
1692,540300
1693,536460
1694,545760
1695,561540
1696,554820
1697,590880
1698,504240
1699,564960
1700,540720
1701,564960
1702,557520
1703,578520
1704,573600
1705,564780
1706,521760
1707,570180
1708,584400
1709,547440
1710,570900
1711,569580
1712,579180
1713,576060
1714,575580
1715,555300
1716,577500
1717,552000
1718,581160
1719,592380
1720,581220
1721,587040
1722,583440
1723,527520
1724,569940
1725,563280
1726,591780
1727,568020
1728,597240
1729,563160
1730,595440
1731,589080
1732,577920
1733,564540
1734,573180
1735,582480
1736,560400
