timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-23 23:53:47,17,0,0,0,0,1,1,0,0,0,0,0
2026-04-23 23:53:49,19,2,0,0,0,1,1,0,0,0,0,0
2026-04-23 23:53:50,21,2,0,0,0,1,1,0,0,0,0,0
2026-04-23 23:53:51,264,243,77,1,78,3,5,0,0,0,0,35
2026-04-23 23:53:52,2231,1967,754,5,681,5,7,0,0,0,0,262
2026-04-23 23:53:53,6623,4392,2263,13,1517,7,9,0,0,0,0,718
2026-04-23 23:53:54,12974,6351,4463,19,2206,10,12,0,0,0,0,1861
2026-04-23 23:53:55,22076,9102,7617,31,3166,12,14,0,0,0,0,2263
2026-04-23 23:53:57,33730,11654,11666,43,4061,14,16,0,0,0,0,3215
2026-04-23 23:53:58,47990,14260,16593,72,4956,15,18,0,0,0,0,4264
2026-04-23 23:53:59,64511,16521,22314,99,5748,19,21,0,0,0,0,1498
2026-04-23 23:54:00,84147,19636,29109,130,6826,21,23,0,0,0,0,2220
2026-04-23 23:54:01,106228,22081,36761,164,7686,21,25,0,0,0,0,3939
2026-04-23 23:54:02,129730,23502,44896,203,8174,26,28,0,0,0,0,8174
2026-04-23 23:54:03,154681,24951,53542,238,8681,28,30,0,0,0,0,10470
2026-04-23 23:54:05,181250,26569,62735,290,9245,28,32,0,0,0,0,11576
2026-04-23 23:54:06,210294,29044,72806,334,10115,32,35,0,0,0,0,3037
2026-04-23 23:54:07,241439,31145,83598,384,10842,33,37,0,0,0,0,5644
2026-04-23 23:54:08,274119,32680,94947,429,11394,37,39,0,0,0,0,12886
2026-04-23 23:54:09,310192,36073,107452,494,12570,39,42,0,0,0,0,20651
2026-04-23 23:54:10,347458,37266,120375,553,12982,42,44,0,0,0,0,29372
2026-04-23 23:54:12,385859,38401,133734,606,13412,43,46,0,0,0,0,37868
2026-04-23 23:54:13,427381,41522,148146,666,14472,46,49,0,0,0,0,47239
2026-04-23 23:54:14,471638,44257,163523,731,15442,49,51,0,0,0,0,55255
2026-04-23 23:54:15,516803,45165,179185,804,15735,51,53,0,0,0,0,63952
2026-04-23 23:54:16,563748,46945,195493,875,16379,44,56,0,0,0,0,73322
2026-04-23 23:54:17,613049,49301,212582,960,17174,55,58,0,0,0,0,81781
2026-04-23 23:54:19,663500,50451,230095,1021,17574,55,60,0,0,0,0,90754
2026-04-23 23:54:20,715624,52124,248209,1087,18180,57,63,0,0,0,0,92152
2026-04-23 23:54:21,770306,54682,267185,1167,19056,61,65,0,0,0,0,98056
2026-04-23 23:54:22,827622,57316,287061,1246,19955,65,67,0,0,0,0,104045
2026-04-23 23:54:23,885744,58122,307233,1341,20267,67,70,0,0,0,0,111326
2026-04-23 23:54:24,944574,58830,327662,1427,20515,68,72,0,0,0,0,118681
2026-04-23 23:54:26,1005946,61372,348976,1526,21413,70,74,0,0,0,0,120096
2026-04-23 23:54:27,1068679,62733,370719,1610,21827,69,77,0,0,0,0,117501
2026-04-23 23:54:28,1132529,63850,392871,1717,22259,72,79,0,0,0,0,119898
2026-04-23 23:54:29,1198846,66317,415888,1824,23124,79,81,0,0,0,0,126504
2026-04-23 23:54:30,1265897,67051,439101,1929,23318,81,84,0,0,0,0,133078
2026-04-23 23:54:32,1333224,67327,462456,2032,23458,80,86,0,0,0,0,139376
2026-04-23 23:54:33,1401135,67911,485998,2150,23660,80,89,0,0,0,0,136968
2026-04-23 23:54:34,1469946,68811,509857,2268,23977,85,91,0,0,0,0,138302
2026-04-23 23:54:35,1540000,70054,534204,2387,24466,88,93,0,0,0,0,140415
2026-04-23 23:54:36,1611770,71770,559053,2517,24979,90,96,0,0,0,0,150542
2026-04-23 23:54:38,1684083,72313,584123,2620,25173,88,98,0,0,0,0,154230
2026-04-23 23:54:39,1756340,72257,609210,2723,25190,99,101,0,0,0,0,141471
2026-04-23 23:54:40,1828634,72294,634318,2825,25210,101,103,0,0,0,0,141246
2026-04-23 23:54:41,1902179,73545,659841,2942,25640,99,106,0,0,0,0,147498
2026-04-23 23:54:43,1975936,73757,685455,3042,25714,102,108,0,0,0,0,154426
2026-04-23 23:54:44,2049437,73501,710987,3150,25640,100,110,0,0,0,0,155468
2026-04-23 23:54:45,2124364,74927,736924,3268,26055,108,113,0,0,0,0,156876
2026-04-23 23:54:46,2199505,75141,762993,3394,26195,105,115,0,0,0,0,156738
2026-04-23 23:54:47,2274304,74799,788907,3515,26035,111,118,0,0,0,0,157012
2026-04-23 23:54:49,2349946,75642,815181,3613,26372,109,120,0,0,0,0,158810
2026-04-23 23:54:50,2426004,76058,841538,3720,26464,113,123,0,0,0,0,163987
2026-04-23 23:54:51,2501404,75400,867662,3837,26241,117,125,0,0,0,0,162676
2026-04-23 23:54:52,2576697,75293,893788,3954,26243,116,127,0,0,0,0,170543
2026-04-23 23:54:54,2651821,75124,919831,4062,26151,116,130,0,0,0,0,173915
2026-04-23 23:54:55,2724434,72613,944975,4173,25255,127,132,0,0,0,0,183571
2026-04-23 23:54:56,2796768,72334,970137,4260,25249,130,135,0,0,0,0,182229
2026-04-23 23:54:57,2869406,72638,995324,4392,25319,134,137,0,0,0,0,193832
