second,tpm
0,0
1,2520
2,15360
3,25380
4,38520
5,53820
6,60540
7,62220
8,67680
9,70740
10,73260
11,85260
12,88620
13,89580
14,92580
15,97680
16,97740
17,104400
18,105780
19,113220
20,110880
21,116400
22,119520
23,123420
24,130680
25,134400
26,132540
27,134580
28,137520
29,135660
30,143700
31,146460
32,149100
33,148260
34,149880
35,149820
36,148680
37,157920
38,153120
39,155460
40,154380
41,160800
42,159840
43,161040
44,157380
45,161100
46,163620
47,163200
48,164040
49,165720
50,166320
51,164280
52,166860
53,168120
54,167640
55,168780
56,165480
57,174120
58,168960
59,169500
60,167940
61,174360
62,176700
63,175500
64,177600
65,173760
66,174480
67,180360
68,180960
69,183300
70,179940
71,180060
72,176520
73,177240
74,179640
75,180360
76,186420
77,184440
78,186660
79,192300
80,188700
81,189660
82,189480
83,186600
84,184980
85,192240
86,191700
87,189000
88,191040
89,196680
90,194100
91,196260
92,191460
93,190680
94,193620
95,194700
96,193680
97,192900
98,197160
99,193920
100,195060
101,198600
102,195960
103,194940
104,197040
105,194520
106,191400
107,194280
108,197640
109,195840
110,200340
111,195480
112,192660
113,202320
114,201480
115,200940
116,202920
117,208860
118,203880
119,201480
120,207540
121,204120
122,202260
123,203100
124,200100
125,208200
126,205440
127,206280
128,201000
129,201960
130,198360
131,196260
132,211560
133,205440
134,205380
135,203700
136,197220
137,201060
138,203580
139,213960
140,207240
141,214320
142,211320
143,219420
144,214800
145,212280
146,214560
147,216360
148,213960
149,208440
150,210180
151,214980
152,216660
153,214440
154,210240
155,213780
156,216180
157,215340
158,222180
159,215220
160,208980
161,219660
162,207720
163,218820
164,212820
165,220200
166,219900
167,217320
168,212100
169,219600
170,216360
171,217680
172,220200
173,220980
174,221040
175,222720
176,219120
177,216360
178,221100
179,221160
180,218400
181,216120
182,219480
183,220020
184,221760
185,223560
186,227160
187,222420
188,230340
189,221940
190,218820
191,228480
192,231420
193,232020
194,233160
195,232020
196,230820
197,226200
198,227580
199,232200
200,228540
201,232260
202,235620
203,237120
204,234120
205,231600
206,233460
207,229680
208,224820
209,229140
210,239280
211,235800
212,233640
213,229500
214,233940
215,231300
216,233220
217,234060
218,235440
219,242040
220,234600
221,236220
222,235380
223,230160
224,238860
225,238920
226,230940
227,242580
228,239580
229,244620
230,241920
231,239100
232,243660
233,241980
234,239460
235,245280
236,235980
237,246900
238,240300
239,237480
240,243780
241,242760
242,241920
243,240960
244,239820
245,246060
246,244620
247,243180
248,236700
249,237480
250,243660
251,242880
252,240540
253,241380
254,241080
255,236280
256,241140
257,250020
258,236460
259,243180
260,244200
261,243420
262,247080
263,245160
264,249960
265,243120
266,241080
267,239340
268,243060
269,247500
270,249600
271,253920
272,241080
273,242760
274,240720
275,248880
276,253800
277,251520
278,250860
279,246840
280,253140
281,255300
282,248940
283,249360
284,246900
285,249540
286,247020
287,249300
288,245220
289,250620
290,250680
291,252120
292,245940
293,253980
294,249180
295,255060
296,253920
297,256200
298,249900
299,251760
300,254340
301,245100
302,253500
303,255180
304,256320
305,254160
306,247980
307,252420
308,249420
309,249240
310,256620
311,252540
312,256560
313,260640
314,256200
315,254220
316,253380
317,250740
318,243240
319,252360
320,252960
321,247080
322,246900
323,250980
324,246780
325,256560
326,250500
327,253260
328,259560
329,255420
330,264240
331,258540
332,250920
333,252780
334,255900
335,260340
336,261420
337,255060
338,264180
339,257580
340,256500
341,260340
342,260340
343,262440
344,258900
