second,tpm
0,0
1,3480
2,28920
3,68460
4,103140
5,151200
6,189120
7,226500
8,264480
9,295260
10,341940
11,375720
12,413220
13,441240
14,472020
15,473640
16,537120
17,559920
18,561600
19,603180
20,613740
21,689100
22,725520
23,746760
24,786900
25,836700
26,876840
27,865560
28,906420
29,808560
30,926940
31,964560
32,974760
33,988860
34,981300
35,1006200
36,1018140
37,1067940
38,1120200
39,1130220
40,1137540
41,1162080
42,1153260
43,1143180
44,1176120
45,1191780
46,1185900
47,1198380
48,1160460
49,1156080
50,1173180
51,1181880
52,1192200
53,1192500
54,1196880
55,1182360
56,1218000
57,1222560
58,1227840
59,1216860
60,1212720
61,1219860
62,1239360
63,1241880
64,1240140
65,1243800
66,1221780
67,1251960
68,1242600
69,1217160
70,1206120
71,1220220
72,1206360
73,1175520
74,1171680
75,1193160
76,1154580
77,1158000
78,1112880
79,1129440
80,1135020
81,1133640
82,1132740
83,1138260
84,1128900
85,1139100
86,1125540
87,1138980
88,1124760
89,1152360
90,1135440
91,1164000
92,1169220
93,1164000
94,1185720
95,1156260
96,1170900
97,1168440
98,1185600
99,1168980
100,1184640
101,1178400
102,1168380
103,1170360
104,1191420
105,1178520
106,1184100
107,1182600
108,1198800
109,1182840
110,1191540
111,1192860
112,1183320
113,1157280
114,1191000
115,1164120
116,1077420
117,1089360
118,1100460
119,1097280
120,1199160
121,1205640
122,1201500
123,1189680
124,1194840
125,1178460
126,1175940
127,1205160
128,1208460
129,1196880
130,1214520
131,1195080
132,1194600
133,1203300
134,1217760
135,1192200
136,1185120
137,1186080
138,1185060
139,1194180
140,1185600
141,1213320
142,1184580
143,1198740
144,1204800
145,1188540
146,1190520
147,1197060
148,1204740
149,1186260
150,1203180
151,1187160
152,1169220
153,1188000
154,1146360
155,1194960
156,1167180
157,1190040
158,1168380
159,1200120
160,1203840
161,1146180
162,1198440
163,1196760
164,1207740
165,1221780
166,1211280
167,1205880
168,1195920
169,1192320
170,1212960
171,1203000
172,1214940
173,1201200
174,1201200
175,1194360
176,1194840
177,1228800
178,1200720
179,1203060
180,1211100
181,1193460
182,1197120
183,1225860
184,1222800
185,1182720
186,1222080
187,1213920
188,1217940
189,1201860
190,1228680
191,1206360
192,1216500
193,1223760
194,1210800
195,1214880
196,1183560
197,1233540
198,1214880
199,1232400
200,1217760
201,1214820
202,1239000
203,1212300
204,1219740
205,1226040
206,1232940
207,1220340
208,1191600
209,1221300
210,1235820
211,1208580
212,1231860
213,1210860
214,1215180
215,1222260
216,1213380
217,1217520
218,1233780
219,1226700
220,1203840
221,1212240
222,1228620
223,1228320
224,1239840
225,1219860
226,1213500
227,1209420
228,1253460
229,1226400
230,1214940
231,1191180
232,1240980
233,1238280
234,1212000
235,1218000
236,1232100
237,1256460
238,1229760
239,1236900
240,1224660
241,1217160
242,1207920
243,1223100
244,1226280
245,1233360
246,1216020
247,1234680
248,1229340
249,1245660
250,1238100
251,1245600
252,1226700
253,1213620
254,1220640
255,1209000
256,1217880
257,1225320
258,1241280
259,1225080
260,1250880
261,1218300
262,1238820
263,1223340
264,1215000
265,1200900
266,1235340
267,1221720
268,1229700
269,1235340
270,1234740
271,1226400
272,1226760
273,1215840
274,1221900
275,1259520
276,1216320
277,1232400
278,1242360
279,1222440
280,1213920
281,1251900
282,1220040
283,1240200
284,1242480
285,1222560
286,1245660
287,1202520
288,1231320
289,1233180
290,1265400
291,1240860
292,1223820
293,1245300
294,1236780
