timestamp,elapsed_sec,sum_next_o_id
2026-04-26 00:31:24,0,30010000
2026-04-26 00:31:25,1,30010000
2026-04-26 00:31:26,2,30010049
2026-04-26 00:31:27,3,30010260
2026-04-26 00:31:28,4,30010608
2026-04-26 00:31:29,5,30011081
2026-04-26 00:31:30,6,30011735
2026-04-26 00:31:31,7,30012524
2026-04-26 00:31:32,8,30013429
2026-04-26 00:31:33,9,30014497
2026-04-26 00:31:34,10,30015666
2026-04-26 00:31:35,11,30016921
2026-04-26 00:31:36,12,30018323
2026-04-26 00:31:37,13,30019910
2026-04-26 00:31:38,14,30021572
2026-04-26 00:31:39,15,30023338
2026-04-26 00:31:40,16,30025208
2026-04-26 00:31:41,17,30027231
2026-04-26 00:31:42,18,30029325
2026-04-26 00:31:44,20,30031480
2026-04-26 00:31:45,21,30033690
2026-04-26 00:31:46,22,30036045
2026-04-26 00:31:47,23,30038548
2026-04-26 00:31:48,24,30041139
2026-04-26 00:31:49,25,30043807
2026-04-26 00:31:50,26,30046598
2026-04-26 00:31:51,27,30049443
2026-04-26 00:31:52,28,30052393
2026-04-26 00:31:53,29,30055432
2026-04-26 00:31:54,30,30058584
2026-04-26 00:31:55,31,30061791
2026-04-26 00:31:56,32,30065042
2026-04-26 00:31:57,33,30068304
2026-04-26 00:31:58,34,30071677
2026-04-26 00:31:59,35,30075014
2026-04-26 00:32:00,36,30078381
2026-04-26 00:32:01,37,30081775
2026-04-26 00:32:02,38,30085202
2026-04-26 00:32:03,39,30088623
2026-04-26 00:32:04,40,30092035
2026-04-26 00:32:05,41,30095532
2026-04-26 00:32:06,42,30099051
2026-04-26 00:32:07,43,30102660
2026-04-26 00:32:08,44,30106322
2026-04-26 00:32:09,45,30110001
2026-04-26 00:32:10,46,30113812
2026-04-26 00:32:11,47,30117600
2026-04-26 00:32:12,48,30121386
2026-04-26 00:32:13,49,30125210
2026-04-26 00:32:14,50,30129086
2026-04-26 00:32:16,52,30132946
2026-04-26 00:32:17,53,30136893
2026-04-26 00:32:18,54,30140911
2026-04-26 00:32:19,55,30144902
2026-04-26 00:32:20,56,30148939
2026-04-26 00:32:21,57,30152950
2026-04-26 00:32:22,58,30156984
