elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
587,31655162,2762,165720.0
588,31657866,2704,162240.0
589,31660625,2759,165540.0
590,31663447,2822,169320.0
591,31666256,2809,168540.0
592,31668722,2466,147960.0
593,31671507,2785,167100.0
595,31674362,2855,85650.0
596,31677188,2826,169560.0
597,31680023,2835,170100.0
598,31682801,2778,166680.0
599,31685587,2786,167160.0
600,31688348,2761,165660.0
601,31691111,2763,165780.0
602,31693945,2834,170040.0
603,31696716,2771,166260.0
604,31699531,2815,168900.0
605,31702339,2808,168480.0
607,31705099,2760,82800.0
608,31707915,2816,168960.0
609,31710778,2863,171780.0
610,31713558,2780,166800.0
611,31716374,2816,168960.0
612,31719229,2855,171300.0
613,31722010,2781,166860.0
614,31724816,2806,168360.0
615,31727654,2838,170280.0
616,31730438,2784,167040.0
617,31733190,2752,165120.0
618,31736048,2858,171480.0
619,31738862,2814,168840.0
621,31741735,2873,86190.0
622,31744599,2864,171840.0
623,31747467,2868,172080.0
624,31750405,2938,176280.0
625,31753311,2906,174360.0
626,31756214,2903,174180.0
627,31759225,3011,180660.0
628,31762136,2911,174660.0
629,31765115,2979,178740.0
630,31768029,2914,174840.0
631,31770937,2908,174480.0
632,31773972,3035,182100.0
634,31776983,3011,90330.0
635,31779974,2991,179460.0
636,31782949,2975,178500.0
637,31785887,2938,176280.0
638,31788863,2976,178560.0
639,31791839,2976,178560.0
640,31794813,2974,178440.0
641,31797749,2936,176160.0
642,31800755,3006,180360.0
643,31803747,2992,179520.0
644,31806794,3047,182820.0
645,31809691,2897,173820.0
647,31812675,2984,89520.0
648,31815638,2963,177780.0
649,31818582,2944,176640.0
650,31821587,3005,180300.0
651,31824519,2932,175920.0
652,31827432,2913,174780.0
653,31830369,2937,176220.0
654,31833328,2959,177540.0
655,31836290,2962,177720.0
656,31839267,2977,178620.0
657,31842170,2903,174180.0
658,31845083,2913,174780.0
660,31848059,2976,89280.0
661,31850957,2898,173880.0
662,31853811,2854,171240.0
663,31856702,2891,173460.0
664,31859645,2943,176580.0
665,31862597,2952,177120.0
666,31865546,2949,176940.0
667,31868394,2848,170880.0
668,31871339,2945,176700.0
669,31874232,2893,173580.0
670,31877072,2840,170400.0
671,31880022,2950,177000.0
673,31882865,2843,85290.0
674,31885744,2879,172740.0
675,31888647,2903,174180.0
676,31891572,2925,175500.0
677,31894419,2847,170820.0
678,31897234,2815,168900.0
679,31900152,2918,175080.0
680,31903031,2879,172740.0
681,31905959,2928,175680.0
682,31908828,2869,172140.0
683,31911744,2916,174960.0
684,31914641,2897,173820.0
686,31917551,2910,87300.0
687,31920446,2895,173700.0
688,31923293,2847,170820.0
689,31926162,2869,172140.0
690,31929124,2962,177720.0
691,31931996,2872,172320.0
692,31934925,2929,175740.0
693,31937817,2892,173520.0
694,31940690,2873,172380.0
695,31943552,2862,171720.0
696,31946428,2876,172560.0
697,31949295,2867,172020.0
699,31952184,2889,86670.0
700,31955026,2842,170520.0
701,31957856,2830,169800.0
702,31960651,2795,167700.0
703,31963541,2890,173400.0
704,31966397,2856,171360.0
705,31969182,2785,167100.0
706,31972064,2882,172920.0
707,31974963,2899,173940.0
708,31977787,2824,169440.0
709,31980630,2843,170580.0
710,31983563,2933,175980.0
712,31986430,2867,86010.0
713,31989252,2822,169320.0
714,31992124,2872,172320.0
715,31994968,2844,170640.0
716,31997857,2889,173340.0
717,32000682,2825,169500.0
718,32003531,2849,170940.0
719,32006354,2823,169380.0
720,32009165,2811,168660.0
721,32012018,2853,171180.0
722,32014826,2808,168480.0
723,32017672,2846,170760.0
725,32020517,2845,85350.0
726,32023404,2887,173220.0
727,32026253,2849,170940.0
728,32029107,2854,171240.0
729,32031858,2751,165060.0
730,32034737,2879,172740.0
731,32037557,2820,169200.0
732,32040378,2821,169260.0
733,32043218,2840,170400.0
734,32045988,2770,166200.0
735,32048882,2894,173640.0
736,32051689,2807,168420.0
738,32054531,2842,85260.0
739,32057376,2845,170700.0
740,32060261,2885,173100.0
741,32063117,2856,171360.0
742,32065959,2842,170520.0
743,32068715,2756,165360.0
744,32071536,2821,169260.0
745,32074284,2748,164880.0
746,32077116,2832,169920.0
747,32079843,2727,163620.0
748,32082588,2745,164700.0
749,32085353,2765,165900.0
751,32088097,2744,82320.0
752,32090870,2773,166380.0
753,32093732,2862,171720.0
754,32096522,2790,167400.0
755,32099334,2812,168720.0
756,32102157,2823,169380.0
757,32104953,2796,167760.0
758,32107742,2789,167340.0
759,32110578,2836,170160.0
760,32113342,2764,165840.0
761,32116133,2791,167460.0
762,32118930,2797,167820.0
764,32121772,2842,85260.0
765,32124546,2774,166440.0
766,32127344,2798,167880.0
767,32130127,2783,166980.0
768,32132881,2754,165240.0
769,32135657,2776,166560.0
770,32138502,2845,170700.0
771,32141289,2787,167220.0
772,32144059,2770,166200.0
773,32146827,2768,166080.0
774,32149563,2736,164160.0
775,32152293,2730,163800.0
777,32155072,2779,83370.0
778,32157806,2734,164040.0
779,32160586,2780,166800.0
780,32163295,2709,162540.0
781,32166084,2789,167340.0
782,32168825,2741,164460.0
783,32171619,2794,167640.0
784,32174350,2731,163860.0
785,32177099,2749,164940.0
786,32179848,2749,164940.0
787,32182595,2747,164820.0
788,32185314,2719,163140.0
789,32188061,2747,164820.0
791,32190789,2728,81840.0
792,32193526,2737,164220.0
793,32196317,2791,167460.0
794,32199042,2725,163500.0
795,32201823,2781,166860.0
796,32204609,2786,167160.0
797,32207399,2790,167400.0
798,32210129,2730,163800.0
799,32212953,2824,169440.0
800,32215671,2718,163080.0
801,32218361,2690,161400.0
802,32221090,2729,163740.0
804,32223795,2705,81150.0
805,32226514,2719,163140.0
806,32229258,2744,164640.0
807,32232011,2753,165180.0
808,32234676,2665,159900.0
809,32237380,2704,162240.0
810,32240068,2688,161280.0
811,32242783,2715,162900.0
812,32245502,2719,163140.0
813,32248204,2702,162120.0
814,32250922,2718,163080.0
815,32253587,2665,159900.0
816,32256297,2710,162600.0
818,32258981,2684,80520.0
819,32261659,2678,160680.0
820,32264306,2647,158820.0
821,32267039,2733,163980.0
822,32269747,2708,162480.0
823,32272438,2691,161460.0
824,32275148,2710,162600.0
825,32277824,2676,160560.0
826,32280535,2711,162660.0
827,32283145,2610,156600.0
828,32285696,2551,153060.0
830,32288145,2449,73470.0
831,32290634,2489,149340.0
832,32293210,2576,154560.0
833,32295676,2466,147960.0
834,32298225,2549,152940.0
835,32300773,2548,152880.0
836,32303416,2643,158580.0
837,32306035,2619,157140.0
839,32308631,2596,77880.0
840,32311193,2562,153720.0
841,32313759,2566,153960.0
842,32316356,2597,155820.0
843,32319054,2698,161880.0
844,32321757,2703,162180.0
845,32324353,2596,155760.0
846,32326833,2480,148800.0
847,32329398,2565,153900.0
849,32332077,2679,80370.0
850,32334656,2579,154740.0
851,32337253,2597,155820.0
852,32339927,2674,160440.0
853,32342561,2634,158040.0
854,32345166,2605,156300.0
855,32347778,2612,156720.0
856,32350438,2660,159600.0
858,32353123,2685,80550.0
859,32355751,2628,157680.0
860,32358367,2616,156960.0
861,32360778,2411,144660.0
862,32363246,2468,148080.0
863,32365860,2614,156840.0
864,32368479,2619,157140.0
865,32371171,2692,161520.0
867,32373841,2670,80100.0
868,32376548,2707,162420.0
869,32379268,2720,163200.0
870,32381652,2384,143040.0
871,32384184,2532,151920.0
872,32386852,2668,160080.0
873,32389583,2731,163860.0
874,32392323,2740,164400.0
876,32394972,2649,79470.0
877,32397733,2761,165660.0
878,32400501,2768,166080.0
879,32403283,2782,166920.0
880,32406092,2809,168540.0
881,32408932,2840,170400.0
882,32411824,2892,173520.0
883,32414691,2867,172020.0
885,32417539,2848,85440.0
886,32420405,2866,171960.0
887,32423252,2847,170820.0
888,32426205,2953,177180.0
889,32429050,2845,170700.0
890,32432011,2961,177660.0
891,32434943,2932,175920.0
892,32437885,2942,176520.0
893,32440824,2939,176340.0
895,32443774,2950,88500.0
896,32446735,2961,177660.0
897,32449812,3077,184620.0
898,32452952,3140,188400.0
899,32456029,3077,184620.0
900,32459169,3140,188400.0
901,32462239,3070,184200.0
902,32465420,3181,190860.0
904,32468534,3114,93420.0
905,32471629,3095,185700.0
906,32474783,3154,189240.0
907,32477941,3158,189480.0
908,32481084,3143,188580.0
909,32484196,3112,186720.0
910,32487207,3011,180660.0
911,32490394,3187,191220.0
912,32493472,3078,184680.0
914,32496575,3103,93090.0
915,32499722,3147,188820.0
916,32502853,3131,187860.0
917,32506013,3160,189600.0
918,32509071,3058,183480.0
919,32512179,3108,186480.0
920,32515276,3097,185820.0
921,32518365,3089,185340.0
923,32521487,3122,93660.0
924,32524581,3094,185640.0
925,32527622,3041,182460.0
926,32530805,3183,190980.0
927,32533889,3084,185040.0
928,32537033,3144,188640.0
929,32540104,3071,184260.0
930,32543197,3093,185580.0
932,32546129,2932,87960.0
933,32549036,2907,174420.0
934,32551958,2922,175320.0
935,32554901,2943,176580.0
936,32557950,3049,182940.0
937,32560967,3017,181020.0
938,32564080,3113,186780.0
939,32566980,2900,174000.0
941,32569859,2879,86370.0
942,32572768,2909,174540.0
943,32575716,2948,176880.0
944,32578601,2885,173100.0
945,32581510,2909,174540.0
946,32584257,2747,164820.0
947,32587031,2774,166440.0
949,32589888,2857,85710.0
950,32592647,2759,165540.0
951,32595517,2870,172200.0
952,32598320,2803,168180.0
953,32601227,2907,174420.0
954,32604138,2911,174660.0
955,32607154,3016,180960.0
957,32610140,2986,89580.0
958,32613145,3005,180300.0
959,32616130,2985,179100.0
960,32619087,2957,177420.0
961,32622001,2914,174840.0
962,32625038,3037,182220.0
963,32628056,3018,181080.0
964,32631025,2969,178140.0
966,32634003,2978,89340.0
967,32637004,3001,180060.0
968,32639963,2959,177540.0
969,32643048,3085,185100.0
970,32646087,3039,182340.0
971,32649186,3099,185940.0
972,32652255,3069,184140.0
973,32655269,3014,180840.0
974,32658238,2969,178140.0
976,32661294,3056,91680.0
977,32664279,2985,179100.0
978,32667290,3011,180660.0
979,32670349,3059,183540.0
980,32673371,3022,181320.0
981,32676444,3073,184380.0
982,32679451,3007,180420.0
983,32682404,2953,177180.0
984,32685471,3067,184020.0
986,32688491,3020,90600.0
987,32691573,3082,184920.0
988,32694594,3021,181260.0
989,32697630,3036,182160.0
990,32700601,2971,178260.0
991,32703559,2958,177480.0
992,32706649,3090,185400.0
993,32709660,3011,180660.0
994,32712627,2967,178020.0
996,32715634,3007,90210.0
997,32718634,3000,180000.0
998,32721625,2991,179460.0
999,32724566,2941,176460.0
1000,32727591,3025,181500.0
1001,32730605,3014,180840.0
1002,32733574,2969,178140.0
1003,32736554,2980,178800.0
1004,32739493,2939,176340.0
1006,32742555,3062,91860.0
1007,32745574,3019,181140.0
1008,32748558,2984,179040.0
1009,32751549,2991,179460.0
1010,32754522,2973,178380.0
1011,32757492,2970,178200.0
1012,32760427,2935,176100.0
1013,32763406,2979,178740.0
1014,32766363,2957,177420.0
1016,32769268,2905,87150.0
1017,32772236,2968,178080.0
1018,32775183,2947,176820.0
1019,32778150,2967,178020.0
1020,32781081,2931,175860.0
1021,32784013,2932,175920.0
1022,32786985,2972,178320.0
1023,32789973,2988,179280.0
1024,32792923,2950,177000.0
1026,32795828,2905,87150.0
1027,32798791,2963,177780.0
1028,32801779,2988,179280.0
1029,32804755,2976,178560.0
1030,32807707,2952,177120.0
1031,32810671,2964,177840.0
1032,32813613,2942,176520.0
1033,32816586,2973,178380.0
1034,32819500,2914,174840.0
1036,32822369,2869,86070.0
1037,32825341,2972,178320.0
1038,32828286,2945,176700.0
1039,32831193,2907,174420.0
1040,32834146,2953,177180.0
1041,32837067,2921,175260.0
1042,32839927,2860,171600.0
1043,32842837,2910,174600.0
1044,32845794,2957,177420.0
1046,32848728,2934,88020.0
1047,32851693,2965,177900.0
1048,32854645,2952,177120.0
1049,32857589,2944,176640.0
1050,32860549,2960,177600.0
1051,32863471,2922,175320.0
1052,32866370,2899,173940.0
1053,32869218,2848,170880.0
1054,32872157,2939,176340.0
1056,32875075,2918,87540.0
1057,32878049,2974,178440.0
1058,32880954,2905,174300.0
1059,32883802,2848,170880.0
1060,32886737,2935,176100.0
1061,32889550,2813,168780.0
1062,32892481,2931,175860.0
