second,tpm
0,0
1,2580
2,16920
3,37800
4,56820
5,81060
6,107100
7,128340
8,158340
9,182040
10,209520
11,238800
12,271560
13,308400
14,346440
15,369480
16,400680
17,429720
18,460260
19,484140
20,508260
21,527160
22,529680
23,565020
24,580080
25,600900
26,621240
27,635400
28,613920
29,633420
30,638700
31,657540
32,678240
33,725940
34,740220
35,740340
36,754500
37,777180
38,764340
39,772680
40,776220
41,802800
42,824520
43,846360
44,822300
45,852180
46,876720
47,854520
48,839940
49,854040
50,861720
51,859320
52,936000
53,943260
54,945900
55,958860
56,961020
57,958920
58,929040
59,931020
60,927000
61,936780
62,941940
63,949080
64,956160
65,938160
66,954000
67,952140
68,968460
69,966720
70,954900
71,961560
72,951240
73,944220
74,951240
75,942960
76,945240
77,952680
78,946500
79,961260
80,947580
81,950640
82,948480
83,942420
84,931620
85,940740
86,947580
87,923220
88,908160
89,919560
90,919080
91,888900
92,903300
93,920940
94,910260
95,902220
96,907860
97,897060
98,918300
99,919560
100,899400
101,913860
102,914880
103,909600
104,901080
105,927540
106,945000
107,940800
108,947340
109,954600
110,960360
111,950700
112,943080
113,953760
114,953100
115,948000
116,953880
117,935100
118,902880
119,905040
120,929820
121,915720
122,921840
123,941040
124,937620
125,938100
126,949860
127,945720
128,940440
129,960960
130,951120
131,968160
132,966720
133,966600
134,956040
135,964800
136,966840
137,954420
138,975600
139,966180
140,957780
141,949200
142,962820
143,974100
144,973440
145,974940
146,975360
147,958680
148,961560
149,966000
150,965220
151,963600
152,973440
153,964740
154,949800
155,970800
156,973200
157,962820
158,972840
159,978240
160,955920
161,977760
162,979140
163,969360
164,977460
165,967920
166,965520
167,966240
168,983100
169,970500
170,976200
171,960900
172,972780
173,977760
174,970860
175,980160
176,980160
177,985500
178,975600
179,983640
180,968820
181,986100
182,976380
183,972960
184,984540
185,983040
186,986040
187,976680
188,993360
189,963900
190,982260
191,984240
192,978600
193,980160
194,979080
195,989040
196,987360
197,991740
198,979920
199,977160
200,982740
201,959700
202,988800
203,979620
204,993180
205,987600
206,983760
207,970140
208,992580
209,991920
210,984840
211,979980
212,997620
213,995880
214,977580
215,980460
216,992580
217,990540
218,1004400
219,1000200
220,996780
221,1002060
222,995400
223,1002540
224,1000740
225,994980
226,1001100
227,1011900
228,1005780
229,997560
230,1001100
231,1009860
232,999480
233,1001040
234,985620
235,1003200
236,1003800
237,1013820
238,1004340
239,1000560
240,1000140
241,1004520
242,998820
243,1002960
244,1009800
245,1016700
246,1013400
247,1015200
248,1011240
249,996720
250,1006320
251,1006440
252,1006380
253,1008060
254,996600
255,1007580
256,1008240
257,1012320
258,1011540
259,1009740
260,979620
261,989760
262,981480
263,987240
264,1001640
265,1009020
266,1006920
267,1000260
268,1010640
269,1016040
270,1001700
271,1005120
272,1006680
273,1018500
274,1002120
275,1006920
276,1017240
277,1012740
278,990960
279,1000020
280,997980
281,1008540
282,997680
283,1000380
284,995340
285,1009620
286,982740
287,1006440
288,1004460
289,999120
290,1005900
291,1000680
292,1008240
293,996960
294,1008780
295,1000860
296,1006020
297,986160
298,1002540
299,1002000
300,1009080
301,1000020
302,1010160
303,1006200
304,1012980
305,998220
306,1001820
307,995100
308,992160
309,995940
310,1002720
311,1001640
312,1004880
313,1008900
314,1008540
315,1004040
316,1015080
317,1008420
318,1002360
319,1006560
320,1003920
321,1009140
322,1006800
323,1008420
324,1003260
325,996060
326,1005540
327,991620
328,996300
329,999120
330,989700
331,990360
332,986640
333,993300
334,998520
335,1004820
336,1006140
337,1010340
338,1005960
339,999120
340,1004400
341,1011060
342,1006740
343,996120
344,1005600
345,1007220
346,1014960
347,997080
348,995580
349,1002060
350,999240
351,997860
352,1002000
353,996840
354,991680
355,996900
356,1005720
357,997140
358,1005840
359,990960
360,1007700
361,1008900
362,1002900
363,998460
364,1011300
365,993600
366,1002960
367,1009440
368,1003800
369,1011000
370,1005000
371,989460
372,1001820
373,1004460
374,996000
375,998280
376,1002120
377,998820
378,1003560
379,971520
380,967140
381,994380
382,996360
383,1001280
384,1011060
385,999480
386,995520
387,992220
388,1014300
389,1008900
390,999780
391,1010160
392,1002840
393,991920
394,973320
395,998340
396,986400
397,1008720
398,991860
399,1004880
400,1006920
401,995580
402,1001100
403,1006080
404,992520
405,993600
406,1006440
407,998820
408,993480
409,990540
410,1000200
411,999900
412,996780
413,975300
414,1008900
415,1005540
416,1001340
417,1012860
418,1001520
419,988680
420,999600
421,1005780
422,995640
423,987300
424,998940
425,1002480
426,989400
427,1003740
428,1002180
429,1005720
430,984840
431,1010700
432,996780
433,995040
434,994740
435,990600
436,964260
437,923220
438,973200
439,969840
440,1006620
441,999480
442,958620
443,963660
444,969420
445,971460
446,984120
447,1003560
448,996720
449,986580
450,948960
451,928560
452,951120
453,956460
454,1003020
455,982740
456,935340
457,955620
458,970620
459,954420
460,976800
461,964200
462,964680
463,977580
464,976620
465,931140
466,940560
467,984240
468,982920
469,987300
470,974220
471,916980
472,930000
473,983820
474,970920
475,978420
476,983580
477,964260
478,971400
479,939840
480,893460
481,956940
482,955320
483,971160
484,966840
485,969360
486,938160
487,947160
488,952620
489,984540
490,969660
491,962580
492,969000
493,960660
494,897840
495,891540
496,934980
497,916260
498,920940
499,913620
500,978660
501,981060
502,1016040
503,1003920
504,1016580
505,1018080
506,1009800
507,1022940
508,1019100
509,1010760
510,1021560
511,1026720
512,1023300
513,1010280
514,1012260
515,1021020
516,1005780
517,1019700
518,1024800
519,1003740
520,1029540
521,1015320
522,1028940
523,1016520
524,1004640
525,1024680
526,1010520
527,1032300
528,1036860
529,1020840
530,1029720
531,1023780
532,1031640
533,1020900
534,1025160
535,1014720
536,1022520
537,1027560
538,1024140
539,1016160
540,1012920
541,1015740
542,1024320
543,1015680
544,970440
545,1017480
546,1012260
547,1015740
548,1015380
549,1023720
550,1011120
551,1024140
552,1025220
553,1029120
554,1024020
555,1022220
556,1020960
557,1020540
558,1013160
559,968100
560,1030440
561,1008960
562,1012920
563,1013580
564,1023420
565,1019760
566,985740
567,967620
568,1018140
569,1003560
570,1013940
571,1030260
572,1020660
573,1026600
574,1016640
575,1013280
576,1024320
577,1014060
578,1023540
579,1027440
580,1023420
581,954960
582,1021200
583,1008840
584,1019880
585,1019700
586,1022400
587,1037160
588,1046220
589,1068360
590,1056360
591,1048800
592,1048140
593,1056180
594,1059540
595,1058460
596,1060800
597,1057860
598,1055760
599,1060020
600,1052580
601,1058820
602,1061940
603,1066380
604,1052460
605,1056360
606,1054200
607,1066080
608,1053600
609,1055400
610,1045080
611,1030740
612,1044360
613,1046520
614,1059960
615,1060320
616,1049340
617,1053840
618,1063200
619,1042740
620,1052460
621,1052880
622,1049940
623,1062360
624,1057560
625,1051980
626,1057620
627,1050300
628,1052340
629,1053060
630,1044240
631,1054980
632,1052460
633,1053360
634,1061220
635,1057200
636,1049520
637,1048860
638,1059180
639,1053900
640,1048380
641,1049580
642,1042740
643,1034760
644,1056900
645,1060980
646,1044660
647,1061640
648,1056780
649,1055460
650,1058040
651,1051260
652,1050060
653,1061880
654,1059000
655,1062480
656,1050060
657,1046760
658,1061280
659,1059480
660,1043760
661,1041120
662,1051740
663,1048440
664,1061520
665,1040520
666,1048140
667,1045500
668,1065180
669,1050360
670,1043520
671,1041900
672,1052640
673,1060260
674,1039860
675,1061700
676,1049160
677,1050540
678,1052280
679,1055580
680,1043340
681,1054500
682,1058820
683,1058220
684,1054020
685,1035960
686,1047720
687,1048140
688,1048200
689,1058760
690,1040580
691,1037400
692,1046580
693,1035660
694,1011780
695,1012620
696,975660
697,980160
698,1043340
699,1023180
700,1050240
701,1028280
702,1041960
703,1047540
704,1044300
705,1033140
706,1038180
707,1049160
708,1048920
709,1044840
710,1052520
711,1052820
712,1013880
713,1055640
714,1051080
715,1053840
716,1052640
717,1043940
718,1047420
719,1031220
720,1040400
721,1005180
722,1041240
723,1058700
724,1047000
725,1050480
726,1047000
727,1032120
728,1002720
729,1049040
730,1043400
731,1055640
732,1042380
733,1038180
734,1036260
735,1044600
736,1008060
737,1001520
738,1020900
739,1042740
740,1042200
741,1038420
742,1050960
743,1012800
744,985440
745,1042440
746,1046700
747,1056420
748,1040640
749,1045440
750,1047660
751,1048140
752,1038480
753,1049580
754,1047600
755,1043460
756,1050660
757,1042620
758,1039620
759,1023480
760,1025040
761,1058160
762,1045080
763,1037640
764,1041660
765,1040580
766,1038180
767,1049220
768,1051680
769,1051440
770,1034040
771,1049160
772,1049340
773,1050720
774,1056780
775,1048560
776,1049220
777,1027860
778,1050300
779,1046280
780,1050480
781,1049340
782,1057680
783,1036800
784,1048260
785,1030320
786,1056420
787,1053000
788,1027680
789,994140
790,1015080
791,968160
792,1000320
793,1007400
794,996360
795,1004460
796,1011180
797,1007280
798,1018500
799,1032240
800,1051560
801,1053060
802,1052880
803,1052640
804,1056960
805,1048020
806,1040340
807,984240
808,996300
809,1061940
810,1034040
811,1049640
812,1051260
813,1045500
