timestamp,elapsed_sec,sum_next_o_id
2026-04-28 11:12:07,0,30010000
2026-04-28 11:12:08,1,30010000
2026-04-28 11:12:09,2,30010015
2026-04-28 11:12:10,3,30010174
2026-04-28 11:12:11,4,30010480
2026-04-28 11:12:12,5,30010915
2026-04-28 11:12:13,6,30011502
2026-04-28 11:12:14,7,30012258
2026-04-28 11:12:15,8,30013138
2026-04-28 11:12:16,9,30014152
2026-04-28 11:12:17,10,30015321
2026-04-28 11:12:18,11,30016602
2026-04-28 11:12:19,12,30017964
2026-04-28 11:12:20,13,30019460
2026-04-28 11:12:21,14,30021084
2026-04-28 11:12:22,15,30022785
2026-04-28 11:12:23,16,30024664
2026-04-28 11:12:24,17,30026632
2026-04-28 11:12:25,18,30028778
2026-04-28 11:12:26,19,30030962
2026-04-28 11:12:27,20,30033197
2026-04-28 11:12:28,21,30035614
2026-04-28 11:12:30,23,30038146
2026-04-28 11:12:31,24,30040708
2026-04-28 11:12:32,25,30043383
2026-04-28 11:12:33,26,30046221
2026-04-28 11:12:34,27,30049076
2026-04-28 11:12:35,28,30051997
2026-04-28 11:12:36,29,30055066
2026-04-28 11:12:37,30,30058169
2026-04-28 11:12:38,31,30061329
2026-04-28 11:12:39,32,30064680
2026-04-28 11:12:40,33,30068047
2026-04-28 11:12:41,34,30071415
2026-04-28 11:12:42,35,30074893
2026-04-28 11:12:43,36,30078397
2026-04-28 11:12:44,37,30081932
2026-04-28 11:12:45,38,30085480
2026-04-28 11:12:46,39,30089055
2026-04-28 11:12:47,40,30092623
2026-04-28 11:12:48,41,30096252
2026-04-28 11:12:49,42,30099844
2026-04-28 11:12:50,43,30103541
2026-04-28 11:12:51,44,30107178
2026-04-28 11:12:52,45,30110869
2026-04-28 11:12:53,46,30114603
2026-04-28 11:12:54,47,30118333
2026-04-28 11:12:55,48,30122136
2026-04-28 11:12:56,49,30125955
2026-04-28 11:12:57,50,30129884
2026-04-28 11:12:58,51,30133875
2026-04-28 11:12:59,52,30137811
2026-04-28 11:13:01,54,30141775
2026-04-28 11:13:02,55,30145778
2026-04-28 11:13:03,56,30149740
2026-04-28 11:13:04,57,30153699
2026-04-28 11:13:05,58,30157761
2026-04-28 11:13:06,59,30161806
2026-04-28 11:13:07,60,30165807
2026-04-28 11:13:08,61,30169817
2026-04-28 11:13:09,62,30173844
2026-04-28 11:13:10,63,30177739
2026-04-28 11:13:11,64,30181614
2026-04-28 11:13:12,65,30185468
2026-04-28 11:13:13,66,30189245
2026-04-28 11:13:14,67,30193116
2026-04-28 11:13:15,68,30197005
2026-04-28 11:13:16,69,30200868
2026-04-28 11:13:17,70,30204746
2026-04-28 11:13:18,71,30208647
2026-04-28 11:13:19,72,30212417
2026-04-28 11:13:20,73,30216105
2026-04-28 11:13:21,74,30219852
2026-04-28 11:13:22,75,30223594
2026-04-28 11:13:23,76,30227323
2026-04-28 11:13:24,77,30231002
2026-04-28 11:13:25,78,30234719
2026-04-28 11:13:26,79,30238483
2026-04-28 11:13:27,80,30242176
2026-04-28 11:13:29,82,30245932
2026-04-28 11:13:30,83,30249651
2026-04-28 11:13:31,84,30253385
2026-04-28 11:13:32,85,30257121
2026-04-28 11:13:33,86,30260845
2026-04-28 11:13:34,87,30264571
2026-04-28 11:13:35,88,30268259
2026-04-28 11:13:36,89,30271997
2026-04-28 11:13:37,90,30275707
2026-04-28 11:13:38,91,30279474
2026-04-28 11:13:39,92,30283258
2026-04-28 11:13:40,93,30287008
2026-04-28 11:13:41,94,30290758
2026-04-28 11:13:42,95,30294468
2026-04-28 11:13:43,96,30298273
2026-04-28 11:13:44,97,30302013
2026-04-28 11:13:45,98,30305807
2026-04-28 11:13:46,99,30309619
2026-04-28 11:13:47,100,30313371
2026-04-28 11:13:48,101,30317073
2026-04-28 11:13:49,102,30320927
