second,tpm
0,0
1,2520
2,18420
3,37920
4,57300
5,79380
6,103380
7,135660
8,162060
9,186120
10,209220
11,232920
12,273480
13,309720
14,344940
15,374100
16,397440
17,429480
18,451500
19,485940
20,508080
21,527580
22,533700
23,564780
24,591480
25,611400
26,629400
27,648660
28,657360
29,666420
30,687780
31,711600
32,726780
33,748140
34,769680
35,773340
36,780120
37,790320
38,799200
39,815760
40,815040
41,843420
42,863220
43,871800
44,879660
45,882900
46,895740
47,898920
48,914880
49,910500
50,924180
51,921840
52,925800
53,927660
54,923700
55,928020
56,922860
57,925680
58,926100
59,890400
60,862140
61,866040
62,874020
63,893220
64,925800
65,947760
66,968340
67,960840
68,968700
69,967920
70,965280
71,920640
72,926940
73,927780
74,908760
75,925620
76,933300
77,937800
78,928740
79,950220
80,937260
81,950820
82,934680
83,910500
84,896280
85,925380
86,928140
87,934080
88,917520
89,899760
90,904140
91,909540
92,903900
93,908700
94,915420
95,899040
96,912300
97,912240
98,929460
99,937980
100,944040
101,942420
102,944280
103,946200
104,955740
105,952380
106,953400
107,948900
108,958260
109,952560
110,950280
111,957300
112,962340
113,950040
114,930420
115,924300
116,915060
117,911640
118,905040
119,950340
120,943200
121,955020
122,954960
123,957360
124,959760
125,964260
126,961020
127,955620
128,942900
129,963360
130,960600
131,948780
132,926040
133,960360
134,950520
135,944700
136,954840
137,967440
138,958680
139,954720
140,978240
141,971580
142,956640
143,965220
144,964260
145,965100
146,979860
147,962340
148,979980
149,960660
150,961260
151,964680
152,962040
153,961380
154,971460
155,964320
156,969300
157,964080
158,964740
159,969300
160,962880
161,973920
162,971640
163,966000
164,970200
165,977400
166,956820
167,973800
168,971580
169,972600
170,974760
171,978720
172,952560
173,987360
174,980820
175,977280
176,991560
177,970680
178,967140
179,980820
180,983040
181,984300
182,979800
183,970560
184,964680
185,980700
186,976560
187,960540
188,972360
189,981240
190,987660
191,983100
192,991800
193,980760
194,991680
195,993780
196,995280
197,998100
198,988080
199,994260
200,973560
201,994320
202,993120
203,982260
204,992760
205,976140
206,970920
207,979560
208,994620
209,997140
210,1004820
211,984840
212,990000
213,987480
214,992940
215,1001700
216,992040
217,992100
218,985680
219,975420
220,991380
221,975240
222,997080
223,988380
224,981840
225,985980
226,989100
227,981180
228,997560
229,988140
230,980520
231,1000020
232,977220
233,995280
234,989640
235,984840
236,986340
237,1000140
238,982020
239,996480
240,1007880
241,998040
242,995820
243,1001640
244,1001640
245,994140
246,998940
247,1005960
248,1002660
249,997440
250,1007580
251,1005720
252,1004160
253,1009800
254,1000440
255,1008180
256,1009440
257,1016820
258,1012440
259,1004820
260,990420
261,997260
262,1022220
263,1005180
264,1003860
265,1001220
266,1008480
267,998820
268,1001640
269,1005360
270,1002660
271,1013100
272,1008960
273,1007940
274,1010940
275,1003320
276,1005480
277,1011180
278,1007100
279,1002000
280,1015080
281,988500
282,1003920
283,1010160
284,1015020
285,1001520
286,996120
287,996540
288,1009620
289,1002360
290,1008600
291,999840
292,1015380
293,987360
294,975720
295,986760
296,985500
297,984900
298,1001220
299,1007280
300,996480
301,998580
302,987600
303,1005120
304,1004460
305,1009680
306,1004100
307,1019520
308,1008540
309,1008060
310,1004040
311,1008240
312,1009920
313,1005120
314,1012800
315,1002660
316,997140
317,1005600
318,1010640
319,1009140
320,1000560
321,1011600
322,1017060
323,1001280
324,1013220
325,1013220
326,1014420
327,997980
328,1008840
329,1002300
330,1010700
