second,tpm
0,0
1,2220
2,16800
3,28800
4,41160
5,55740
6,64260
7,77100
8,92040
9,109980
10,137340
11,146760
12,164520
13,182220
14,191700
15,200760
16,214500
17,221160
18,234420
19,247080
20,253740
21,267960
22,271920
23,274200
24,286920
25,292140
26,291120
27,289020
28,285420
29,286620
30,284100
31,297540
32,300120
33,304440
34,304620
35,309120
36,308280
37,309900
38,321420
39,317880
40,324120
41,322680
42,321480
43,326040
44,330780
45,323280
46,336720
47,335400
48,333480
49,336420
50,340380
51,341580
52,342240
53,341340
54,346560
55,347700
56,350940
57,351720
58,349020
59,349800
60,351960
61,357540
62,357840
63,359700
64,367440
65,370980
66,361200
67,367020
68,364800
69,369180
70,361380
71,371700
72,369900
73,368880
74,372960
75,372960
76,376860
77,378240
78,385380
79,379080
80,388980
81,394380
82,384660
83,389100
84,377880
85,378720
86,383040
87,397020
88,378720
89,380400
90,390000
91,379740
92,384540
93,380160
94,376740
95,384240
96,382980
97,381480
98,373260
99,386520
100,383940
101,387900
102,379860
103,383100
104,371940
105,392460
106,391380
107,399480
108,398700
109,399960
110,400560
111,405480
112,405120
113,406140
114,412320
115,424380
116,420780
117,414780
118,410640
119,399660
120,384480
121,403920
122,395220
123,395400
124,386760
125,408900
126,396600
127,390120
128,389100
129,396780
130,407280
131,412560
132,411600
133,422400
134,426120
135,421140
136,417540
137,428040
138,423180
139,428040
140,425760
141,432480
142,425520
143,433920
144,429480
145,426120
146,422040
147,423360
148,414000
149,422940
150,414480
151,402360
152,416880
153,412320
154,414180
155,422400
156,428700
157,421620
158,425220
159,435540
160,440280
161,415380
162,431760
163,432840
164,434100
165,446460
166,434040
167,445920
168,447060
169,437280
170,439020
171,436500
172,442860
173,443760
174,447660
175,448080
176,441000
177,441000
178,452100
179,446940
180,443100
181,451440
182,439740
183,429960
184,448560
185,453060
186,453900
187,449820
188,450180
189,454920
190,457800
191,452820
192,438840
193,439860
194,449100
195,446820
196,462360
197,440460
198,453240
199,453600
200,440340
201,444660
202,446760
203,454200
204,452820
205,443940
206,460140
207,455640
208,451260
209,436620
210,463440
211,458520
212,448440
213,454080
214,452940
215,456780
216,454440
217,460800
218,461460
219,465000
220,467040
221,467520
222,460740
223,459000
224,459060
225,452280
226,468420
227,458280
228,467520
229,463680
230,474600
231,460620
232,467220
233,459840
234,469740
235,464400
236,468060
237,465180
238,472260
239,460560
240,465600
241,442740
242,459060
243,467640
244,467940
245,465960
246,470100
247,475320
248,459660
249,456060
250,461700
251,466860
252,458760
253,482700
254,470880
255,466560
256,465600
257,443700
258,452760
259,480540
260,472200
261,478080
262,472320
263,467220
264,466980
265,475080
266,473160
267,467520
268,463260
269,471060
270,477780
271,473940
272,462840
273,461040
274,460920
275,474420
276,462840
277,466140
278,471240
279,475020
280,464040
281,470040
282,463440
283,474960
284,477840
285,473580
286,485880
287,468600
288,473880
289,435240
290,452400
291,476820
292,467460
293,467040
294,474660
295,477780
296,470820
297,471600
298,468960
299,473220
300,458460
301,467040
302,458220
303,465240
304,466800
305,477600
306,460620
307,444120
308,468060
309,463320
310,477720
311,466260
312,479220
313,467400
314,464520
315,458280
316,472980
317,450780
318,444840
319,441720
320,450480
321,439500
322,437160
323,453840
324,412380
325,436620
326,426960
327,442440
328,438780
329,452640
330,467280
331,456300
332,429240
333,427800
334,451260
335,452700
336,432300
337,440400
338,450720
339,455640
340,441720
341,459060
342,418080
343,428880
344,436020
345,445980
346,425220
347,453840
348,466860
349,446520
350,447840
351,440580
352,452280
353,442680
354,439260
355,451020
356,435240
357,443760
358,426660
359,436140
360,422040
361,403500
362,422280
363,427800
364,435180
365,454800
366,448980
367,463920
368,446400
369,430620
370,436260
371,438120
372,450480
373,446220
374,452220
375,440100
376,448560
377,432660
378,411960
379,415980
380,429120
381,447420
382,441300
383,451380
384,454920
385,460740
386,470820
387,455820
388,446880
389,475620
390,473640
391,479220
392,478620
393,469860
394,477060
395,465120
396,458640
397,443460
398,434400
399,468120
400,466080
401,469680
402,468660
403,483120
404,479400
405,466380
406,457380
407,458280
408,463800
409,466800
410,460200
411,471000
412,468600
413,467580
414,471540
415,460980
416,440520
417,449220
418,472260
419,472200
420,470100
421,469260
422,462240
423,469800
424,454860
425,455460
426,467580
427,479640
428,469620
429,491340
430,474780
431,474780
432,462600
433,460200
434,439800
435,432120
436,470460
437,464580
438,464340
439,480600
440,464580
441,466860
442,469380
443,457380
444,464640
445,463440
446,467460
447,480480
448,479400
449,476580
450,465480
451,461760
452,464760
453,442380
454,455640
455,470400
456,459240
457,462900
458,480000
459,469980
460,466800
461,451560
462,456420
463,464940
464,469680
465,478620
466,480660
467,476520
468,473580
469,469440
470,471840
471,439560
472,458880
473,456480
474,487800
475,486600
476,499320
477,489120
478,495720
479,497580
480,493980
481,483780
482,493620
483,500220
484,495780
485,494340
486,498660
487,495060
488,496800
489,485160
490,462120
491,479820
492,478140
493,480420
494,498420
495,483900
496,489720
497,475800
498,476220
499,466620
500,483660
501,485220
502,489060
503,480060
504,483000
505,486480
506,477540
507,484920
508,480300
509,462120
510,473160
511,482940
512,474660
513,475740
514,482160
515,472680
516,466380
517,465180
518,458220
519,471720
520,483060
521,477540
522,478380
523,486900
524,478560
525,474600
526,482760
527,447840
528,455340
529,469740
530,475860
531,470100
532,476040
533,472320
534,472320
535,473220
536,470280
537,468960
538,470460
539,462120
540,470220
541,477720
542,468960
543,462720
544,468180
545,469680
546,482100
547,447000
548,462840
549,471720
550,466500
551,479940
552,471900
553,473880
554,479160
555,471060
556,464100
557,473220
558,479220
559,474780
560,476940
561,464280
562,461520
563,460800
564,471720
565,466500
566,448320
567,447180
568,428820
569,458520
570,458100
571,465180
572,466740
573,465840
574,464400
575,463200
576,454200
577,454920
578,458100
579,483000
580,483240
581,479220
582,455580
583,467580
584,450660
585,454680
586,441900
587,429720
588,456360
589,464880
590,466380
591,467460
592,471540
593,479160
594,467760
595,463740
596,454680
597,458940
598,470520
599,475620
600,468240
601,462600
602,473280
603,469020
604,464820
605,464760
606,451200
607,452340
608,458700
609,459780
610,456540
611,450660
612,450840
613,454320
614,438360
615,444540
616,430860
617,447600
618,436740
619,440340
620,449580
621,453900
622,450300
623,467280
624,458940
625,440160
626,454140
627,431220
628,431040
629,443160
630,443160
631,455160
632,449880
633,448080
634,451260
635,441420
636,438600
637,440700
638,451740
639,461820
640,442740
641,453240
642,453120
643,459060
644,447360
645,443460
646,442200
647,421020
648,438060
649,475740
650,473100
651,472380
652,481500
653,480660
654,476760
655,460140
656,472080
657,476400
658,471060
659,474660
660,475800
661,493080
662,484140
663,473820
664,474600
665,479520
666,445500
667,456900
668,467820
669,476220
670,477720
671,473340
672,472740
673,468300
674,467280
675,446280
676,461880
677,456180
678,461760
679,474720
680,477060
681,477780
682,474720
